DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-03-26 00:00:00;2;1;0;2;2;0;2;2;1;2
2020-03-26 00:15:00;4;4;1;5;2;0;2;4;6;4
2020-03-26 00:30:00;1;0;1;1;2;0;2;1;0;0
2020-03-26 00:45:00;3;4;1;3;1;1;1;3;4;4
2020-03-26 01:00:00;2;1;0;5;4;1;4;5;1;1
2020-03-26 01:15:00;1;1;0;1;2;0;2;1;1;1
2020-03-26 01:30:00;2;2;0;0;1;0;1;0;2;1
2020-03-26 01:45:00;1;2;1;2;5;2;5;3;1;2
2020-03-26 02:00:00;3;3;0;2;0;0;0;2;4;2
2020-03-26 02:15:00;1;0;0;1;1;0;1;1;0;1
2020-03-26 02:30:00;4;2;2;0;3;0;3;1;1;4
2020-03-26 02:45:00;1;2;0;1;0;2;0;0;1;0
2020-03-26 03:00:00;0;1;0;3;2;0;2;2;2;0
2020-03-26 03:15:00;1;1;0;0;0;1;0;0;1;1
2020-03-26 03:30:00;1;1;0;0;1;1;1;0;2;1
2020-03-26 03:45:00;0;1;0;0;0;1;0;1;2;0
2020-03-26 04:00:00;6;2;0;3;1;1;1;3;2;6
2020-03-26 04:15:00;0;3;2;0;6;0;6;1;3;0
2020-03-26 04:30:00;4;5;1;5;5;1;5;7;4;4
2020-03-26 04:45:00;2;3;0;5;8;2;9;5;3;2
2020-03-26 05:00:00;14;7;0;5;7;1;8;4;11;14
2020-03-26 05:15:00;21;11;2;7;14;2;15;8;10;20
2020-03-26 05:30:00;37;9;0;22;31;9;34;27;14;34
2020-03-26 05:45:00;27;16;3;54;53;13;51;57;18;25
2020-03-26 06:00:00;27;14;1;27;43;7;47;26;13;25
2020-03-26 06:15:00;26;23;1;43;47;12;52;45;25;25
2020-03-26 06:30:00;40;27;5;65;61;15;67;60;36;25
2020-03-26 06:45:00;37;30;1;69;75;16;79;80;26;33
2020-03-26 07:00:00;31;20;6;59;54;9;61;57;23;32
2020-03-26 07:15:00;31;24;8;58;65;18;73;54;22;27
2020-03-26 07:30:00;37;36;5;52;76;12;79;54;28;35
2020-03-26 07:45:00;34;21;7;46;69;17;73;42;24;30
2020-03-26 08:00:00;32;25;5;39;44;9;46;38;26;28
2020-03-26 08:15:00;31;15;10;46;42;15;47;38;18;28
2020-03-26 08:30:00;34;18;8;32;39;14;46;32;15;30
2020-03-26 08:45:00;37;19;13;40;57;11;62;39;24;33
2020-03-26 09:00:00;25;23;7;24;30;13;31;26;25;20
2020-03-26 09:15:00;34;26;17;35;48;11;50;33;33;30
2020-03-26 09:30:00;44;22;6;31;45;11;43;28;21;38
2020-03-26 09:45:00;31;18;14;38;41;16;49;39;17;27
2020-03-26 10:00:00;37;24;7;21;53;10;60;20;24;32
2020-03-26 10:15:00;41;20;9;27;34;18;40;23;19;30
2020-03-26 10:30:00;53;32;11;29;47;14;53;29;29;45
2020-03-26 10:45:00;31;34;10;33;45;13;47;30;32;28
2020-03-26 11:00:00;37;25;9;26;31;12;35;21;29;30
2020-03-26 11:15:00;39;41;10;40;47;11;52;33;38;34
