DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-03-12 00:00:00;9;3;0;3;2;0;2;3;3;8
2020-03-12 00:15:00;6;8;2;7;4;0;3;6;9;5
2020-03-12 00:30:00;5;3;0;4;3;0;4;3;3;3
2020-03-12 00:45:00;4;1;0;3;3;0;2;3;1;4
2020-03-12 01:00:00;4;3;0;5;7;2;6;5;2;3
2020-03-12 01:15:00;6;3;0;2;3;0;3;3;3;3
2020-03-12 01:30:00;3;3;2;5;1;1;1;3;4;1
2020-03-12 01:45:00;5;2;0;3;5;2;6;5;1;4
2020-03-12 02:00:00;1;2;0;0;2;0;2;1;2;0
2020-03-12 02:15:00;4;3;0;2;3;0;3;1;4;2
2020-03-12 02:30:00;3;1;0;0;0;1;0;1;1;2
2020-03-12 02:45:00;7;3;1;1;1;0;1;2;3;5
2020-03-12 03:00:00;4;3;2;4;3;2;3;2;2;2
2020-03-12 03:15:00;3;2;0;3;1;2;1;1;3;2
2020-03-12 03:30:00;3;3;2;1;2;0;2;1;4;3
2020-03-12 03:45:00;2;5;0;3;4;0;3;4;4;2
2020-03-12 04:00:00;6;3;0;2;5;1;4;1;2;6
2020-03-12 04:15:00;6;7;1;5;5;0;4;4;9;6
2020-03-12 04:30:00;5;2;0;1;3;2;3;3;3;5
2020-03-12 04:45:00;11;5;2;10;12;3;13;13;5;9
2020-03-12 05:00:00;18;13;1;22;33;4;32;32;12;16
2020-03-12 05:15:00;31;18;3;41;53;10;53;60;22;28
2020-03-12 05:30:00;39;24;0;47;53;22;59;61;25;35
2020-03-12 05:45:00;49;29;9;54;67;13;69;75;33;42
2020-03-12 06:00:00;46;47;6;39;49;13;53;51;51;47
2020-03-12 06:15:00;63;44;4;93;89;21;95;116;53;59
2020-03-12 06:30:00;54;35;2;138;103;22;107;154;38;45
2020-03-12 06:45:00;58;46;4;144;125;22;115;168;46;49
2020-03-12 07:00:00;58;43;13;151;122;33;125;170;49;54
2020-03-12 07:15:00;69;47;20;132;125;29;131;129;52;54
2020-03-12 07:30:00;42;26;9;53;59;21;63;62;22;35
2020-03-12 07:45:00;92;60;23;136;120;50;139;142;70;88
2020-03-12 08:00:00;69;44;21;132;145;33;145;150;59;63
2020-03-12 08:15:00;71;50;16;110;109;31;94;144;44;56
2020-03-12 08:30:00;66;43;20;94;101;28;99;123;47;57
2020-03-12 08:45:00;63;54;10;75;86;18;93;103;53;61
2020-03-12 09:00:00;52;31;15;56;73;23;75;69;33;42
2020-03-12 09:15:00;64;35;13;55;76;30;80;63;32;54
2020-03-12 09:30:00;59;60;11;60;86;22;90;68;64;49
2020-03-12 09:45:00;61;63;17;73;79;24;86;86;62;50
2020-03-12 10:00:00;59;51;17;61;60;25;66;67;47;57
2020-03-12 10:15:00;72;43;26;46;72;23;77;55;50;71
2020-03-12 10:30:00;52;56;12;48;75;17;70;58;55;43
2020-03-12 10:45:00;68;62;21;59;55;25;59;67;61;54
2020-03-12 11:00:00;57;60;25;60;66;30;71;72;62;51
