DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-05-15 00:00:00;3;5;9;4;0;0
2020-05-15 00:15:00;10;8;17;13;0;0
2020-05-15 00:30:00;11;6;6;9;0;0
2020-05-15 00:45:00;3;4;5;4;0;0
2020-05-15 01:00:00;7;7;11;5;0;0
2020-05-15 01:15:00;5;2;10;5;0;0
2020-05-15 01:30:00;3;2;3;7;0;0
2020-05-15 01:45:00;5;5;9;3;0;0
2020-05-15 02:00:00;8;5;5;6;0;0
2020-05-15 02:15:00;6;6;3;2;0;0
2020-05-15 02:30:00;11;7;9;4;0;0
2020-05-15 02:45:00;3;1;9;1;0;0
2020-05-15 03:00:00;1;1;5;4;0;0
2020-05-15 03:15:00;2;0;3;1;0;0
2020-05-15 03:30:00;4;3;4;1;0;0
2020-05-15 03:45:00;3;1;6;5;0;0
2020-05-15 04:00:00;14;14;4;2;0;0
2020-05-15 04:15:00;8;6;8;6;0;0
2020-05-15 04:30:00;10;9;16;7;0;0
2020-05-15 04:45:00;24;20;20;6;0;0
2020-05-15 05:00:00;77;71;62;34;0;0
2020-05-15 05:15:00;67;72;117;72;0;0
2020-05-15 05:30:00;44;44;132;112;0;0
2020-05-15 05:45:00;41;48;89;86;0;0
2020-05-15 06:00:00;46;81;89;71;0;0
2020-05-15 06:15:00;53;49;101;95;0;0
2020-05-15 06:30:00;73;70;120;111;23;7
2020-05-15 06:45:00;63;66;121;118;11;0
2020-05-15 07:00:00;62;67;99;95;0;0
2020-05-15 07:15:00;70;78;108;103;5;0
2020-05-15 07:30:00;73;66;96;101;0;0
2020-05-15 07:45:00;75;81;97;112;4;0
2020-05-15 08:00:00;77;77;85;78;0;0
2020-05-15 08:15:00;67;60;91;71;9;0
2020-05-15 08:30:00;71;75;87;59;6;0
2020-05-15 08:45:00;69;66;94;57;2;0
2020-05-15 09:00:00;72;79;87;64;10;0
2020-05-15 09:15:00;95;78;86;69;2;0
2020-05-15 09:30:00;74;76;97;87;5;3
2020-05-15 09:45:00;80;95;97;73;20;0
2020-05-15 10:00:00;84;94;99;75;3;1
2020-05-15 10:15:00;93;91;85;71;2;0
2020-05-15 10:30:00;99;90;107;90;9;0
2020-05-15 10:45:00;113;92;94;78;4;0
2020-05-15 11:00:00;101;90;86;76;3;1
2020-05-15 11:15:00;96;84;105;66;13;0
2020-05-15 11:30:00;112;115;104;90;8;0
2020-05-15 11:45:00;122;133;106;110;19;0
2020-05-15 12:00:00;119;154;99;89;4;4
2020-05-15 12:15:00;134;156;101;96;4;0
2020-05-15 12:30:00;143;163;94;84;7;0
2020-05-15 12:45:00;123;137;110;93;10;0
2020-05-15 13:00:00;141;163;112;118;13;0
2020-05-15 13:15:00;123;139;106;107;9;0
2020-05-15 13:30:00;156;183;132;123;23;0
2020-05-15 13:45:00;163;203;153;152;34;1
2020-05-15 14:00:00;109;113;100;100;14;3
2020-05-15 14:15:00;96;106;89;88;4;0
2020-05-15 14:30:00;143;171;107;87;38;12
2020-05-15 14:45:00;124;129;104;91;14;0
2020-05-15 15:00:00;142;183;124;100;45;0
2020-05-15 15:15:00;174;191;104;89;14;0
2020-05-15 15:30:00;136;151;94;91;27;0
2020-05-15 15:45:00;117;171;103;78;27;2
2020-05-15 16:00:00;131;146;99;118;16;2
2020-05-15 16:15:00;147;172;112;106;16;9
2020-05-15 16:30:00;143;155;123;118;34;0
2020-05-15 16:45:00;115;138;100;85;15;4
2020-05-15 17:00:00;155;160;124;110;16;2
2020-05-15 17:15:00;122;131;99;90;6;0
2020-05-15 17:30:00;28;27;22;13;1;0
2020-05-15 17:45:00;
2020-05-15 18:00:00;
2020-05-15 18:15:00;
2020-05-15 18:30:00;
2020-05-15 18:45:00;94;79;72;59;2;1
2020-05-15 19:00:00;77;81;78;64;4;0
2020-05-15 19:15:00;79;62;62;52;5;5
2020-05-15 19:30:00;69;73;80;67;11;0
2020-05-15 19:45:00;62;58;53;43;3;0
2020-05-15 20:00:00;59;63;66;45;1;0
2020-05-15 20:15:00;52;58;48;38;5;0
2020-05-15 20:30:00;60;38;56;33;0;0
2020-05-15 20:45:00;50;44;56;45;0;0
2020-05-15 21:00:00;89;98;68;50;1;0
2020-05-15 21:15:00;62;59;93;83;2;0
2020-05-15 21:30:00;45;44;79;43;1;0
2020-05-15 21:45:00;45;43;38;28;0;0
2020-05-15 22:00:00;59;43;38;29;1;0
2020-05-15 22:15:00;30;30;25;16;0;0
2020-05-15 22:30:00;29;32;18;19;0;0
2020-05-15 22:45:00;27;26;24;16;0;0
2020-05-15 23:00:00;28;27;22;13;0;0
2020-05-15 23:15:00;17;20;28;17;0;0
2020-05-15 23:30:00;16;15;23;9;0;0
2020-05-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
