DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-12-17 00:00:00;1;0;0;0;1;1;1;0;0;0
2020-12-17 00:15:00;0;0;0;0;0;0;0;0;0;0
2020-12-17 00:30:00;1;1;0;0;1;1;0;2;0;0
2020-12-17 00:45:00;1;1;0;0;0;0;0;0;0;0
2020-12-17 01:00:00;3;3;0;2;1;1;1;0;0;0
2020-12-17 01:15:00;4;3;0;1;0;0;1;0;0;0
2020-12-17 01:30:00;4;5;0;2;1;1;0;1;0;0
2020-12-17 01:45:00;0;0;0;0;0;0;0;0;0;0
2020-12-17 02:00:00;1;1;1;0;3;2;1;0;0;0
2020-12-17 02:15:00;3;3;1;0;0;0;0;1;0;0
2020-12-17 02:30:00;2;3;2;1;0;0;0;1;0;0
2020-12-17 02:45:00;1;4;1;1;0;0;2;2;0;0
2020-12-17 03:00:00;0;0;0;0;0;0;0;0;0;0
2020-12-17 03:15:00;1;0;0;1;0;0;1;0;0;0
2020-12-17 03:30:00;6;3;4;0;0;0;0;1;0;0
2020-12-17 03:45:00;1;5;3;3;1;0;2;0;0;0
2020-12-17 04:00:00;2;5;4;0;1;0;0;0;0;0
2020-12-17 04:15:00;6;2;2;0;3;0;0;2;0;0
2020-12-17 04:30:00;12;8;7;0;1;0;0;1;0;0
2020-12-17 04:45:00;19;8;19;2;2;2;1;1;0;0
2020-12-17 05:00:00;60;7;52;2;1;0;1;4;0;0
2020-12-17 05:15:00;139;13;148;4;1;5;3;11;0;0
2020-12-17 05:30:00;147;32;142;15;6;5;10;31;0;0
2020-12-17 05:45:00;100;26;50;8;33;4;95;81;0;0
2020-12-17 06:00:00;51;32;51;10;60;4;112;100;1;32
2020-12-17 06:15:00;49;25;51;5;13;1;29;28;0;0
2020-12-17 06:30:00;48;24;59;5;4;0;9;14;0;0
2020-12-17 06:45:00;47;22;63;8;7;4;6;10;0;0
2020-12-17 07:00:00;46;33;40;3;2;2;4;7;0;0
2020-12-17 07:15:00;35;26;47;0;2;3;12;7;1;0
2020-12-17 07:30:00;40;37;57;3;1;2;3;4;0;1
2020-12-17 07:45:00;38;37;65;3;3;1;3;7;0;0
2020-12-17 08:00:00;39;25;54;2;1;3;5;5;0;0
2020-12-17 08:15:00;31;30;49;1;3;0;9;8;1;0
2020-12-17 08:30:00;28;33;50;3;4;4;12;10;0;0
2020-12-17 08:45:00;27;39;60;5;5;7;7;14;1;0
2020-12-17 09:00:00;26;21;44;3;4;3;4;4;1;0
2020-12-17 09:15:00;32;44;44;3;5;1;10;8;3;0
2020-12-17 09:30:00;26;29;46;3;8;4;13;10;0;0
2020-12-17 09:45:00;29;39;44;5;5;2;8;16;1;0
2020-12-17 10:00:00;27;36;45;4;11;3;22;7;8;2
2020-12-17 10:15:00;26;39;58;1;5;4;15;6;0;0
2020-12-17 10:30:00;32;27;70;2;5;3;8;2;2;10
2020-12-17 10:45:00;26;38;49;3;1;0;8;7;0;0
2020-12-17 11:00:00;34;38;56;6;9;8;16;11;1;0
2020-12-17 11:15:00;30;36;76;2;5;5;14;10;1;0
2020-12-17 11:30:00;29;40;56;8;6;4;19;14;0;0
2020-12-17 11:45:00;25;38;68;2;8;2;21;14;1;0
2020-12-17 12:00:00;40;45;74;2;6;3;26;18;1;0
2020-12-17 12:15:00;31;48;62;6;10;3;18;13;1;0
2020-12-17 12:30:00;27;34;65;5;2;2;17;13;0;0
2020-12-17 12:45:00;38;35;52;3;5;5;15;13;1;0
2020-12-17 13:00:00;60;48;77;6;5;6;17;5;0;0
2020-12-17 13:15:00;78;41;98;5;6;5;15;12;0;2
2020-12-17 13:30:00;91;54;123;8;7;3;14;13;1;1
2020-12-17 13:45:00;70;37;73;9;7;7;31;25;2;0
2020-12-17 14:00:00;61;44;89;4;18;4;82;67;0;0
2020-12-17 14:15:00;44;64;62;8;38;4;149;87;0;0
2020-12-17 14:30:00;25;69;83;5;68;6;134;47;1;22
2020-12-17 14:45:00;37;53;63;5;18;2;43;28;2;9
2020-12-17 15:00:00;32;57;71;4;27;5;39;23;19;87
2020-12-17 15:15:00;30;59;59;6;8;5;34;29;1;5
2020-12-17 15:30:00;40;60;81;6;9;6;27;28;0;0
2020-12-17 15:45:00;32;55;51;3;11;3;22;16;1;0
2020-12-17 16:00:00;31;56;82;6;10;1;27;18;0;2
2020-12-17 16:15:00;27;38;70;0;9;2;16;31;0;0
2020-12-17 16:30:00;31;53;71;3;7;2;24;22;2;16
2020-12-17 16:45:00;24;56;77;5;7;2;11;13;3;0
2020-12-17 17:00:00;29;57;79;5;11;4;21;12;1;0
2020-12-17 17:15:00;25;38;57;2;6;7;16;16;0;1
2020-12-17 17:30:00;25;42;45;4;7;2;19;13;0;0
2020-12-17 17:45:00;24;40;53;3;10;1;13;9;5;0
2020-12-17 18:00:00;21;29;60;3;7;2;13;17;1;0
2020-12-17 18:15:00;30;34;31;12;5;2;10;10;0;0
2020-12-17 18:30:00;25;35;40;4;6;4;12;9;0;1
2020-12-17 18:45:00;19;24;34;3;2;5;7;9;7;3
2020-12-17 19:00:00;19;28;28;5;5;3;5;9;0;3
