DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-08-30 00:00:00;4;1;1;2;9;3;0
2020-08-30 00:15:00;12;6;3;1;8;5;0
2020-08-30 00:30:00;5;3;2;2;5;10;0
2020-08-30 00:45:00;12;9;2;1;11;4;0
2020-08-30 01:00:00;5;5;1;0;8;4;0
2020-08-30 01:15:00;7;3;1;2;9;4;0
2020-08-30 01:30:00;0;1;1;0;5;6;0
2020-08-30 01:45:00;5;6;2;2;2;0;0
2020-08-30 02:00:00;9;5;2;1;5;3;0
2020-08-30 02:15:00;2;3;1;2;3;4;0
2020-08-30 02:30:00;1;1;1;0;6;4;0
2020-08-30 02:45:00;5;6;4;1;4;4;0
2020-08-30 03:00:00;5;4;2;1;2;0;0
2020-08-30 03:15:00;6;4;2;0;6;3;0
2020-08-30 03:30:00;0;0;0;2;1;1;0
2020-08-30 03:45:00;1;2;1;0;2;0;0
2020-08-30 04:00:00;0;1;1;0;0;0;0
2020-08-30 04:15:00;0;1;1;1;2;0;0
2020-08-30 04:30:00;0;0;0;0;0;1;0
2020-08-30 04:45:00;6;0;0;0;1;0;0
2020-08-30 05:00:00;2;1;1;1;2;3;0
2020-08-30 05:15:00;1;2;2;0;9;1;0
2020-08-30 05:30:00;7;2;2;3;3;0;0
2020-08-30 05:45:00;2;1;1;0;5;1;0
2020-08-30 06:00:00;3;2;1;1;4;4;0
2020-08-30 06:15:00;3;4;1;2;5;1;0
2020-08-30 06:30:00;3;0;0;0;2;1;0
2020-08-30 06:45:00;4;4;4;2;4;3;0
2020-08-30 07:00:00;2;1;1;1;6;2;0
2020-08-30 07:15:00;3;1;1;3;9;4;0
2020-08-30 07:30:00;4;2;1;3;7;7;0
2020-08-30 07:45:00;9;2;1;2;13;6;0
2020-08-30 08:00:00;11;3;3;3;5;2;0
2020-08-30 08:15:00;10;5;5;4;8;4;0
2020-08-30 08:30:00;7;8;6;2;9;3;0
2020-08-30 08:45:00;15;9;6;4;13;5;0
2020-08-30 09:00:00;13;9;8;4;19;4;0
2020-08-30 09:15:00;22;12;8;12;20;9;0
2020-08-30 09:30:00;15;11;6;2;15;8;0
2020-08-30 09:45:00;21;14;10;7;18;5;0
2020-08-30 10:00:00;17;7;5;2;21;6;0
2020-08-30 10:15:00;16;13;8;4;23;10;0
2020-08-30 10:30:00;15;8;3;5;19;7;0
2020-08-30 10:45:00;26;14;9;5;19;13;0
2020-08-30 11:00:00;21;9;6;3;35;12;0
2020-08-30 11:15:00;27;11;7;10;61;23;0
2020-08-30 11:30:00;32;14;6;5;49;14;0
2020-08-30 11:45:00;35;17;12;11;38;13;0
2020-08-30 12:00:00;28;9;6;10;28;13;0
2020-08-30 12:15:00;26;10;6;7;36;15;0
2020-08-30 12:30:00;28;13;9;6;37;12;0
2020-08-30 12:45:00;35;23;18;5;28;12;0
2020-08-30 13:00:00;28;17;11;5;35;13;0
2020-08-30 13:15:00;36;19;14;9;40;20;0
2020-08-30 13:30:00;26;20;16;6;31;18;0
2020-08-30 13:45:00;53;22;13;8;35;11;0
2020-08-30 14:00:00;36;18;12;8;26;13;0
2020-08-30 14:15:00;49;23;14;6;34;17;0
2020-08-30 14:30:00;43;21;12;9;39;13;0
2020-08-30 14:45:00;41;24;18;15;42;22;0
2020-08-30 15:00:00;39;24;14;14;32;19;0
2020-08-30 15:15:00;33;18;11;6;34;15;0
2020-08-30 15:30:00;37;16;11;11;30;16;0
2020-08-30 15:45:00;41;31;25;9;38;20;0
2020-08-30 16:00:00;40;17;13;9;37;13;0
2020-08-30 16:15:00;32;14;11;11;44;20;0
2020-08-30 16:30:00;34;21;16;8;24;14;0
2020-08-30 16:45:00;48;20;12;5;30;14;0
2020-08-30 17:00:00;46;24;14;9;35;15;0
2020-08-30 17:15:00;44;22;16;9;39;22;0
2020-08-30 17:30:00;33;20;18;10;33;15;0
2020-08-30 17:45:00;48;23;16;4;38;22;0
2020-08-30 18:00:00;35;11;10;13;33;4;0
2020-08-30 18:15:00;47;26;15;9;42;16;0
2020-08-30 18:30:00;35;23;13;7;28;9;0
2020-08-30 18:45:00;45;27;17;7;31;16;0
2020-08-30 19:00:00;33;15;13;2;27;16;0
2020-08-30 19:15:00;36;18;14;6;46;21;0
2020-08-30 19:30:00;20;14;7;12;32;14;0
2020-08-30 19:45:00;35;22;14;6;33;14;0
2020-08-30 20:00:00;36;16;6;1;29;12;0
2020-08-30 20:15:00;27;16;9;3;28;12;0
2020-08-30 20:30:00;21;8;6;5;26;10;0
2020-08-30 20:45:00;33;14;9;5;25;15;0
2020-08-30 21:00:00;24;14;9;4;23;11;0
2020-08-30 21:15:00;29;13;7;7;28;11;0
2020-08-30 21:30:00;23;13;6;2;17;9;0
2020-08-30 21:45:00;8;8;8;2;22;14;0
2020-08-30 22:00:00;13;6;2;3;11;8;0
2020-08-30 22:15:00;7;4;2;3;14;4;0
2020-08-30 22:30:00;8;7;7;1;9;8;0
2020-08-30 22:45:00;14;7;3;5;13;6;0
2020-08-30 23:00:00;14;7;3;2;12;5;0
2020-08-30 23:15:00;8;2;0;4;13;7;0
2020-08-30 23:30:00;3;5;7;2;5;8;0
2020-08-30 23:45:00;10;8;2;2;11;7;0
