DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-08-29 00:00:00;13;5;3;1;8;6;0
2020-08-29 00:15:00;12;7;5;1;9;2;0
2020-08-29 00:30:00;5;3;1;4;6;4;0
2020-08-29 00:45:00;11;6;4;5;14;9;0
2020-08-29 01:00:00;6;2;2;1;5;3;0
2020-08-29 01:15:00;6;7;4;2;10;5;0
2020-08-29 01:30:00;2;2;0;0;4;5;0
2020-08-29 01:45:00;3;4;3;0;7;9;0
2020-08-29 02:00:00;5;4;3;0;6;3;0
2020-08-29 02:15:00;4;4;4;1;3;0;0
2020-08-29 02:30:00;0;1;2;1;7;4;0
2020-08-29 02:45:00;1;0;0;1;2;4;0
2020-08-29 03:00:00;2;2;3;0;2;1;0
2020-08-29 03:15:00;4;5;2;0;3;2;0
2020-08-29 03:30:00;1;2;2;3;4;0;0
2020-08-29 03:45:00;0;0;2;2;4;3;0
2020-08-29 04:00:00;1;0;0;1;3;1;0
2020-08-29 04:15:00;3;3;1;1;8;11;0
2020-08-29 04:30:00;2;4;1;1;2;2;0
2020-08-29 04:45:00;6;3;1;3;0;0;0
2020-08-29 05:00:00;5;4;1;1;6;3;0
2020-08-29 05:15:00;8;8;5;0;19;7;0
2020-08-29 05:30:00;9;6;6;0;10;4;0
2020-08-29 05:45:00;10;5;3;0;10;6;0
2020-08-29 06:00:00;10;6;3;2;14;7;0
2020-08-29 06:15:00;15;5;3;8;22;16;0
2020-08-29 06:30:00;8;7;5;2;8;8;0
2020-08-29 06:45:00;16;7;4;6;17;8;0
2020-08-29 07:00:00;14;17;10;2;12;6;0
2020-08-29 07:15:00;13;10;5;7;9;1;1
2020-08-29 07:30:00;16;11;6;3;16;11;0
2020-08-29 07:45:00;31;16;10;5;18;8;0
2020-08-29 08:00:00;23;12;7;6;19;12;0
2020-08-29 08:15:00;18;13;10;6;21;7;0
2020-08-29 08:30:00;30;15;10;16;25;11;0
2020-08-29 08:45:00;26;27;26;13;28;14;0
2020-08-29 09:00:00;31;17;15;15;39;15;0
2020-08-29 09:15:00;32;28;23;15;34;28;0
2020-08-29 09:30:00;51;35;29;22;47;28;1
2020-08-29 09:45:00;66;38;34;18;53;25;1
2020-08-29 10:00:00;64;44;36;22;50;29;0
2020-08-29 10:15:00;60;41;28;17;56;22;1
2020-08-29 10:30:00;61;46;42;21;58;25;4
2020-08-29 10:45:00;80;40;33;23;70;28;0
2020-08-29 11:00:00;78;46;40;25;59;35;1
2020-08-29 11:15:00;61;42;40;21;80;44;1
2020-08-29 11:30:00;66;46;40;22;75;38;1
2020-08-29 11:45:00;70;34;35;25;76;37;0
2020-08-29 12:00:00;65;40;38;21;55;30;4
2020-08-29 12:15:00;64;65;52;23;75;35;0
2020-08-29 12:30:00;78;38;33;17;64;33;1
2020-08-29 12:45:00;67;39;38;25;67;36;0
2020-08-29 13:00:00;65;40;37;31;75;34;1
2020-08-29 13:15:00;73;35;28;13;91;43;0
2020-08-29 13:30:00;82;38;28;16;53;22;0
2020-08-29 13:45:00;71;35;27;19;65;32;0
2020-08-29 14:00:00;67;31;27;21;64;28;0
2020-08-29 14:15:00;58;35;31;19;71;44;0
2020-08-29 14:30:00;66;31;24;22;67;41;0
2020-08-29 14:45:00;72;44;35;32;76;42;0
2020-08-29 15:00:00;71;51;39;12;77;37;1
2020-08-29 15:15:00;64;40;25;15;65;31;0
2020-08-29 15:30:00;54;37;28;14;65;21;0
2020-08-29 15:45:00;69;38;27;15;55;23;1
2020-08-29 16:00:00;63;33;24;11;71;33;0
2020-08-29 16:15:00;59;35;29;18;60;23;0
2020-08-29 16:30:00;61;33;22;12;53;26;0
2020-08-29 16:45:00;61;31;25;18;72;26;0
2020-08-29 17:00:00;56;32;27;16;60;18;0
2020-08-29 17:15:00;58;36;27;14;63;30;0
2020-08-29 17:30:00;68;35;30;12;49;21;0
2020-08-29 17:45:00;43;26;15;6;54;39;0
2020-08-29 18:00:00;53;40;31;11;57;32;0
2020-08-29 18:15:00;35;20;15;12;48;23;0
2020-08-29 18:30:00;29;19;13;7;56;35;0
2020-08-29 18:45:00;36;25;17;15;47;32;0
2020-08-29 19:00:00;34;27;16;10;55;23;0
2020-08-29 19:15:00;21;18;12;7;36;31;0
2020-08-29 19:30:00;23;16;10;5;31;16;0
2020-08-29 19:45:00;28;22;13;4;35;13;0
2020-08-29 20:00:00;33;16;10;7;47;22;0
2020-08-29 20:15:00;25;11;6;5;26;12;0
2020-08-29 20:30:00;25;16;12;4;28;7;0
2020-08-29 20:45:00;21;16;7;5;31;15;0
2020-08-29 21:00:00;27;16;14;9;22;16;0
2020-08-29 21:15:00;27;21;14;6;19;10;0
2020-08-29 21:30:00;18;13;11;10;21;7;0
2020-08-29 21:45:00;16;11;6;4;20;5;0
2020-08-29 22:00:00;12;9;5;4;17;7;0
2020-08-29 22:15:00;18;10;7;1;14;9;0
2020-08-29 22:30:00;14;6;2;4;16;4;0
2020-08-29 22:45:00;10;9;8;3;9;15;0
2020-08-29 23:00:00;10;11;7;0;8;4;0
2020-08-29 23:15:00;15;8;5;1;17;7;0
2020-08-29 23:30:00;6;4;3;2;18;2;0
2020-08-29 23:45:00;6;3;2;4;13;6;0
