DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-15 00:00:00;16;3;3;18;4;0;0;0
2020-02-15 00:15:00;11;5;1;18;3;0;0;0
2020-02-15 00:30:00;6;4;1;17;2;0;0;0
2020-02-15 00:45:00;4;1;0;13;2;0;0;0
2020-02-15 01:00:00;4;2;0;9;1;0;0;0
2020-02-15 01:15:00;7;0;0;8;2;0;0;0
2020-02-15 01:30:00;6;2;1;11;1;0;0;0
2020-02-15 01:45:00;3;0;0;6;2;0;0;0
2020-02-15 02:00:00;4;1;1;7;0;0;0;0
2020-02-15 02:15:00;2;0;0;7;0;0;0;0
2020-02-15 02:30:00;3;0;0;1;0;0;0;0
2020-02-15 02:45:00;3;2;3;4;0;0;0;0
2020-02-15 03:00:00;3;1;0;3;0;0;0;0
2020-02-15 03:15:00;2;0;1;4;0;0;0;0
2020-02-15 03:30:00;3;0;2;4;2;0;0;0
2020-02-15 03:45:00;2;0;0;2;0;0;0;0
2020-02-15 04:00:00;3;0;0;1;1;0;0;0
2020-02-15 04:15:00;1;1;2;5;0;0;0;0
2020-02-15 04:30:00;4;1;1;2;1;0;0;0
2020-02-15 04:45:00;4;1;0;8;0;0;0;0
2020-02-15 05:00:00;9;3;1;8;0;0;0;0
2020-02-15 05:15:00;10;2;0;5;1;0;0;0
2020-02-15 05:30:00;14;3;3;15;1;0;0;0
2020-02-15 05:45:00;9;2;3;12;1;0;0;0
2020-02-15 06:00:00;5;2;5;12;1;0;0;0
2020-02-15 06:15:00;15;0;2;12;3;0;0;0
2020-02-15 06:30:00;26;7;8;18;2;0;0;0
2020-02-15 06:45:00;20;3;7;17;0;0;0;0
2020-02-15 07:00:00;27;6;3;8;1;0;0;0
2020-02-15 07:15:00;23;6;7;7;3;0;0;0
2020-02-15 07:30:00;40;3;10;18;1;0;0;0
2020-02-15 07:45:00;38;8;15;29;8;1;0;0
2020-02-15 08:00:00;41;14;12;24;6;7;0;0
2020-02-15 08:15:00;52;8;15;32;17;3;0;0
2020-02-15 08:30:00;72;10;21;35;10;2;0;0
2020-02-15 08:45:00;64;17;26;64;8;17;0;0
2020-02-15 09:00:00;61;11;32;43;22;4;0;0
2020-02-15 09:15:00;94;8;28;61;16;2;0;0
2020-02-15 09:30:00;96;18;29;40;13;9;0;0
2020-02-15 09:45:00;99;6;36;53;27;7;0;0
2020-02-15 10:00:00;103;17;36;75;27;0;0;0
2020-02-15 10:15:00;87;12;50;78;22;5;0;0
2020-02-15 10:30:00;101;21;44;82;25;4;0;0
2020-02-15 10:45:00;92;12;40;63;17;34;0;0
2020-02-15 11:00:00;101;24;39;81;26;15;0;1
2020-02-15 11:15:00;62;20;61;105;23;8;0;0
2020-02-15 11:30:00;95;18;67;70;22;13;0;0
2020-02-15 11:45:00;102;16;39;88;31;5;0;0
2020-02-15 12:00:00;85;18;66;92;39;7;0;0
2020-02-15 12:15:00;100;14;49;100;28;19;0;0
2020-02-15 12:30:00;97;15;42;96;27;4;2;0
2020-02-15 12:45:00;99;10;51;105;25;14;0;0
2020-02-15 13:00:00;98;10;51;91;35;13;0;0
2020-02-15 13:15:00;101;14;44;113;21;23;0;2
2020-02-15 13:30:00;95;12;62;116;22;16;0;0
2020-02-15 13:45:00;110;14;53;105;19;6;0;0
2020-02-15 14:00:00;97;12;47;110;44;9;0;0
2020-02-15 14:15:00;96;13;45;92;40;14;0;0
2020-02-15 14:30:00;95;20;58;96;44;48;0;0
2020-02-15 14:45:00;97;21;67;104;53;14;0;0
2020-02-15 15:00:00;100;16;48;83;49;18;0;0
2020-02-15 15:15:00;91;14;63;80;35;6;0;0
2020-02-15 15:30:00;81;15;54;78;37;11;0;0
2020-02-15 15:45:00;87;13;52;65;27;6;0;0
2020-02-15 16:00:00;90;15;46;90;39;23;0;0
2020-02-15 16:15:00;80;11;64;104;37;6;2;0
2020-02-15 16:30:00;70;14;56;99;47;22;0;0
2020-02-15 16:45:00;85;12;54;90;37;21;0;0
2020-02-15 17:00:00;78;15;44;92;48;15;0;0
2020-02-15 17:15:00;81;16;40;82;40;13;0;0
2020-02-15 17:30:00;84;16;36;90;36;9;0;0
2020-02-15 17:45:00;92;12;32;85;30;3;0;0
2020-02-15 18:00:00;83;17;38;79;26;9;0;0
2020-02-15 18:15:00;67;13;30;63;23;1;0;0
2020-02-15 18:30:00;69;13;34;67;19;2;0;0
2020-02-15 18:45:00;74;9;34;67;10;3;0;0
2020-02-15 19:00:00;74;5;25;64;16;0;0;0
2020-02-15 19:15:00;66;10;14;73;10;6;0;3
2020-02-15 19:30:00;47;6;24;45;9;6;0;0
2020-02-15 19:45:00;46;9;12;59;3;2;0;0
2020-02-15 20:00:00;47;11;20;52;4;4;0;0
2020-02-15 20:15:00;40;9;13;53;5;1;0;0
2020-02-15 20:30:00;33;3;8;54;8;0;0;0
2020-02-15 20:45:00;36;4;7;36;3;2;0;0
