DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-16 00:00:00;6;3;2;18;7;0;0;0
2020-02-16 00:15:00;7;3;0;30;2;0;0;0
2020-02-16 00:30:00;11;1;2;15;1;0;0;0
2020-02-16 00:45:00;12;4;1;11;2;0;0;0
2020-02-16 01:00:00;4;3;4;26;0;0;0;0
2020-02-16 01:15:00;8;3;1;11;1;0;0;0
2020-02-16 01:30:00;5;0;3;11;0;0;0;0
2020-02-16 01:45:00;5;0;3;7;0;0;0;0
2020-02-16 02:00:00;7;1;1;14;0;0;0;0
2020-02-16 02:15:00;5;0;1;6;0;0;0;0
2020-02-16 02:30:00;8;0;0;15;1;0;0;0
2020-02-16 02:45:00;6;2;1;8;1;0;0;0
2020-02-16 03:00:00;3;1;1;8;0;0;0;0
2020-02-16 03:15:00;3;1;1;12;0;0;0;0
2020-02-16 03:30:00;3;0;1;12;0;0;0;0
2020-02-16 03:45:00;3;2;1;4;0;0;0;0
2020-02-16 04:00:00;2;4;2;4;0;0;0;0
2020-02-16 04:15:00;3;1;0;4;0;0;0;0
2020-02-16 04:30:00;2;3;1;5;0;0;0;0
2020-02-16 04:45:00;7;0;0;5;0;0;0;0
2020-02-16 05:00:00;6;1;2;5;0;0;0;0
2020-02-16 05:15:00;6;1;1;2;2;0;0;0
2020-02-16 05:30:00;7;4;1;14;0;0;0;0
2020-02-16 05:45:00;6;3;2;13;1;0;0;0
2020-02-16 06:00:00;7;1;2;8;3;0;0;0
2020-02-16 06:15:00;7;1;2;4;2;0;0;0
2020-02-16 06:30:00;8;2;1;4;1;0;0;0
2020-02-16 06:45:00;9;1;2;6;0;0;0;0
2020-02-16 07:00:00;14;0;4;10;1;0;0;0
2020-02-16 07:15:00;16;1;4;5;0;0;0;0
2020-02-16 07:30:00;12;1;2;4;1;0;0;0
2020-02-16 07:45:00;24;4;7;7;2;0;0;0
2020-02-16 08:00:00;20;4;7;14;6;0;0;0
2020-02-16 08:15:00;20;3;13;19;7;0;0;0
2020-02-16 08:30:00;29;4;19;17;8;0;0;0
2020-02-16 08:45:00;26;3;14;32;3;0;0;0
2020-02-16 09:00:00;43;6;21;21;8;3;0;0
2020-02-16 09:15:00;26;2;23;25;6;10;0;0
2020-02-16 09:30:00;51;5;15;35;12;8;1;0
2020-02-16 09:45:00;78;6;30;52;17;12;0;0
2020-02-16 10:00:00;53;6;17;37;17;3;0;0
2020-02-16 10:15:00;58;2;26;42;9;11;0;1
2020-02-16 10:30:00;51;3;21;59;10;11;0;0
