DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-02-23 00:00:00;6;5;3;22;1;0;0;0
2020-02-23 00:15:00;5;4;1;17;2;0;0;0
2020-02-23 00:30:00;6;2;3;22;0;0;0;0
2020-02-23 00:45:00;6;3;2;13;2;0;0;0
2020-02-23 01:00:00;15;1;1;21;0;0;0;0
2020-02-23 01:15:00;6;0;2;15;1;0;0;0
2020-02-23 01:30:00;7;1;3;14;2;0;0;0
2020-02-23 01:45:00;6;0;0;12;0;0;0;0
2020-02-23 02:00:00;7;2;2;10;3;0;0;0
2020-02-23 02:15:00;7;1;2;11;1;0;0;0
2020-02-23 02:30:00;7;0;1;6;0;0;0;0
2020-02-23 02:45:00;1;0;0;3;1;0;0;0
2020-02-23 03:00:00;7;1;1;8;0;0;0;0
2020-02-23 03:15:00;5;2;1;3;1;0;0;0
2020-02-23 03:30:00;2;2;1;2;1;0;0;0
2020-02-23 03:45:00;3;0;2;1;0;0;0;0
2020-02-23 04:00:00;2;1;0;4;0;0;0;0
2020-02-23 04:15:00;3;1;0;1;0;0;0;0
2020-02-23 04:30:00;0;1;0;5;0;0;0;0
2020-02-23 04:45:00;3;1;1;7;0;0;0;0
2020-02-23 05:00:00;9;0;0;5;0;0;0;0
2020-02-23 05:15:00;3;1;0;4;0;0;0;0
2020-02-23 05:30:00;6;1;1;12;1;0;0;0
2020-02-23 05:45:00;2;1;0;15;2;0;0;0
2020-02-23 06:00:00;7;2;0;6;1;0;0;0
2020-02-23 06:15:00;4;1;1;8;1;0;0;0
2020-02-23 06:30:00;9;1;1;7;0;0;0;0
2020-02-23 06:45:00;6;0;1;8;2;0;0;0
2020-02-23 07:00:00;10;1;0;7;2;0;0;0
2020-02-23 07:15:00;9;2;3;5;0;0;0;0
2020-02-23 07:30:00;20;2;4;6;3;0;0;0
2020-02-23 07:45:00;15;3;9;6;2;0;0;0
2020-02-23 08:00:00;16;1;8;13;3;0;0;0
2020-02-23 08:15:00;16;5;5;9;6;1;0;0
2020-02-23 08:30:00;22;3;13;13;3;0;0;0
2020-02-23 08:45:00;34;6;14;25;8;0;0;0
2020-02-23 09:00:00;38;2;5;19;9;0;0;0
2020-02-23 09:15:00;47;5;24;33;16;0;0;0
2020-02-23 09:30:00;39;2;16;28;11;8;0;0
2020-02-23 09:45:00;64;4;16;40;14;2;0;0
2020-02-23 10:00:00;55;9;24;39;13;1;0;0
2020-02-23 10:15:00;53;7;11;48;14;2;0;0
2020-02-23 10:30:00;59;2;16;51;17;8;0;0
2020-02-23 10:45:00;58;5;27;61;8;5;0;0
