DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-02-25 00:00:00;4;11;8;0;0;0;0;0
2020-02-25 00:15:00;10;9;8;0;0;0;0;0
2020-02-25 00:30:00;5;12;5;0;0;0;0;0
2020-02-25 00:45:00;9;11;10;0;0;0;0;0
2020-02-25 01:00:00;9;5;6;0;0;0;0;0
2020-02-25 01:15:00;4;8;5;0;0;0;0;0
2020-02-25 01:30:00;4;6;7;0;0;0;0;0
2020-02-25 01:45:00;4;13;6;0;0;0;0;0
2020-02-25 02:00:00;2;5;5;0;0;0;0;0
2020-02-25 02:15:00;2;6;3;0;0;0;0;0
2020-02-25 02:30:00;4;10;5;0;0;0;0;0
2020-02-25 02:45:00;6;8;7;0;0;0;0;0
2020-02-25 03:00:00;3;3;5;0;0;0;0;0
2020-02-25 03:15:00;1;3;6;0;0;0;0;0
2020-02-25 03:30:00;5;4;2;0;0;0;0;0
2020-02-25 03:45:00;3;10;5;0;0;0;0;0
2020-02-25 04:00:00;5;11;7;0;0;0;0;0
2020-02-25 04:15:00;8;13;7;0;0;0;0;0
2020-02-25 04:30:00;7;18;14;0;0;0;0;0
2020-02-25 04:45:00;11;26;15;0;0;0;2;0
2020-02-25 05:00:00;23;36;47;0;0;0;0;0
2020-02-25 05:15:00;32;64;78;0;0;0;0;0
2020-02-25 05:30:00;46;87;86;0;0;0;0;0
2020-02-25 05:45:00;67;106;70;0;0;0;0;0
2020-02-25 06:00:00;84;122;59;0;0;7;1;0
2020-02-25 06:15:00;62;118;73;0;0;0;0;0
2020-02-25 06:30:00;61;135;83;0;0;0;10;0
2020-02-25 06:45:00;42;124;89;0;4;2;5;2
2020-02-25 07:00:00;38;113;82;0;9;1;5;5
2020-02-25 07:15:00;51;121;86;0;4;4;5;2
2020-02-25 07:30:00;67;153;88;0;3;2;8;2
2020-02-25 07:45:00;70;146;92;0;6;1;6;3
2020-02-25 08:00:00;65;125;80;0;6;2;0;5
2020-02-25 08:15:00;61;116;66;0;25;1;5;26
2020-02-25 08:30:00;64;118;77;0;7;3;5;8
2020-02-25 08:45:00;77;126;61;0;9;4;2;4
2020-02-25 09:00:00;61;120;65;0;12;0;5;11
2020-02-25 09:15:00;63;125;67;0;4;2;12;0
2020-02-25 09:30:00;60;105;81;0;3;7;6;0
2020-02-25 09:45:00;68;128;75;0;3;12;5;1
2020-02-25 10:00:00;75;141;74;0;11;12;52;3
