DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-01-02 00:00:00;2;4;2;4;1;5;0;1;1
2020-01-02 00:15:00;5;2;2;1;0;2;1;2;2
2020-01-02 00:30:00;2;2;0;1;2;3;1;1;1
2020-01-02 00:45:00;4;2;0;4;0;2;0;1;1
2020-01-02 01:00:00;3;2;1;2;1;2;1;1;1
2020-01-02 01:15:00;4;1;0;4;1;4;1;0;0
2020-01-02 01:30:00;2;2;0;5;2;5;5;0;0
2020-01-02 01:45:00;2;1;1;8;1;2;1;2;2
2020-01-02 02:00:00;0;2;0;1;0;1;1;0;0
2020-01-02 02:15:00;6;0;1;2;2;5;0;1;1
2020-01-02 02:30:00;0;0;1;4;0;4;2;0;0
2020-01-02 02:45:00;2;1;2;3;0;0;2;0;0
2020-01-02 03:00:00;3;0;0;2;0;4;3;3;3
2020-01-02 03:15:00;0;1;0;3;2;1;2;4;4
2020-01-02 03:30:00;3;1;1;2;2;1;0;2;2
2020-01-02 03:45:00;3;5;1;3;1;4;1;3;3
2020-01-02 04:00:00;3;1;0;1;0;3;6;0;0
2020-01-02 04:15:00;3;1;2;4;1;5;2;3;3
2020-01-02 04:30:00;6;3;2;3;2;6;2;3;3
2020-01-02 04:45:00;3;3;0;4;3;6;4;4;4
2020-01-02 05:00:00;9;3;1;8;2;8;6;2;2
2020-01-02 05:15:00;12;9;1;12;5;8;6;3;3
2020-01-02 05:30:00;16;9;1;10;5;20;18;2;2
2020-01-02 05:45:00;14;7;4;11;5;25;20;4;5
2020-01-02 06:00:00;19;8;1;14;7;25;22;13;12
2020-01-02 06:15:00;18;12;5;14;6;17;22;1;1
2020-01-02 06:30:00;23;7;3;17;9;39;38;11;11
2020-01-02 06:45:00;20;14;6;16;8;42;44;7;7
2020-01-02 07:00:00;21;9;5;11;5;35;46;3;3
2020-01-02 07:15:00;24;12;7;18;11;41;42;2;2
2020-01-02 07:30:00;21;16;5;17;8;44;50;5;5
2020-01-02 07:45:00;35;12;10;22;13;48;60;13;13
2020-01-02 08:00:00;27;16;8;14;10;44;26;7;7
2020-01-02 08:15:00;35;27;4;17;12;32;40;10;10
2020-01-02 08:30:00;35;19;6;30;12;45;44;8;8
2020-01-02 08:45:00;41;21;8;20;18;42;47;11;12
2020-01-02 09:00:00;42;12;14;31;13;35;47;10;9
2020-01-02 09:15:00;47;22;11;37;19;34;45;8;8
2020-01-02 09:30:00;51;24;19;38;18;41;54;19;19
2020-01-02 09:45:00;51;46;15;38;19;48;65;36;36
2020-01-02 10:00:00;56;24;29;55;31;45;42;50;52
2020-01-02 10:15:00;75;35;21;39;39;37;48;37;35
2020-01-02 10:30:00;85;48;24;35;43;55;68;37;37
2020-01-02 10:45:00;76;41;19;44;45;42;51;44;44
2020-01-02 11:00:00;64;35;14;49;49;57;63;33;33
2020-01-02 11:15:00;67;43;21;46;44;45;58;38;38
2020-01-02 11:30:00;86;42;25;53;32;43;48;49;49
2020-01-02 11:45:00;72;52;19;53;37;56;54;23;23
2020-01-02 12:00:00;81;35;26;51;39;68;61;31;31
2020-01-02 12:15:00;98;57;15;38;40;60;61;45;45
2020-01-02 12:30:00;80;43;17;40;39;53;65;36;36
2020-01-02 12:45:00;71;43;20;54;57;46;64;25;25
2020-01-02 13:00:00;78;43;17;47;40;60;74;35;35
2020-01-02 13:15:00;92;58;29;58;43;71;75;41;41
2020-01-02 13:30:00;82;42;22;51;43;70;76;48;50
2020-01-02 13:45:00;86;50;20;49;44;59;81;27;25
2020-01-02 14:00:00;73;52;15;56;52;63;84;31;31
2020-01-02 14:15:00;91;61;11;60;48;62;76;32;32
2020-01-02 14:30:00;73;49;10;68;60;68;76;37;38
2020-01-02 14:45:00;73;37;15;64;43;72;79;33;32
2020-01-02 15:00:00;87;43;18;59;56;64;81;26;27
2020-01-02 15:15:00;92;60;21;53;40;61;73;20;19
2020-01-02 15:30:00;76;55;21;75;58;54;79;18;19
2020-01-02 15:45:00;75;67;23;52;56;58;68;31;30
2020-01-02 16:00:00;94;77;19;75;55;49;68;23;23
2020-01-02 16:15:00;93;87;14;48;48;61;71;22;22
2020-01-02 16:30:00;90;65;18;53;50;54;75;22;23
2020-01-02 16:45:00;86;51;15;60;52;66;63;18;17
2020-01-02 17:00:00;103;52;16;63;51;74;73;17;17
2020-01-02 17:15:00;92;52;12;57;61;61;64;14;16
2020-01-02 17:30:00;91;55;16;52;36;67;77;21;19
2020-01-02 17:45:00;96;51;15;47;40;60;54;17;17
2020-01-02 18:00:00;78;50;8;35;38;56;63;9;9
2020-01-02 18:15:00;86;61;13;35;32;54;66;10;10
2020-01-02 18:30:00;77;45;11;33;29;58;59;10;11
2020-01-02 18:45:00;61;34;11;39;37;49;55;20;19
2020-01-02 19:00:00;54;28;17;32;25;34;49;9;8
2020-01-02 19:15:00;41;23;3;42;35;44;30;4;4
2020-01-02 19:30:00;42;21;12;33;25;40;42;7;7
2020-01-02 19:45:00;51;19;14;36;19;26;30;5;5
2020-01-02 20:00:00;56;23;4;32;26;44;56;7;7
2020-01-02 20:15:00;50;26;15;32;24;33;39;3;3
2020-01-02 20:30:00;41;25;15;23;18;38;44;8;8
2020-01-02 20:45:00;36;13;6;20;15;28;25;5;5
2020-01-02 21:00:00;30;16;11;23;12;22;13;5;5
2020-01-02 21:15:00;34;8;5;13;4;17;16;2;2
2020-01-02 21:30:00;27;13;6;16;10;16;15;2;2
2020-01-02 21:45:00;29;14;12;19;13;8;11;4;5
2020-01-02 22:00:00;29;7;5;19;11;11;18;3;2
2020-01-02 22:15:00;22;15;10;16;14;19;9;9;9
2020-01-02 22:30:00;20;8;6;14;12;16;14;2;2
2020-01-02 22:45:00;20;10;5;10;6;14;9;2;2
2020-01-02 23:00:00;18;8;7;11;5;10;12;3;3
2020-01-02 23:15:00;11;7;2;5;6;11;4;1;1
2020-01-02 23:30:00;15;4;4;8;2;14;8;1;1
2020-01-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
