DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-02-21 00:00:00;1;1;1;2;3;2;11;0;0;0;0;0
2020-02-21 00:15:00;3;5;4;3;4;6;16;1;3;0;0;0
2020-02-21 00:30:00;1;2;2;0;1;0;2;0;0;0;0;0
2020-02-21 00:45:00;1;10;8;1;0;2;13;0;0;0;0;0
2020-02-21 01:00:00;0;3;4;3;2;3;11;0;0;0;0;0
2020-02-21 01:15:00;2;0;1;1;2;1;5;0;0;0;0;0
2020-02-21 01:30:00;1;6;8;1;3;1;4;0;0;0;0;0
2020-02-21 01:45:00;0;2;3;1;1;3;7;0;0;0;0;0
2020-02-21 02:00:00;2;3;3;0;1;3;5;0;0;0;0;0
2020-02-21 02:15:00;0;3;3;1;2;3;9;0;0;0;0;0
2020-02-21 02:30:00;1;4;6;2;2;0;5;0;0;0;0;0
2020-02-21 02:45:00;1;6;9;1;1;2;4;0;0;0;0;0
2020-02-21 03:00:00;2;5;4;0;0;1;7;0;0;0;0;0
2020-02-21 03:15:00;1;2;2;0;0;2;2;0;0;0;0;0
2020-02-21 03:30:00;1;4;3;0;0;3;4;0;0;0;0;0
2020-02-21 03:45:00;2;2;2;1;1;2;2;0;0;0;0;0
2020-02-21 04:00:00;1;1;1;0;0;0;1;0;0;0;0;0
2020-02-21 04:15:00;2;2;4;0;0;2;5;0;0;0;0;0
2020-02-21 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 04:45:00;2;5;6;0;1;1;5;0;0;0;0;0
2020-02-21 05:00:00;3;3;4;0;0;4;14;0;0;0;0;0
2020-02-21 05:15:00;2;5;6;0;2;8;38;0;0;1;0;0
2020-02-21 05:30:00;8;7;13;0;0;3;34;0;0;2;254;0
2020-02-21 05:45:00;37;40;46;0;1;7;30;0;0;0;0;0
2020-02-21 06:00:00;28;24;29;0;0;3;25;0;0;2;0;0
2020-02-21 06:15:00;17;9;16;0;1;5;33;0;1;0;0;0
2020-02-21 06:30:00;19;25;27;0;1;7;35;0;5;1;0;0
2020-02-21 06:45:00;19;9;19;3;1;12;50;2;2;3;0;0
2020-02-21 07:00:00;27;22;29;1;0;8;47;254;2;3;0;0
2020-02-21 07:15:00;49;28;43;1;2;9;55;3;2;1;0;0
2020-02-21 07:30:00;56;39;55;1;4;11;68;1;3;2;0;1
2020-02-21 07:45:00;58;43;59;2;2;15;55;0;3;7;0;3
2020-02-21 08:00:00;49;46;55;1;3;11;51;2;3;3;0;0
2020-02-21 08:15:00;40;45;55;2;3;10;34;261;12;0;0;0
2020-02-21 08:30:00;49;52;63;3;5;16;39;257;3;0;0;0
2020-02-21 08:45:00;60;61;69;1;7;9;34;6;8;0;0;1
2020-02-21 09:00:00;60;64;69;8;11;22;53;264;8;1;0;0
2020-02-21 09:15:00;52;72;72;1;12;26;48;8;10;0;0;0
2020-02-21 09:30:00;64;63;87;5;18;24;57;7;11;1;0;0
2020-02-21 09:45:00;74;122;114;6;27;21;55;9;17;0;0;2
2020-02-21 10:00:00;67;75;74;10;17;19;53;12;21;0;0;2
2020-02-21 10:15:00;68;54;60;14;14;22;60;17;16;1;0;1
2020-02-21 10:30:00;65;68;73;21;21;36;71;269;20;0;0;0
2020-02-21 10:45:00;59;63;83;32;19;45;88;25;25;0;0;3
2020-02-21 11:00:00;67;76;80;19;15;39;91;26;18;0;0;0
2020-02-21 11:15:00;81;63;60;19;17;39;89;10;18;0;0;1
2020-02-21 11:30:00;66;84;91;29;26;42;92;12;18;5;0;3
2020-02-21 11:45:00;59;78;78;29;30;38;92;13;21;0;0;6
2020-02-21 12:00:00;80;69;77;18;14;43;102;11;21;0;0;2
2020-02-21 12:15:00;89;83;66;32;41;52;101;17;24;0;0;8
2020-02-21 12:30:00;83;71;85;32;24;51;97;24;19;2;0;4
2020-02-21 12:45:00;64;57;69;24;21;31;94;12;25;0;0;4
2020-02-21 13:00:00;77;78;90;30;23;48;83;11;21;2;0;0
2020-02-21 13:15:00;79;67;60;26;27;39;95;10;25;2;0;2
2020-02-21 13:30:00;61;67;63;18;21;32;84;263;19;4;0;2
2020-02-21 13:45:00;85;65;77;20;23;28;87;22;21;1;0;2
2020-02-21 14:00:00;91;84;86;26;20;31;76;18;18;1;0;3
2020-02-21 14:15:00;117;98;101;24;27;31;79;14;23;1;0;5
2020-02-21 14:30:00;107;108;110;23;24;37;85;31;25;0;0;1
2020-02-21 14:45:00;81;81;88;34;28;29;71;30;29;3;0;0
2020-02-21 15:00:00;94;79;88;22;36;33;80;23;26;3;0;1
2020-02-21 15:15:00;91;88;99;27;31;30;72;11;32;3;0;1
2020-02-21 15:30:00;100;91;96;29;29;40;85;16;24;0;0;1
2020-02-21 15:45:00;105;101;115;27;20;41;95;265;25;0;0;1
2020-02-21 16:00:00;84;86;99;30;19;49;93;33;28;0;0;5
2020-02-21 16:15:00;73;98;137;28;24;51;83;28;31;5;0;3
2020-02-21 16:30:00;84;86;70;32;32;46;100;56;28;3;0;3
2020-02-21 16:45:00;84;90;86;36;28;26;85;24;23;0;0;1
2020-02-21 17:00:00;77;65;77;30;23;49;102;24;29;0;0;0
2020-02-21 17:15:00;88;94;99;22;33;37;83;22;23;1;0;0
2020-02-21 17:30:00;69;67;75;29;20;40;79;28;25;1;0;3
2020-02-21 17:45:00;75;79;85;31;32;40;85;17;28;1;0;0
2020-02-21 18:00:00;84;80;78;36;31;41;101;12;20;0;0;3
2020-02-21 18:15:00;53;87;104;36;26;47;103;23;20;0;0;0
2020-02-21 18:30:00;54;76;71;31;23;35;77;26;23;1;0;1
2020-02-21 18:45:00;47;63;77;33;18;30;79;15;15;0;0;0
2020-02-21 19:00:00;35;45;50;29;18;28;63;9;17;0;0;2
2020-02-21 19:15:00;28;53;52;26;23;38;85;17;14;0;0;0
2020-02-21 19:30:00;28;52;49;29;25;24;60;7;8;0;0;1
2020-02-21 19:45:00;17;35;42;24;24;25;54;7;7;0;0;0
2020-02-21 20:00:00;15;32;37;43;32;29;97;273;10;3;0;0
2020-02-21 20:15:00;11;20;35;23;16;12;53;8;8;0;0;0
2020-02-21 20:30:00;17;28;31;8;13;19;44;513;4;0;0;0
2020-02-21 20:45:00;10;15;21;4;8;13;44;8;6;0;0;0
2020-02-21 21:00:00;24;17;32;11;10;16;62;257;0;1;0;0
2020-02-21 21:15:00;11;22;22;6;14;15;47;0;0;0;0;0
2020-02-21 21:30:00;11;19;30;2;8;15;58;0;1;0;0;0
2020-02-21 21:45:00;25;28;30;8;5;12;41;265;8;1;0;0
2020-02-21 22:00:00;19;27;33;9;9;13;38;254;3;1;0;0
2020-02-21 22:15:00;13;26;30;12;16;28;62;0;0;0;0;0
