DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-11-06 00:00:00;10;1;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 00:15:00;17;3;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 00:30:00;8;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 00:45:00;11;1;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 01:00:00;11;2;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 01:15:00;12;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 01:30:00;4;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 01:45:00;7;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 02:00:00;4;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 02:15:00;8;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 02:30:00;5;2;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 02:45:00;8;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 03:00:00;8;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 03:15:00;7;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 03:30:00;8;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 03:45:00;5;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 04:00:00;3;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 04:15:00;7;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 04:30:00;17;2;20;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 04:45:00;13;1;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 05:00:00;20;7;18;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 05:15:00;52;15;27;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 05:30:00;58;31;37;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 05:45:00;53;40;39;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 06:00:00;59;40;70;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 06:15:00;66;36;44;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 06:30:00;90;59;59;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 06:45:00;68;43;46;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 07:00:00;67;39;43;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 07:15:00;84;66;61;83;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-11-06 07:30:00;89;63;54;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 07:45:00;62;55;48;64;1;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 08:00:00;91;54;59;74;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 08:15:00;91;63;57;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 08:30:00;86;71;56;64;5;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0
2020-11-06 08:45:00;73;59;59;79;1;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 09:00:00;76;62;57;68;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 09:15:00;83;80;56;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 09:30:00;73;96;59;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 09:45:00;84;89;59;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 10:00:00;78;68;70;98;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 10:15:00;86;79;61;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 10:30:00;79;76;66;115;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 10:45:00;85;79;80;102;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 11:00:00;83;84;69;121;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 11:15:00;92;95;69;127;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 11:30:00;83;89;63;132;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 11:45:00;110;79;104;152;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 12:00:00;94;94;79;144;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 12:15:00;84;106;85;152;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 12:30:00;123;103;85;153;0;6;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 12:45:00;101;85;66;134;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 13:00:00;110;125;89;156;15;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-11-06 13:15:00;122;108;77;160;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 13:30:00;122;110;81;120;7;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
2020-11-06 13:45:00;82;107;64;134;7;17;0;0;4;6;0;0;0;0;0;0;0;0;0;0
2020-11-06 14:00:00;123;110;81;139;1;27;0;5;36;1;4;0;0;0;0;0;0;0;0;0
2020-11-06 14:15:00;123;119;92;145;16;9;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-11-06 14:30:00;125;116;99;156;16;8;16;2;3;8;0;0;0;0;0;0;0;0;0;0
2020-11-06 14:45:00;123;87;89;148;2;5;0;0;11;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 15:00:00;91;92;76;115;6;0;0;0;30;2;0;0;0;0;0;0;0;0;0;0
2020-11-06 15:15:00;117;129;86;132;2;5;0;0;13;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 15:30:00;123;127;97;137;4;2;0;2;3;0;2;0;0;0;0;0;0;0;0;0
2020-11-06 15:45:00;100;121;79;136;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-06 16:00:00;105;118;79;136;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 16:15:00;115;128;91;175;11;7;0;0;33;5;0;0;0;0;0;0;0;0;0;0
2020-11-06 16:30:00;82;95;52;128;8;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-11-06 16:45:00;118;126;92;166;22;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
