DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-01-05 00:00:00;0;9;1;5;7;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-01-05 00:15:00;2;10;0;16;10;1;0;2;0;1;1;0;1;1;0;0;0;0;0;0
2020-01-05 00:30:00;2;12;0;8;10;1;1;1;1;0;2;0;0;2;0;0;0;0;0;0
2020-01-05 00:45:00;2;10;0;10;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 01:00:00;3;11;0;11;4;1;1;0;1;1;1;2;1;1;0;0;0;0;0;0
2020-01-05 01:15:00;0;7;0;6;10;0;0;4;2;0;1;1;0;1;0;0;0;0;0;0
2020-01-05 01:30:00;2;4;0;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 01:45:00;0;6;0;8;7;0;0;2;2;1;3;0;1;3;0;0;0;0;0;0
2020-01-05 02:00:00;1;5;1;6;3;1;0;0;1;1;3;1;1;2;0;0;0;0;0;0
2020-01-05 02:15:00;0;9;0;1;4;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-01-05 02:30:00;0;3;0;1;3;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-01-05 02:45:00;2;5;1;1;2;0;2;0;0;2;1;1;1;0;0;0;0;0;0;0
2020-01-05 03:00:00;2;2;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 03:15:00;0;3;0;7;2;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0
2020-01-05 03:30:00;0;7;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 03:45:00;0;6;0;3;3;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0
2020-01-05 04:00:00;1;4;0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-01-05 04:15:00;0;8;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 04:30:00;0;9;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 04:45:00;0;7;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 05:00:00;2;13;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 05:15:00;0;19;3;5;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 05:30:00;0;8;0;3;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-01-05 05:45:00;1;7;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 06:00:00;0;3;0;4;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-01-05 06:15:00;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 06:30:00;1;6;1;0;3;2;0;1;4;1;0;0;1;0;0;0;0;0;0;0
2020-01-05 06:45:00;0;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 07:00:00;0;6;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 07:15:00;0;6;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 07:30:00;0;8;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-01-05 07:45:00;0;18;0;3;2;0;0;0;2;1;1;1;1;1;0;0;0;0;0;0
2020-01-05 08:00:00;1;6;0;1;3;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-01-05 08:15:00;0;11;1;4;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-05 08:30:00;1;21;1;7;3;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0
2020-01-05 08:45:00;2;19;2;10;3;5;1;1;0;2;2;0;3;2;0;0;0;0;0;0
2020-01-05 09:00:00;0;21;1;15;4;0;3;1;0;1;0;0;2;1;0;0;0;0;0;0
2020-01-05 09:15:00;1;25;0;10;10;1;0;2;1;4;2;0;4;2;0;0;0;0;0;0
2020-01-05 09:30:00;2;29;3;17;8;2;0;0;0;3;1;0;4;2;0;0;0;15;0;0
2020-01-05 09:45:00;8;35;1;12;5;1;3;1;0;2;1;0;2;1;0;0;0;0;0;0
2020-01-05 10:00:00;5;20;1;15;8;5;2;2;1;1;2;1;1;4;0;0;0;0;0;0
2020-01-05 10:15:00;5;32;4;17;14;4;6;1;0;1;1;0;1;1;0;0;0;0;0;0
