DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-05-17 00:00:00;7;9;8;3;2;5;0;4
2020-05-17 00:15:00;18;8;5;8;7;8;0;6
2020-05-17 00:30:00;8;8;5;7;13;5;0;7
2020-05-17 00:45:00;14;12;10;4;9;4;0;6
2020-05-17 01:00:00;6;8;4;4;2;5;0;2
2020-05-17 01:15:00;3;2;2;5;4;5;0;5
2020-05-17 01:30:00;2;6;2;5;3;2;0;3
2020-05-17 01:45:00;4;5;1;3;1;2;0;0
2020-05-17 02:00:00;3;4;0;4;2;4;0;0
2020-05-17 02:15:00;5;6;3;4;0;3;0;3
2020-05-17 02:30:00;4;4;2;4;3;5;0;1
2020-05-17 02:45:00;4;7;2;1;2;2;0;3
2020-05-17 03:00:00;1;3;1;3;3;1;0;1
2020-05-17 03:15:00;2;2;1;1;0;0;0;0
2020-05-17 03:30:00;1;2;0;1;2;1;0;0
2020-05-17 03:45:00;0;1;1;0;1;0;0;0
2020-05-17 04:00:00;5;5;1;0;0;1;0;1
2020-05-17 04:15:00;0;1;1;4;0;3;0;2
2020-05-17 04:30:00;0;1;1;0;0;1;0;0
2020-05-17 04:45:00;1;0;2;2;2;2;0;0
2020-05-17 05:00:00;1;2;1;6;5;3;0;0
2020-05-17 05:15:00;3;4;1;0;0;2;0;2
2020-05-17 05:30:00;8;1;1;4;2;1;0;2
2020-05-17 05:45:00;5;7;2;2;1;1;0;2
2020-05-17 06:00:00;4;3;2;5;3;0;0;1
2020-05-17 06:15:00;4;2;1;3;3;3;0;2
2020-05-17 06:30:00;8;4;1;1;0;3;0;0
2020-05-17 06:45:00;7;2;3;1;3;4;0;4
2020-05-17 07:00:00;4;1;1;7;3;0;0;1
2020-05-17 07:15:00;3;4;4;3;3;4;0;3
2020-05-17 07:30:00;11;2;1;1;1;2;0;6
2020-05-17 07:45:00;7;5;0;4;8;4;0;7
2020-05-17 08:00:00;7;3;0;3;4;4;0;1
2020-05-17 08:15:00;10;12;4;6;4;0;0;5
2020-05-17 08:30:00;8;6;1;7;3;3;0;3
2020-05-17 08:45:00;11;10;6;10;1;5;0;9
2020-05-17 09:00:00;14;11;2;9;5;4;0;8
2020-05-17 09:15:00;17;15;7;14;10;2;0;6
2020-05-17 09:30:00;24;11;14;13;7;6;0;11
2020-05-17 09:45:00;16;10;9;8;9;2;0;13
2020-05-17 10:00:00;22;14;13;10;8;6;0;8
2020-05-17 10:15:00;18;9;8;17;15;13;0;11
2020-05-17 10:30:00;23;17;18;16;12;12;0;16
2020-05-17 10:45:00;19;14;11;12;9;10;0;17
2020-05-17 11:00:00;19;20;15;13;6;8;0;11
2020-05-17 11:15:00;35;20;7;20;7;16;0;12
2020-05-17 11:30:00;29;19;23;11;13;8;0;14
2020-05-17 11:45:00;21;20;12;15;26;10;0;17
2020-05-17 12:00:00;23;17;19;18;14;16;0;21
2020-05-17 12:15:00;37;26;14;16;13;12;0;18
2020-05-17 12:30:00;27;16;16;14;14;9;0;6
2020-05-17 12:45:00;27;20;24;18;12;8;0;17
2020-05-17 13:00:00;29;28;18;15;11;14;0;16
2020-05-17 13:15:00;27;16;15;18;11;13;0;16
2020-05-17 13:30:00;22;25;15;20;8;10;0;19
2020-05-17 13:45:00;25;18;19;16;11;18;0;16
2020-05-17 14:00:00;32;21;15;23;13;8;0;14
2020-05-17 14:15:00;24;14;18;17;24;14;0;19
2020-05-17 14:30:00;26;26;24;20;9;10;0;20
2020-05-17 14:45:00;48;23;19;21;17;10;0;24
2020-05-17 15:00:00;30;24;18;22;15;16;0;28
2020-05-17 15:15:00;44;23;19;21;21;12;0;23
2020-05-17 15:30:00;40;27;16;25;78;16;0;24
2020-05-17 15:45:00;35;15;19;11;19;14;0;27
2020-05-17 16:00:00;27;31;12;17;8;8;0;19
2020-05-17 16:15:00;40;21;12;23;18;19;0;15
2020-05-17 16:30:00;35;24;13;23;24;16;0;20
2020-05-17 16:45:00;34;24;15;17;18;21;0;23
2020-05-17 17:00:00;38;25;20;24;18;17;0;12
2020-05-17 17:15:00;34;27;18;31;29;28;0;13
2020-05-17 17:30:00;39;12;12;18;15;17;0;30
2020-05-17 17:45:00;32;36;20;15;16;19;0;26
2020-05-17 18:00:00;50;17;14;29;21;18;0;19
2020-05-17 18:15:00;39;24;17;19;33;19;0;28
2020-05-17 18:30:00;38;24;20;24;18;15;0;18
2020-05-17 18:45:00;29;23;26;24;20;18;0;15
2020-05-17 19:00:00;30;21;14;19;18;17;0;26
2020-05-17 19:15:00;23;22;14;13;13;14;0;16
2020-05-17 19:30:00;36;23;9;11;14;21;0;19
2020-05-17 19:45:00;30;27;14;18;44;20;0;18
2020-05-17 20:00:00;32;22;18;13;15;18;0;20
2020-05-17 20:15:00;25;15;12;18;21;14;0;9
2020-05-17 20:30:00;26;16;15;14;14;18;0;21
2020-05-17 20:45:00;18;13;9;17;15;9;0;13
2020-05-17 21:00:00;23;17;14;15;9;13;0;17
2020-05-17 21:15:00;13;11;4;11;9;10;0;10
2020-05-17 21:30:00;17;19;10;7;26;7;0;8
2020-05-17 21:45:00;16;10;4;14;11;5;0;4
2020-05-17 22:00:00;13;11;7;8;3;14;0;6
2020-05-17 22:15:00;15;8;8;5;3;4;0;5
2020-05-17 22:30:00;9;9;6;6;6;3;0;9
2020-05-17 22:45:00;15;10;7;7;8;2;0;2
2020-05-17 23:00:00;8;10;5;2;2;5;0;9
2020-05-17 23:15:00;12;9;7;5;2;3;0;4
2020-05-17 23:30:00;5;3;4;6;4;4;0;2
2020-05-17 23:45:00;5;4;4;8;5;5;0;1
