DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-07-07 00:00:00;2;0;1;0;0;0;0;0;0
2020-07-07 00:15:00;3;0;2;0;0;0;0;0;0
2020-07-07 00:30:00;0;0;0;0;0;0;0;0;0
2020-07-07 00:45:00;3;0;1;0;0;0;0;0;0
2020-07-07 01:00:00;0;0;0;0;0;0;0;0;0
2020-07-07 01:15:00;1;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;1;0;0;0;0;0;0;0;0
2020-07-07 01:45:00;1;0;1;0;0;0;0;0;0
2020-07-07 02:00:00;0;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;0;1;1;0;0;0;0;0;0
2020-07-07 02:30:00;1;0;0;0;0;0;0;0;0
2020-07-07 02:45:00;0;0;0;0;0;0;0;0;0
2020-07-07 03:00:00;0;0;0;0;0;0;0;0;0
2020-07-07 03:15:00;3;0;0;0;0;0;0;0;0
2020-07-07 03:30:00;0;0;1;0;0;0;0;0;0
2020-07-07 03:45:00;0;0;1;0;0;0;0;0;0
2020-07-07 04:00:00;0;0;0;0;0;0;0;0;0
2020-07-07 04:15:00;0;0;0;0;0;0;0;0;0
2020-07-07 04:30:00;0;0;0;0;0;0;0;0;0
2020-07-07 04:45:00;1;0;2;0;0;0;0;0;0
2020-07-07 05:00:00;0;0;2;0;0;0;0;0;0
2020-07-07 05:15:00;1;2;3;0;0;0;0;0;0
2020-07-07 05:30:00;3;1;6;0;0;0;0;0;0
2020-07-07 05:45:00;4;2;8;0;0;0;0;0;0
2020-07-07 06:00:00;6;0;4;2;0;0;1;0;0
2020-07-07 06:15:00;3;4;9;0;0;1;0;0;0
2020-07-07 06:30:00;2;0;12;2;1;1;3;0;1
2020-07-07 06:45:00;4;8;10;3;0;0;1;6;0
2020-07-07 07:00:00;8;2;4;2;1;0;0;2;0
2020-07-07 07:15:00;10;10;12;1;0;3;0;0;0
2020-07-07 07:30:00;16;9;27;3;0;3;3;0;0
2020-07-07 07:45:00;17;8;16;9;1;2;1;0;0
2020-07-07 08:00:00;17;10;21;4;2;5;4;0;0
2020-07-07 08:15:00;35;8;15;6;6;2;0;17;3
2020-07-07 08:30:00;27;13;18;6;4;0;1;17;0
2020-07-07 08:45:00;40;5;15;9;4;0;0;0;0
2020-07-07 09:00:00;41;12;15;4;4;4;5;1;0
2020-07-07 09:15:00;48;9;15;5;4;2;4;1;0
2020-07-07 09:30:00;38;11;14;3;5;3;0;4;0
2020-07-07 09:45:00;48;15;17;6;4;1;6;0;0
2020-07-07 10:00:00;42;12;21;4;4;3;2;0;2
2020-07-07 10:15:00;57;12;18;3;6;0;1;0;1
2020-07-07 10:30:00;52;19;22;4;2;5;3;1;1
2020-07-07 10:45:00;54;13;13;5;2;1;0;1;1
2020-07-07 11:00:00;53;13;14;1;2;0;8;3;2
2020-07-07 11:15:00;58;16;23;1;6;2;5;3;1
2020-07-07 11:30:00;56;17;18;4;6;1;1;1;4
2020-07-07 11:45:00;66;13;35;1;8;2;2;0;0
2020-07-07 12:00:00;69;21;31;1;3;1;3;1;0
2020-07-07 12:15:00;65;11;19;4;5;0;3;0;0
2020-07-07 12:30:00;53;16;26;2;2;4;3;0;0
2020-07-07 12:45:00;57;3;17;10;6;0;3;14;3
2020-07-07 13:00:00;54;10;23;9;11;2;3;20;2
2020-07-07 13:15:00;53;14;15;3;3;3;0;8;0
2020-07-07 13:30:00;51;8;9;5;4;1;2;0;3
2020-07-07 13:45:00;42;23;25;3;5;1;0;1;19
2020-07-07 14:00:00;60;11;20;5;2;4;0;2;7
2020-07-07 14:15:00;52;11;22;3;8;1;5;0;3
2020-07-07 14:30:00;58;10;17;3;8;3;1;2;0
2020-07-07 14:45:00;62;13;20;3;3;3;2;0;0
2020-07-07 15:00:00;55;17;26;3;4;2;1;3;0
2020-07-07 15:15:00;58;20;31;8;4;2;2;3;0
2020-07-07 15:30:00;53;18;23;3;1;0;2;11;1
2020-07-07 15:45:00;54;11;25;5;7;1;3;0;4
2020-07-07 16:00:00;68;15;34;7;6;1;1;16;1
2020-07-07 16:15:00;68;15;27;4;5;3;1;0;15
2020-07-07 16:30:00;64;21;23;3;6;0;2;22;8
2020-07-07 16:45:00;68;17;23;1;6;1;0;0;3
2020-07-07 17:00:00;66;13;23;7;2;0;0;5;0
2020-07-07 17:15:00;72;13;25;3;3;0;2;3;1
2020-07-07 17:30:00;76;19;37;3;4;3;2;44;6
2020-07-07 17:45:00;77;13;25;1;8;2;2;0;12
2020-07-07 18:00:00;70;15;24;5;1;1;2;0;0
2020-07-07 18:15:00;61;19;28;6;2;0;2;3;0
2020-07-07 18:30:00;64;12;23;6;2;1;0;6;1
2020-07-07 18:45:00;53;19;26;3;3;3;3;0;0
2020-07-07 19:00:00;45;24;16;5;1;2;3;0;0
2020-07-07 19:15:00;48;14;20;4;6;0;4;2;0
2020-07-07 19:30:00;34;8;20;5;5;0;5;1;1
2020-07-07 19:45:00;29;5;17;3;1;1;1;10;0
2020-07-07 20:00:00;51;14;18;5;1;1;2;5;1
2020-07-07 20:15:00;24;13;23;2;1;3;0;1;0
2020-07-07 20:30:00;18;3;8;2;1;0;0;0;1
2020-07-07 20:45:00;15;5;10;0;1;1;2;0;0
2020-07-07 21:00:00;11;5;10;4;8;3;2;0;15
2020-07-07 21:15:00;11;4;11;5;1;0;0;0;0
2020-07-07 21:30:00;9;2;9;2;2;0;0;2;3
2020-07-07 21:45:00;15;5;10;0;1;0;0;0;0
2020-07-07 22:00:00;25;11;21;0;0;3;4;0;0
2020-07-07 22:15:00;10;2;6;0;0;0;0;0;0
2020-07-07 22:30:00;7;1;6;0;0;0;2;6;0
2020-07-07 22:45:00;4;2;4;1;0;0;2;4;0
2020-07-07 23:00:00;10;0;1;0;0;0;0;0;0
2020-07-07 23:15:00;6;1;2;0;0;0;0;0;0
2020-07-07 23:30:00;5;0;1;0;0;0;0;0;0
