2020-07-14 07:00:00;69;58;48;9;23;47;7;2;48;49;16;4;40;38;26;0;0;0;0;2;0
2020-07-14 07:15:00;60;61;43;10;28;47;7;2;44;58;32;10;51;35;26;0;0;0;0;0;0
2020-07-14 07:30:00;64;66;49;17;38;56;14;2;54;46;25;16;44;51;30;0;0;0;0;0;0
2020-07-14 07:45:00;69;58;46;19;34;36;10;6;54;56;23;20;49;29;32;5;0;0;0;0;0
2020-07-14 08:00:00;64;56;67;17;44;54;14;4;63;70;28;17;91;35;29;0;0;1;0;0;0
2020-07-14 08:15:00;35;64;43;7;41;39;13;2;46;55;34;25;72;25;27;2;0;0;0;0;0
2020-07-14 08:30:00;58;65;41;18;39;32;14;4;43;38;20;20;66;33;20;0;0;0;0;0;0
2020-07-14 08:45:00;38;61;48;13;43;32;15;4;38;40;12;10;67;21;24;0;0;0;0;0;0
2020-07-14 09:00:00;39;79;59;17;48;47;12;7;44;37;15;13;65;21;28;14;0;0;0;0;0
2020-07-14 09:15:00;36;69;45;22;24;26;9;2;36;29;13;18;53;22;20;36;0;4;0;0;0
2020-07-14 09:30:00;35;71;55;16;27;31;8;6;49;37;25;22;50;25;19;0;0;1;0;0;0
2020-07-14 09:45:00;53;64;56;21;39;43;10;9;44;47;18;24;63;32;30;0;2;0;0;0;0
2020-07-14 10:00:00;34;64;38;12;46;46;6;13;53;50;22;22;40;25;22;0;0;0;0;1;0
2020-07-14 10:15:00;31;79;29;15;52;43;21;6;52;62;14;19;48;30;21;0;0;2;0;0;1
2020-07-14 10:30:00;31;72;45;13;44;38;14;6;50;50;13;15;53;20;21;0;0;3;0;0;0
2020-07-14 10:45:00;31;101;53;23;44;47;13;7;58;54;19;19;53;20;23;0;0;0;0;0;0
2020-07-14 11:00:00;33;72;26;10;54;32;13;8;51;52;15;15;54;22;22;0;0;0;0;0;0
2020-07-14 11:15:00;31;62;45;26;33;48;12;4;56;53;13;37;50;34;33;0;0;0;0;0;0
2020-07-14 11:30:00;36;79;42;16;55;46;18;22;54;44;19;25;59;32;27;0;0;0;0;0;0
2020-07-14 11:45:00;26;55;32;18;48;54;9;12;53;57;13;20;47;31;24;4;7;0;0;0;0
2020-07-14 12:00:00;34;80;37;19;35;50;10;10;53;56;22;26;49;30;24;1;0;0;0;0;0
2020-07-14 12:15:00;23;70;57;19;35;35;13;12;53;75;20;22;50;26;24;0;9;0;3;1;0
2020-07-14 12:30:00;29;69;54;16;37;40;11;6;53;64;19;19;53;22;26;0;0;0;0;0;0
2020-07-14 12:45:00;39;70;48;24;50;51;13;6;53;61;27;18;56;34;30;1;0;1;0;0;0
