DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-07-21 00:00:00;2;11;5;1;5;1;0;2;9;3;2;2;4;0;1;0;0;3;0;0;0
2020-07-21 00:15:00;3;8;4;5;2;3;0;1;5;7;0;0;0;3;0;0;0;0;0;0;0
2020-07-21 00:30:00;5;15;4;2;1;1;0;0;3;8;1;1;0;1;0;0;0;0;0;0;0
2020-07-21 00:45:00;3;3;3;0;0;4;0;0;7;6;1;0;0;3;2;0;0;0;0;0;0
2020-07-21 01:00:00;2;5;2;0;0;2;0;0;5;8;2;2;1;2;1;0;0;0;0;0;0
2020-07-21 01:15:00;1;4;1;0;0;2;1;1;4;5;3;2;0;1;0;0;0;0;0;0;0
2020-07-21 01:30:00;10;10;0;0;3;2;0;0;3;2;2;0;1;2;1;0;0;0;0;0;0
2020-07-21 01:45:00;0;4;1;0;0;0;0;0;5;2;2;1;1;2;1;0;0;0;0;0;0
2020-07-21 02:00:00;0;6;1;1;0;0;0;0;2;2;0;1;2;4;1;0;0;0;0;0;0
2020-07-21 02:15:00;1;1;0;0;1;0;0;0;2;2;6;0;1;6;0;0;0;0;0;0;0
2020-07-21 02:30:00;4;6;6;0;0;1;0;0;3;1;1;2;1;1;0;0;0;0;0;0;0
2020-07-21 02:45:00;1;3;0;0;1;0;0;0;4;3;0;1;3;2;0;0;0;0;0;0;0
2020-07-21 03:00:00;4;0;1;1;0;0;1;0;1;2;2;0;2;3;0;0;0;0;0;0;0
2020-07-21 03:15:00;4;1;0;1;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0
2020-07-21 03:30:00;0;2;1;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0
2020-07-21 03:45:00;2;0;0;0;1;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0
2020-07-21 04:00:00;1;0;0;0;2;1;0;0;2;4;1;0;2;5;0;0;0;0;0;0;0
2020-07-21 04:15:00;2;7;1;0;1;0;0;0;6;4;0;0;3;4;0;0;0;0;0;0;0
2020-07-21 04:30:00;2;4;1;0;2;3;1;0;2;1;2;1;2;1;0;0;0;0;0;0;0
2020-07-21 04:45:00;3;8;0;0;2;6;4;1;8;5;1;2;1;7;1;0;0;0;0;0;0
2020-07-21 05:00:00;3;9;2;1;3;10;1;0;6;10;3;2;3;6;9;0;0;0;0;0;0
2020-07-21 05:15:00;19;23;5;2;7;15;1;1;13;13;10;1;6;9;4;0;0;0;0;0;0
2020-07-21 05:30:00;28;29;17;5;16;32;2;1;26;30;14;5;17;10;5;0;0;0;0;0;0
2020-07-21 05:45:00;57;40;13;6;6;35;5;1;29;32;5;11;26;14;15;0;0;0;0;0;0
2020-07-21 06:00:00;43;35;24;6;8;28;1;3;24;28;8;24;47;16;11;0;0;0;0;0;0
2020-07-21 06:15:00;27;35;16;6;10;22;3;2;43;52;8;15;28;20;20;0;0;0;0;0;0
2020-07-21 06:30:00;67;59;47;5;13;38;4;4;36;57;11;3;33;16;23;3;0;0;0;0;0
2020-07-21 06:45:00;59;44;34;8;20;46;1;2;43;53;20;5;44;16;23;0;0;0;0;0;0
2020-07-21 07:00:00;58;55;44;6;24;33;9;2;43;59;16;2;50;32;18;0;0;0;0;0;0
2020-07-21 07:15:00;45;64;39;9;36;41;8;2;44;42;21;6;45;30;24;0;0;0;0;0;0
2020-07-21 07:30:00;81;54;55;20;29;49;13;6;41;56;25;15;70;33;37;0;3;0;0;0;0
2020-07-21 07:45:00;60;63;64;18;47;65;16;1;56;61;25;19;56;33;38;0;0;0;0;0;0
2020-07-21 08:00:00;54;81;65;18;44;54;12;6;51;62;29;12;52;27;22;3;0;0;0;0;0
2020-07-21 08:15:00;63;65;52;19;28;48;9;4;48;47;29;23;73;25;25;0;0;0;0;0;0
2020-07-21 08:30:00;55;58;57;14;35;39;8;5;43;47;15;25;56;25;17;1;0;0;0;0;0
2020-07-21 08:45:00;42;69;60;18;42;34;14;4;31;44;12;12;40;22;19;6;0;1;0;0;0
2020-07-21 09:00:00;50;60;41;12;29;43;10;2;47;52;23;18;61;34;19;0;0;3;0;0;0
2020-07-21 09:15:00;37;77;53;18;37;45;13;3;41;36;15;18;55;19;17;3;0;11;0;0;0
2020-07-21 09:30:00;34;71;40;17;34;39;13;5;40;46;14;23;50;26;28;0;0;0;0;0;0
2020-07-21 09:45:00;38;75;56;17;39;39;16;6;53;44;14;20;63;33;25;0;0;0;0;0;0
2020-07-21 10:00:00;45;64;43;15;36;36;13;3;53;61;24;13;46;27;26;0;0;0;0;0;0
2020-07-21 10:15:00;32;71;49;14;41;33;10;8;60;55;16;27;58;29;16;0;0;2;1;0;0
2020-07-21 10:30:00;26;75;42;20;34;57;23;7;62;49;10;18;56;28;27;0;0;0;0;0;0
2020-07-21 10:45:00;45;92;61;32;40;45;10;9;58;54;32;21;57;25;22;0;0;0;0;3;2
2020-07-21 11:00:00;31;70;37;22;42;54;16;5;60;52;17;15;67;30;30;0;0;0;0;0;0
2020-07-21 11:15:00;40;65;37;24;41;39;16;12;49;48;20;32;50;32;22;1;0;0;0;0;0
2020-07-21 11:30:00;45;72;51;21;49;59;26;11;63;55;18;20;66;37;32;0;0;0;0;1;0
2020-07-21 11:45:00;24;78;66;28;43;41;19;7;52;67;24;11;78;26;29;0;2;1;0;0;0
2020-07-21 12:00:00;29;73;45;17;39;40;12;5;51;55;15;26;45;28;23;0;0;3;0;0;0
2020-07-21 12:15:00;40;60;42;22;43;56;17;8;62;59;30;24;59;20;29;0;0;3;0;0;0
2020-07-21 12:30:00;33;69;42;17;32;42;8;11;56;47;21;19;54;19;26;1;0;0;0;0;0
2020-07-21 12:45:00;33;70;42;20;31;44;7;8;53;55;20;15;56;26;31;0;0;5;0;0;0
2020-07-21 13:00:00;28;68;43;14;32;57;16;11;50;60;22;21;54;30;26;0;0;5;0;0;0
2020-07-21 13:15:00;42;80;41;18;40;42;20;12;44;49;22;20;47;25;26;0;0;0;0;0;0
2020-07-21 13:30:00;34;65;48;10;40;46;10;7;73;57;23;17;86;25;24;2;0;1;0;2;0
2020-07-21 13:45:00;47;72;70;20;44;58;14;7;65;51;26;20;57;27;24;0;0;0;0;0;0
2020-07-21 14:00:00;33;79;53;19;41;35;19;12;65;62;84;18;62;33;41;0;0;0;0;0;0
2020-07-21 14:15:00;38;99;71;21;33;45;13;14;54;68;18;39;75;32;30;0;0;9;0;1;0
2020-07-21 14:30:00;41;60;55;20;33;36;17;8;53;60;19;20;86;35;29;2;1;0;0;0;0
2020-07-21 14:45:00;37;84;71;26;60;40;8;7;62;60;27;31;59;31;25;0;2;3;0;0;0
2020-07-21 15:00:00;32;86;60;23;35;37;12;11;68;72;14;33;75;34;37;39;0;0;0;2;0
2020-07-21 15:15:00;37;64;54;40;30;32;10;15;65;69;21;20;63;24;28;0;0;0;0;0;0
2020-07-21 15:30:00;36;99;59;31;45;46;12;9;62;66;20;28;54;59;49;21;0;27;3;29;0
2020-07-21 15:45:00;44;81;72;25;59;42;11;8;65;58;28;19;75;45;49;0;0;0;0;0;0
2020-07-21 16:00:00;39;92;64;20;45;46;12;12;58;74;22;42;72;45;40;0;0;0;0;0;0
2020-07-21 16:15:00;42;92;66;23;44;54;16;13;81;88;22;26;82;36;38;0;0;0;0;0;0
2020-07-21 16:30:00;24;78;53;25;36;48;16;5;81;72;17;37;72;46;44;0;0;0;0;0;0
2020-07-21 16:45:00;33;87;66;26;47;42;15;12;64;72;30;27;90;57;52;2;1;1;1;0;0
2020-07-21 17:00:00;34;80;49;32;52;60;12;9;69;78;22;26;77;39;37;0;0;0;0;1;0
2020-07-21 17:15:00;39;77;63;33;46;60;18;17;69;67;21;22;76;44;37;0;1;1;0;3;2
2020-07-21 17:30:00;31;83;56;27;45;50;11;16;83;85;19;26;85;49;40;3;1;0;0;0;0
2020-07-21 17:45:00;43;81;61;21;39;53;12;12;67;69;20;31;69;38;42;1;5;0;1;4;0
2020-07-21 18:00:00;30;75;57;28;42;62;13;14;53;48;14;18;67;26;25;0;0;0;0;0;0
2020-07-21 18:15:00;36;84;61;27;35;50;18;7;67;62;19;23;69;27;27;4;0;0;0;0;1
2020-07-21 18:30:00;18;68;44;15;32;41;14;6;50;45;11;24;49;23;18;1;0;0;0;1;0
2020-07-21 18:45:00;21;67;41;19;32;57;10;8;47;42;23;11;42;26;19;2;2;2;0;0;0
2020-07-21 19:00:00;19;74;48;21;36;38;17;8;60;65;13;8;53;23;18;1;0;0;0;0;0
2020-07-21 19:15:00;12;66;31;29;27;26;16;8;49;52;9;14;41;21;10;0;0;2;0;0;0
2020-07-21 19:30:00;29;49;33;17;33;33;8;8;50;49;12;15;34;21;22;3;1;0;0;3;0
2020-07-21 19:45:00;24;48;33;12;14;33;11;13;53;40;11;12;40;18;10;0;0;0;0;0;0
2020-07-21 20:00:00;14;46;22;14;19;37;3;18;84;44;9;7;22;18;9;0;0;0;1;0;0
2020-07-21 20:15:00;14;43;35;17;32;30;6;8;52;47;7;7;26;10;8;2;0;0;0;0;0
2020-07-21 20:30:00;14;37;27;8;20;24;10;7;26;33;8;12;20;10;7;0;0;0;0;0;0
2020-07-21 20:45:00;6;37;27;16;16;34;6;6;32;31;11;6;19;10;9;0;0;0;0;0;0
2020-07-21 21:00:00;15;38;15;16;25;33;3;3;35;39;18;3;14;7;9;0;0;0;0;0;0
2020-07-21 21:15:00;8;34;32;5;27;34;2;5;33;31;22;5;16;12;4;0;0;1;0;0;0
2020-07-21 21:30:00;16;28;9;7;16;15;4;3;33;23;18;11;10;7;5;5;0;0;0;0;0
2020-07-21 21:45:00;5;36;17;7;18;22;6;3;31;24;4;14;21;6;3;0;0;0;0;1;0
2020-07-21 22:00:00;7;42;22;6;19;22;8;4;20;27;6;26;24;13;10;0;1;0;0;0;0
2020-07-21 22:15:00;9;33;16;12;12;19;7;2;18;19;4;10;11;6;4;0;0;0;0;0;0
2020-07-21 22:30:00;16;27;12;6;11;9;2;2;27;19;0;1;7;5;2;0;0;0;0;0;0
2020-07-21 22:45:00;4;34;11;2;8;7;1;3;21;21;6;0;7;4;4;0;0;0;0;0;0
2020-07-21 23:00:00;5;16;13;3;4;12;3;4;27;11;1;2;12;5;2;0;0;0;0;2;0
2020-07-21 23:15:00;6;15;8;2;1;10;1;3;16;14;5;1;2;3;1;0;0;0;0;0;0
2020-07-21 23:30:00;6;13;4;1;6;3;0;1;11;11;1;4;3;3;0;0;0;0;0;0;0
