DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-12-19 00:00:00;6;4;0;0;0;9;8;2;9;1;0;0
2019-12-19 00:15:00;11;13;0;0;2;7;8;5;5;3;0;0
2019-12-19 00:30:00;3;3;0;2;2;4;5;5;4;3;0;0
2019-12-19 00:45:00;5;3;0;0;0;7;8;2;3;0;0;0
2019-12-19 01:00:00;2;1;1;0;1;8;4;3;5;1;0;0
2019-12-19 01:15:00;4;2;0;1;2;6;7;2;4;4;0;0
2019-12-19 01:30:00;8;5;0;0;0;7;7;2;0;4;0;0
2019-12-19 01:45:00;8;4;1;0;1;5;6;3;4;1;0;0
2019-12-19 02:00:00;5;5;1;0;0;3;4;3;0;1;0;0
2019-12-19 02:15:00;2;4;2;1;4;5;3;2;2;0;0;0
2019-12-19 02:30:00;3;2;1;2;1;4;4;2;1;2;0;0
2019-12-19 02:45:00;5;0;0;2;3;7;4;2;2;1;0;0
2019-12-19 03:00:00;4;2;0;1;0;3;4;3;3;2;0;0
2019-12-19 03:15:00;2;2;2;0;3;1;3;2;4;2;0;0
2019-12-19 03:30:00;2;1;0;1;2;3;0;1;2;1;0;0
2019-12-19 03:45:00;3;2;0;2;2;2;2;1;1;3;0;0
2019-12-19 04:00:00;5;3;0;2;2;5;4;1;4;2;0;0
2019-12-19 04:15:00;8;6;0;1;1;6;5;1;3;1;0;0
2019-12-19 04:30:00;4;6;1;2;3;3;11;6;7;1;0;0
2019-12-19 04:45:00;11;7;0;1;1;11;6;4;4;4;0;0
2019-12-19 05:00:00;22;11;1;3;5;8;6;2;6;3;0;0
2019-12-19 05:15:00;22;10;2;8;11;19;25;9;20;4;0;3
2019-12-19 05:30:00;39;19;1;8;14;37;40;19;32;6;1;0
2019-12-19 05:45:00;46;27;1;6;9;71;63;23;35;10;3;1
2019-12-19 06:00:00;36;20;3;9;12;50;67;33;30;9;5;1
2019-12-19 06:15:00;62;30;3;14;17;77;81;47;35;16;4;11
2019-12-19 06:30:00;59;27;3;10;13;114;128;52;64;23;4;8
2019-12-19 06:45:00;69;44;6;13;21;130;134;70;57;23;1;1
2019-12-19 07:00:00;74;32;2;22;32;159;146;78;60;22;5;13
2019-12-19 07:15:00;67;35;4;31;32;215;152;102;69;55;7;25
2019-12-19 07:30:00;80;36;5;36;45;174;128;109;86;20;14;14
2019-12-19 07:45:00;90;69;9;27;34;160;102;93;84;18;7;2
2019-12-19 08:00:00;88;49;6;21;32;150;97;82;80;24;2;13
2019-12-19 08:15:00;69;44;7;15;22;134;108;98;62;12;3;16
2019-12-19 08:30:00;55;35;6;8;11;81;85;63;58;13;3;9
2019-12-19 08:45:00;70;46;6;13;24;94;116;68;78;17;4;13
2019-12-19 09:00:00;78;42;3;7;8;88;78;57;58;17;2;6
2019-12-19 09:15:00;77;40;4;14;16;85;93;63;62;21;6;26
2019-12-19 09:30:00;78;42;4;11;14;107;80;70;68;21;1;1
2019-12-19 09:45:00;97;67;3;27;29;88;93;68;83;21;6;5
2019-12-19 10:00:00;70;57;2;11;17;95;94;62;68;21;1;11
2019-12-19 10:15:00;81;57;4;8;14;79;74;68;87;16;2;3
2019-12-19 10:30:00;77;54;5;10;18;74;84;59;69;11;3;0
2019-12-19 10:45:00;99;51;6;14;15;103;88;76;87;16;4;22
2019-12-19 11:00:00;79;62;4;11;15;86;87;69;82;20;6;4
2019-12-19 11:15:00;90;51;9;16;23;78;75;63;73;18;5;18
2019-12-19 11:30:00;104;74;7;12;22;83;78;62;80;19;5;7
2019-12-19 11:45:00;104;76;8;22;30;99;72;67;78;17;3;10
2019-12-19 12:00:00;104;56;9;11;21;94;90;63;96;15;4;6
2019-12-19 12:15:00;103;66;6;16;19;68;60;56;86;20;4;5
2019-12-19 12:30:00;101;65;8;7;11;89;84;73;98;18;2;2
2019-12-19 12:45:00;108;65;6;13;19;108;64;65;83;14;4;4
2019-12-19 13:00:00;109;70;5;9;15;109;97;70;94;18;3;11
2019-12-19 13:15:00;117;94;7;19;24;82;82;58;112;20;7;100
2019-12-19 13:30:00;96;74;7;18;27;101;83;65;102;20;2;3
2019-12-19 13:45:00;108;86;7;17;20;89;84;67;99;16;7;20
2019-12-19 14:00:00;106;80;7;18;24;102;83;73;96;26;9;13
2019-12-19 14:15:00;124;79;10;16;22;111;59;64;72;18;5;6
2019-12-19 14:30:00;96;78;7;15;24;119;82;83;98;15;6;36
2019-12-19 14:45:00;125;83;11;19;22;113;77;70;119;16;14;41
2019-12-19 15:00:00;138;85;8;18;26;158;67;77;84;27;4;4
2019-12-19 15:15:00;132;104;9;28;32;133;97;71;106;28;6;0
2019-12-19 15:30:00;133;87;12;25;28;160;81;87;132;26;4;7
2019-12-19 15:45:00;138;92;8;21;37;132;61;74;119;20;3;8
2019-12-19 16:00:00;159;139;10;26;38;150;81;68;163;18;9;10
2019-12-19 16:15:00;164;127;11;31;39;136;72;63;120;22;8;95
2019-12-19 16:30:00;148;107;14;22;31;146;82;71;143;14;5;60
2019-12-19 16:45:00;134;108;11;19;27;135;68;73;129;14;11;39
2019-12-19 17:00:00;137;87;6;16;18;138;82;81;117;13;11;12
2019-12-19 17:15:00;152;138;7;21;25;138;73;60;120;24;4;16
2019-12-19 17:30:00;118;74;5;11;17;150;82;77;122;18;4;79
2019-12-19 17:45:00;111;78;7;20;27;148;88;90;122;21;5;11
2019-12-19 18:00:00;109;78;9;21;26;110;64;87;101;20;1;4
2019-12-19 18:15:00;94;65;6;9;16;116;64;93;118;20;6;5
2019-12-19 18:30:00;112;67;9;10;26;96;66;90;89;7;1;5
2019-12-19 18:45:00;72;59;1;8;19;88;84;75;89;16;4;44
2019-12-19 19:00:00;68;52;5;8;14;63;60;49;73;12;2;10
2019-12-19 19:15:00;89;47;8;13;22;67;74;43;66;8;3;1
2019-12-19 19:30:00;75;44;12;12;20;62;60;49;65;13;5;1
2019-12-19 19:45:00;23;21;4;7;14;34;44;31;37;11;3;0
2019-12-19 20:00:00;45;28;3;4;7;31;26;21;39;7;3;6
2019-12-19 20:15:00;29;17;6;3;5;27;30;29;27;8;0;0
2019-12-19 20:30:00;25;12;3;2;6;14;27;18;13;5;0;0
2019-12-19 20:45:00;65;32;3;4;8;39;31;24;61;13;0;0
2019-12-19 21:00:00;53;27;3;5;7;28;30;22;40;11;0;0
2019-12-19 21:15:00;47;26;1;3;7;35;41;27;45;9;0;0
2019-12-19 21:30:00;50;23;2;5;9;29;39;23;42;6;0;0
2019-12-19 21:45:00;45;30;3;6;11;24;30;21;48;10;0;2
2019-12-19 22:00:00;29;14;5;2;6;11;20;11;34;3;0;0
2019-12-19 22:15:00;25;16;0;2;5;19;18;8;40;4;0;0
2019-12-19 22:30:00;16;9;1;1;2;10;16;9;26;0;0;0
2019-12-19 22:45:00;13;9;0;0;2;9;8;2;20;3;0;0
2019-12-19 23:00:00;1;2;1;3;5;2;4;2;1;1;0;0
2019-12-19 23:15:00;
2019-12-19 23:30:00;2;1;0;0;0;5;2;0;2;1;0;0
