DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-12-21 00:00:00;1;0;0;1;0;2;0;0;0;0;1;1;0
2020-12-21 00:15:00;3;0;0;1;1;3;1;1;1;2;1;0;0
2020-12-21 00:30:00;3;0;0;3;0;3;2;0;0;2;2;0;0
2020-12-21 00:45:00;3;0;0;0;0;5;3;1;1;1;1;0;0
2020-12-21 01:00:00;2;0;0;0;1;2;1;0;0;0;0;0;0
2020-12-21 01:15:00;0;0;0;0;0;6;4;0;0;0;1;0;0
2020-12-21 01:30:00;0;0;2;0;0;4;2;0;0;0;3;3;2
2020-12-21 01:45:00;2;0;0;0;2;5;2;0;0;0;1;0;0
2020-12-21 02:00:00;3;0;0;0;1;5;4;0;0;0;0;0;0
2020-12-21 02:15:00;4;0;0;1;1;6;5;2;0;0;0;0;0
2020-12-21 02:30:00;0;2;0;0;2;6;8;1;1;0;1;0;0
2020-12-21 02:45:00;2;0;1;1;2;8;9;0;0;0;1;1;1
2020-12-21 03:00:00;6;0;1;1;2;6;7;1;1;0;0;0;1
2020-12-21 03:15:00;2;0;0;0;2;10;9;0;0;0;1;0;0
2020-12-21 03:30:00;6;0;1;0;2;5;4;3;1;0;0;0;1
2020-12-21 03:45:00;4;1;0;1;2;7;8;2;2;3;4;1;0
2020-12-21 04:00:00;3;0;1;1;4;7;8;3;1;1;2;1;1
2020-12-21 04:15:00;5;1;1;1;2;8;10;3;0;1;2;1;2
2020-12-21 04:30:00;2;1;0;1;2;15;14;3;1;1;1;0;0
2020-12-21 04:45:00;8;0;0;3;4;18;15;1;1;1;1;0;0
2020-12-21 05:00:00;15;5;1;4;12;17;18;3;1;0;1;1;1
2020-12-21 05:15:00;17;8;2;14;12;27;27;10;1;1;1;0;3
2020-12-21 05:30:00;26;17;2;17;24;39;35;20;9;7;2;0;1
2020-12-21 05:45:00;20;13;7;18;20;48;47;12;7;7;3;0;6
2020-12-21 06:00:00;23;12;7;12;14;45;43;15;4;6;6;1;6
2020-12-21 06:15:00;25;24;4;23;24;40;38;11;8;4;3;1;5
2020-12-21 06:30:00;37;23;9;27;24;52;64;36;26;12;6;4;9
2020-12-21 06:45:00;42;33;9;53;39;75;77;49;41;18;13;4;8
2020-12-21 07:00:00;38;26;8;28;28;58;58;31;23;17;15;8;7
2020-12-21 07:15:00;47;31;9;40;35;73;81;39;19;20;24;11;8
2020-12-21 07:30:00;49;34;17;27;39;68;60;32;21;20;18;2;17
2020-12-21 07:45:00;42;27;24;54;32;70;100;53;29;31;20;6;19
2020-12-21 08:00:00;59;43;12;49;29;61;60;44;29;23;10;6;10
2020-12-21 08:15:00;46;32;15;53;28;67;65;41;25;39;32;14;16
2020-12-21 08:30:00;50;43;22;50;29;70;71;49;40;32;24;8;20
2020-12-21 08:45:00;52;49;19;61;36;81;75;47;33;41;36;9;19
2020-12-21 09:00:00;44;34;17;47;31;68;67;43;32;33;27;12;19
2020-12-21 09:15:00;51;46;13;46;36;64;59;34;24;38;37;10;14
2020-12-21 09:30:00;63;32;20;67;34;82;75;58;31;43;46;12;18
2020-12-21 09:45:00;75;53;27;62;31;75;74;47;29;46;45;20;26
2020-12-21 10:00:00;53;44;21;66;39;68;72;38;18;43;46;15;18
2020-12-21 10:15:00;71;42;21;48;38;76;81;48;29;60;48;21;20
2020-12-21 10:30:00;63;45;28;61;35;81;75;46;23;40;40;14;24
2020-12-21 10:45:00;68;44;17;66;37;79;73;50;20;57;44;13;19
2020-12-21 11:00:00;65;50;18;60;37;85;70;41;33;46;58;10;20
2020-12-21 11:15:00;61;50;24;62;42;72;72;50;34;50;50;10;24
2020-12-21 11:30:00;67;39;24;65;42;86;90;47;24;55;57;19;24
2020-12-21 11:45:00;66;42;23;68;44;86;81;54;42;66;49;17;21
2020-12-21 12:00:00;67;52;27;60;38;73;73;57;42;59;59;25;26
2020-12-21 12:15:00;65;52;24;50;33;65;78;51;33;64;47;22;22
2020-12-21 12:30:00;74;40;27;51;32;78;77;46;30;64;52;17;23
2020-12-21 12:45:00;60;46;14;52;42;70;70;45;39;80;59;14;13
2020-12-21 13:00:00;56;40;24;45;29;66;67;52;39;61;47;16;21
2020-12-21 13:15:00;50;38;24;50;40;78;58;45;32;49;50;15;22
2020-12-21 13:30:00;60;46;25;52;38;80;67;48;28;58;43;12;24
2020-12-21 13:45:00;66;59;23;41;33;78;69;46;33;50;47;18;19
2020-12-21 14:00:00;59;37;19;47;38;81;68;47;25;52;45;20;19
2020-12-21 14:15:00;56;44;21;52;41;90;59;38;29;53;35;9;17
2020-12-21 14:30:00;73;59;22;44;47;84;86;42;32;67;46;13;21
2020-12-21 14:45:00;51;43;22;56;40;93;67;38;24;59;49;18;21
2020-12-21 15:00:00;53;37;23;53;37;82;52;38;29;57;55;16;21
2020-12-21 15:15:00;51;63;16;55;39;72;56;44;32;63;53;16;11
2020-12-21 15:30:00;60;45;24;44;49;72;64;43;40;62;52;11;22
2020-12-21 15:45:00;57;45;18;43;46;80;59;41;30;63;52;15;18
2020-12-21 16:00:00;62;54;21;46;46;68;63;39;21;63;56;24;18
2020-12-21 16:15:00;62;56;19;33;43;71;65;40;29;69;57;11;18
2020-12-21 16:30:00;64;59;26;48;47;81;62;39;25;53;54;13;25
2020-12-21 16:45:00;57;45;21;45;34;71;74;41;27;77;46;17;18
2020-12-21 17:00:00;73;66;18;45;36;65;50;36;28;63;52;15;18
2020-12-21 17:15:00;49;36;13;40;30;55;59;38;23;49;45;17;12
2020-12-21 17:30:00;50;32;17;36;39;60;49;35;27;63;46;19;17
2020-12-21 17:45:00;32;18;16;33;20;48;50;39;29;59;37;12;13
2020-12-21 18:00:00;38;33;19;35;20;54;38;30;26;56;34;7;18
2020-12-21 18:15:00;35;18;6;21;13;41;36;26;26;46;46;14;6
2020-12-21 18:30:00;31;21;15;18;24;36;27;23;16;37;39;8;13
2020-12-21 18:45:00;20;15;4;22;15;32;24;16;13;30;30;7;5
2020-12-21 19:00:00;22;8;7;17;16;35;28;27;16;47;39;12;7
2020-12-21 19:15:00;12;5;3;20;12;29;24;13;6;37;31;8;3
2020-12-21 19:30:00;15;2;8;13;15;26;17;13;7;17;20;5;8
2020-12-21 19:45:00;16;3;2;4;16;16;16;7;6;29;30;3;2
2020-12-21 20:00:00;10;6;5;8;14;19;16;7;5;19;22;7;5
2020-12-21 20:15:00;11;4;1;12;14;29;18;12;7;11;13;7;1
2020-12-21 20:30:00;7;3;2;4;13;18;7;3;5;9;13;1;2
2020-12-21 20:45:00;6;3;3;3;13;19;13;4;3;5;6;0;3
2020-12-21 21:00:00;7;3;0;2;7;13;7;1;0;1;1;0;0
2020-12-21 21:15:00;4;2;1;2;5;8;8;3;2;3;2;1;1
2020-12-21 21:30:00;5;2;0;1;6;10;9;5;2;2;1;1;0
2020-12-21 21:45:00;4;0;0;0;2;9;7;0;0;0;0;0;0
2020-12-21 22:00:00;6;2;1;1;1;6;5;2;2;2;2;1;1
2020-12-21 22:15:00;7;4;1;0;4;10;7;3;3;3;1;2;1
2020-12-21 22:30:00;8;1;0;3;2;7;4;1;1;3;2;0;0
2020-12-21 22:45:00;5;3;0;1;4;2;1;3;2;2;0;0;0
2020-12-21 23:00:00;6;0;0;0;0;6;5;0;0;0;1;1;0
2020-12-21 23:15:00;0;0;1;0;1;4;6;2;1;2;0;0;1
2020-12-21 23:30:00;4;2;1;2;1;2;3;1;1;0;1;0;1
2020-12-21 23:45:00;5;1;1;0;1;5;4;3;2;0;1;0;1
