DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-02-01 00:00:00;26;12;25;7;2;1;3
2020-02-01 00:15:00;39;25;42;14;2;4;5
2020-02-01 00:30:00;26;16;23;16;2;6;4
2020-02-01 00:45:00;30;17;21;3;2;4;3
2020-02-01 01:00:00;22;17;24;10;2;3;3
2020-02-01 01:15:00;19;15;24;13;4;3;7
2020-02-01 01:30:00;18;10;19;7;7;4;2
2020-02-01 01:45:00;19;7;14;9;4;0;2
2020-02-01 02:00:00;16;12;18;12;6;5;2
2020-02-01 02:15:00;18;3;19;5;3;6;3
2020-02-01 02:30:00;17;8;11;10;2;6;2
2020-02-01 02:45:00;13;5;18;1;1;3;2
2020-02-01 03:00:00;24;8;13;4;3;5;4
2020-02-01 03:15:00;11;7;12;3;1;10;4
2020-02-01 03:30:00;11;3;7;5;2;7;1
2020-02-01 03:45:00;12;6;13;4;2;3;1
2020-02-01 04:00:00;11;3;11;8;6;12;7
2020-02-01 04:15:00;12;4;15;4;1;0;5
2020-02-01 04:30:00;15;3;18;3;5;5;4
2020-02-01 04:45:00;12;10;28;8;1;3;0
2020-02-01 05:00:00;14;10;29;8;3;0;0
2020-02-01 05:15:00;20;17;53;19;3;1;0
2020-02-01 05:30:00;26;19;43;15;1;1;3
2020-02-01 05:45:00;42;43;41;16;2;4;2
2020-02-01 06:00:00;33;30;45;9;5;0;0
2020-02-01 06:15:00;34;13;49;22;1;2;0
2020-02-01 06:30:00;25;25;29;12;2;0;0
2020-02-01 06:45:00;29;21;42;14;2;0;0
2020-02-01 07:00:00;31;22;36;10;5;2;1
2020-02-01 07:15:00;52;33;55;23;4;0;2
2020-02-01 07:30:00;37;33;56;25;3;1;0
2020-02-01 07:45:00;69;33;76;36;6;2;4
2020-02-01 08:00:00;34;32;69;29;4;4;0
2020-02-01 08:15:00;61;43;90;32;7;1;2
2020-02-01 08:30:00;67;46;78;39;6;4;1
2020-02-01 08:45:00;87;70;99;50;4;1;1
2020-02-01 09:00:00;65;50;98;48;3;3;2
2020-02-01 09:15:00;113;81;149;75;9;2;0
2020-02-01 09:30:00;115;88;120;61;3;0;0
2020-02-01 09:45:00;145;112;188;78;9;4;1
2020-02-01 10:00:00;133;110;148;74;3;3;1
2020-02-01 10:15:00;145;120;184;104;5;4;0
2020-02-01 10:30:00;148;115;167;92;4;1;1
2020-02-01 10:45:00;147;109;174;100;4;2;1
2020-02-01 11:00:00;126;85;159;100;4;1;1
2020-02-01 11:15:00;182;120;186;92;7;7;2
2020-02-01 11:30:00;169;141;148;98;9;4;0
2020-02-01 11:45:00;156;119;196;96;10;2;4
2020-02-01 12:00:00;150;115;163;98;8;3;4
2020-02-01 12:15:00;165;124;184;101;7;3;1
2020-02-01 12:30:00;161;118;143;90;8;2;1
2020-02-01 12:45:00;150;129;200;124;7;1;1
2020-02-01 13:00:00;140;126;185;119;7;2;2
2020-02-01 13:15:00;173;122;206;136;9;3;1
2020-02-01 13:30:00;170;134;176;107;12;2;1
2020-02-01 13:45:00;160;133;181;120;8;0;0
2020-02-01 14:00:00;159;131;174;113;6;4;1
2020-02-01 14:15:00;181;160;170;108;10;1;0
2020-02-01 14:30:00;174;146;175;102;11;1;1
2020-02-01 14:45:00;181;178;200;118;17;0;2
2020-02-01 15:00:00;173;138;164;113;11;1;0
2020-02-01 15:15:00;168;132;195;111;7;1;0
2020-02-01 15:30:00;157;111;155;86;10;0;2
2020-02-01 15:45:00;161;97;182;107;7;1;2
2020-02-01 16:00:00;155;120;158;99;5;0;1
2020-02-01 16:15:00;192;133;159;109;10;1;1
2020-02-01 16:30:00;190;114;171;88;19;2;0
2020-02-01 16:45:00;167;102;183;124;5;1;0
2020-02-01 17:00:00;146;102;167;92;7;1;1
2020-02-01 17:15:00;143;96;169;102;7;1;0
2020-02-01 17:30:00;148;106;178;96;3;0;2
2020-02-01 17:45:00;148;123;185;95;5;0;0
2020-02-01 18:00:00;141;108;155;96;4;0;1
2020-02-01 18:15:00;135;125;190;120;8;2;1
2020-02-01 18:30:00;141;89;162;94;3;0;0
2020-02-01 18:45:00;121;86;171;132;1;0;0
2020-02-01 19:00:00;113;62;147;94;1;2;1
2020-02-01 19:15:00;152;95;162;111;1;8;2
2020-02-01 19:30:00;139;66;115;51;1;7;2
2020-02-01 19:45:00;129;69;116;61;5;5;0
2020-02-01 20:00:00;86;82;89;50;6;0;0
2020-02-01 20:15:00;97;58;104;44;2;0;1
2020-02-01 20:30:00;75;46;91;35;3;1;0
2020-02-01 20:45:00;74;64;87;40;4;0;0
2020-02-01 21:00:00;67;42;78;26;1;0;0
2020-02-01 21:15:00;51;54;91;32;2;0;0
2020-02-01 21:30:00;56;39;76;38;3;0;0
2020-02-01 21:45:00;79;49;86;48;1;1;0
2020-02-01 22:00:00;76;52;84;47;4;0;0
2020-02-01 22:15:00;86;50;101;35;2;1;0
2020-02-01 22:30:00;65;49;57;32;1;1;0
2020-02-01 22:45:00;167;139;70;50;5;2;1
2020-02-01 23:00:00;88;69;85;44;5;1;0
2020-02-01 23:15:00;51;34;76;30;3;0;0
2020-02-01 23:30:00;44;29;54;15;0;1;0
2020-02-01 23:45:00;52;19;66;25;0;0;0
