DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-05-29 00:00:00;12;7;8;2;5;8;5;4;0;0;0;0;0;0
2020-05-29 00:15:00;9;8;5;2;4;9;3;7;0;0;0;0;0;0
2020-05-29 00:30:00;9;6;3;0;2;3;4;4;0;0;0;0;0;0
2020-05-29 00:45:00;6;3;1;2;6;9;7;4;0;0;0;0;0;0
2020-05-29 01:00:00;8;5;5;2;6;5;5;4;0;0;0;0;0;0
2020-05-29 01:15:00;8;5;3;0;6;5;5;7;0;0;0;0;0;0
2020-05-29 01:30:00;6;4;1;0;3;5;0;1;0;0;0;0;0;0
2020-05-29 01:45:00;8;1;3;1;5;8;1;3;0;0;0;0;0;0
2020-05-29 02:00:00;4;2;0;1;3;7;3;2;0;0;0;0;0;0
2020-05-29 02:15:00;4;1;0;0;5;5;1;1;0;0;0;0;0;0
2020-05-29 02:30:00;6;4;5;1;6;6;5;0;0;0;0;0;0;0
2020-05-29 02:45:00;5;4;4;1;3;2;3;3;0;0;0;0;0;0
2020-05-29 03:00:00;6;5;1;0;4;3;3;0;0;0;0;0;0;0
2020-05-29 03:15:00;2;1;1;0;2;1;3;3;0;0;0;0;0;0
2020-05-29 03:30:00;5;1;2;1;2;1;3;0;0;0;0;0;0;0
2020-05-29 03:45:00;6;3;3;1;1;3;1;3;0;0;0;0;0;0
2020-05-29 04:00:00;4;0;0;0;3;2;3;2;0;0;0;0;0;0
2020-05-29 04:15:00;4;1;3;0;5;5;5;3;0;0;0;0;0;0
2020-05-29 04:30:00;9;1;8;4;6;8;7;5;0;0;0;0;0;0
2020-05-29 04:45:00;10;1;13;2;12;10;5;6;0;0;0;0;0;0
2020-05-29 05:00:00;21;7;25;1;13;15;16;9;0;0;0;0;0;0
2020-05-29 05:15:00;38;19;72;7;22;26;16;13;0;0;0;0;0;0
2020-05-29 05:30:00;51;41;63;10;28;36;24;16;0;0;0;0;0;0
2020-05-29 05:45:00;55;41;39;12;31;46;41;34;0;0;0;0;0;0
2020-05-29 06:00:00;40;30;22;7;41;42;55;41;0;0;0;0;0;0
2020-05-29 06:15:00;59;44;36;12;33;61;44;29;0;1;0;0;0;0
2020-05-29 06:30:00;70;67;47;10;63;78;27;32;0;0;0;0;0;0
2020-05-29 06:45:00;68;80;51;27;54;76;12;27;0;0;0;0;0;0
2020-05-29 07:00:00;74;63;46;17;47;67;24;21;0;0;0;0;3;0
2020-05-29 07:15:00;72;63;44;22;53;74;32;23;0;0;0;0;0;0
2020-05-29 07:30:00;87;91;46;26;55;72;30;19;0;0;0;0;0;0
2020-05-29 08:00:00;77;71;47;29;64;71;35;21;0;0;0;0;0;0
