DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2019-10-08 00:00:00;2;2;0;0;12;3;7;14;7;21;14;7;21;0
2019-10-08 00:15:00;10;1;1;0;12;6;4;20;10;30;20;10;30;0
2019-10-08 00:30:00;6;0;1;0;14;10;4;20;10;30;20;10;30;0
2019-10-08 00:45:00;4;1;2;0;8;2;3;20;10;30;20;10;30;0
2019-10-08 01:00:00;7;0;1;2;9;3;1;26;13;39;26;13;39;0
2019-10-08 01:15:00;5;1;2;1;4;0;3;24;12;36;24;12;36;0
2019-10-08 01:30:00;2;1;1;0;10;1;2;26;13;39;26;13;39;0
2019-10-08 01:45:00;3;0;1;0;6;4;1;26;13;39;26;13;39;0
2019-10-08 02:00:00;2;2;1;0;9;0;1;26;13;40;26;13;40;0
2019-10-08 02:15:00;2;2;0;1;12;0;1;26;13;38;26;13;38;0
2019-10-08 02:30:00;3;3;2;0;6;2;0;26;13;39;26;13;39;0
2019-10-08 02:45:00;3;0;1;0;5;2;0;26;13;40;26;13;40;0
2019-10-08 03:00:00;0;1;2;0;6;2;3;24;12;36;24;12;36;0
2019-10-08 03:15:00;0;3;3;0;8;1;2;26;13;39;26;13;39;0
2019-10-08 03:30:00;3;1;1;0;9;2;2;26;13;39;26;13;39;0
2019-10-08 03:45:00;2;1;0;1;7;0;0;26;13;39;26;13;39;0
2019-10-08 04:00:00;6;3;4;1;11;6;1;26;13;39;26;13;39;0
2019-10-08 04:15:00;3;3;3;3;17;1;3;26;13;39;26;13;39;0
2019-10-08 04:30:00;11;6;7;7;23;3;0;26;13;39;26;13;39;0
2019-10-08 04:45:00;12;12;11;6;20;6;2;24;12;36;24;12;36;0
2019-10-08 05:00:00;29;31;27;20;48;17;7;20;10;30;20;10;30;0
2019-10-08 05:15:00;48;44;54;46;47;14;10;20;10;30;20;10;30;0
2019-10-08 05:30:00;51;55;55;54;70;31;11;20;10;30;20;10;30;0
2019-10-08 05:45:00;52;59;61;50;78;31;46;20;10;30;20;10;30;0
2019-10-08 06:00:00;71;59;56;60;105;56;44;20;10;30;20;10;30;0
2019-10-08 06:15:00;73;76;74;83;120;63;56;21;11;30;21;11;30;0
2019-10-08 06:30:00;96;101;98;103;98;61;31;20;10;30;20;10;30;0
2019-10-08 06:45:00;104;91;106;103;118;85;34;20;10;30;20;10;30;0
2019-10-08 07:00:00;101;89;111;108;105;66;37;20;10;30;20;10;30;0
2019-10-08 07:15:00;124;101;120;114;118;84;46;20;10;30;20;10;30;0
2019-10-08 07:30:00;138;142;102;106;104;75;52;20;10;30;20;10;30;0
2019-10-08 07:45:00;112;135;84;89;112;68;50;20;10;30;20;10;30;0
2019-10-08 08:00:00;117;110;75;76;93;68;64;20;10;30;20;10;30;0
2019-10-08 08:15:00;115;88;67;74;115;74;51;20;10;30;20;10;30;0
2019-10-08 08:30:00;94;100;86;71;113;62;47;20;10;30;20;10;30;0
2019-10-08 08:45:00;99;88;68;61;118;59;57;20;10;30;20;10;30;0
2019-10-08 09:00:00;87;65;59;38;82;55;44;20;10;30;20;10;30;0
2019-10-08 09:15:00;82;73;53;44;106;63;45;20;10;30;20;10;30;0
2019-10-08 09:30:00;98;63;51;41;111;64;56;20;10;30;20;10;30;0
2019-10-08 09:45:00;91;65;44;39;107;42;79;20;10;30;20;10;30;0
2019-10-08 10:00:00;93;71;46;45;99;54;56;20;10;30;20;10;30;0
2019-10-08 10:15:00;70;65;41;41;106;55;70;20;10;30;20;10;30;0
2019-10-08 10:30:00;89;52;47;26;117;54;67;20;10;30;20;10;30;0
2019-10-08 10:45:00;83;61;42;22;121;57;60;20;10;30;20;10;30;0
2019-10-08 11:00:00;90;55;41;26;117;54;86;20;10;30;20;10;30;0
2019-10-08 11:15:00;88;58;46;38;119;65;67;20;10;30;20;10;30;0
2019-10-08 11:30:00;88;42;33;28;130;52;87;18;9;26;18;9;26;0
2019-10-08 11:45:00;96;65;46;38;117;45;77;20;10;30;20;10;30;0
2019-10-08 12:00:00;84;49;45;36;121;41;119;20;10;30;20;10;30;0
2019-10-08 12:15:00;96;55;42;34;127;53;110;20;10;31;20;10;31;0
