DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-12-26 00:00:00;0;18;14;22;16;0;0
2019-12-26 00:15:00;0;11;13;14;7;3;3
2019-12-26 00:30:00;2;13;7;14;14;0;0
2019-12-26 00:45:00;0;10;8;13;9;1;1
2019-12-26 01:00:00;0;15;7;14;5;0;0
2019-12-26 01:15:00;0;10;4;14;8;1;1
2019-12-26 01:30:00;0;10;9;13;4;1;1
2019-12-26 01:45:00;0;4;4;9;7;1;1
2019-12-26 02:00:00;0;6;4;8;4;0;0
2019-12-26 02:15:00;0;3;1;15;5;1;1
2019-12-26 02:30:00;0;4;2;9;8;0;0
2019-12-26 02:45:00;0;5;4;11;3;1;1
2019-12-26 03:00:00;0;5;5;5;6;0;0
2019-12-26 03:15:00;0;4;5;8;5;1;1
2019-12-26 03:30:00;0;5;6;8;4;0;0
2019-12-26 03:45:00;0;1;3;3;4;1;1
2019-12-26 04:00:00;0;2;4;5;1;0;0
2019-12-26 04:15:00;0;8;4;7;6;1;1
2019-12-26 04:30:00;0;6;2;4;4;1;1
2019-12-26 04:45:00;0;2;2;5;1;1;1
2019-12-26 05:00:00;0;5;2;8;3;0;0
2019-12-26 05:15:00;0;11;7;7;7;1;1
2019-12-26 05:30:00;0;13;7;6;3;0;0
2019-12-26 05:45:00;0;9;7;10;8;1;1
2019-12-26 06:00:00;0;7;4;11;5;0;0
2019-12-26 06:15:00;0;6;4;5;7;1;1
2019-12-26 06:30:00;0;9;3;16;8;0;0
2019-12-26 06:45:00;0;9;1;10;5;1;1
2019-12-26 07:00:00;2;8;8;12;11;0;0
2019-12-26 07:15:00;0;12;5;5;10;1;1
2019-12-26 07:30:00;0;2;16;17;16;0;0
2019-12-26 07:45:00;3;1;17;15;13;1;1
2019-12-26 08:00:00;2;0;23;14;11;2;2
2019-12-26 08:15:00;0;0;27;18;21;0;0
2019-12-26 08:30:00;5;1;39;16;23;2;2
2019-12-26 08:45:00;1;25;31;31;28;0;0
2019-12-26 09:00:00;0;10;35;23;14;1;1
2019-12-26 09:15:00;0;2;57;29;24;0;0
2019-12-26 09:30:00;9;3;88;36;44;2;1
2019-12-26 09:45:00;17;6;110;46;39;1;2
2019-12-26 10:00:00;1;1;70;35;39;2;2
2019-12-26 10:15:00;4;2;73;43;53;0;0
2019-12-26 10:30:00;7;1;85;53;44;2;2
2019-12-26 10:45:00;6;4;96;57;61;0;0
2019-12-26 11:00:00;12;6;126;75;58;2;2
2019-12-26 11:15:00;13;2;143;90;78;1;1
2019-12-26 11:30:00;4;46;111;92;83;2;2
2019-12-26 11:45:00;20;83;94;104;101;0;0
2019-12-26 12:00:00;12;67;78;122;107;2;2
2019-12-26 12:15:00;4;56;68;101;104;1;1
2019-12-26 12:30:00;8;67;68;82;81;2;2
2019-12-26 12:45:00;173;72;72;70;74;0;0
2019-12-26 13:00:00;3;64;70;68;55;2;2
2019-12-26 13:15:00;10;63;50;87;65;0;0
2019-12-26 13:30:00;5;61;55;86;90;1;1
2019-12-26 13:45:00;6;59;64;96;75;0;0
2019-12-26 14:00:00;0;77;61;76;69;2;2
2019-12-26 14:15:00;4;70;69;81;74;0;0
2019-12-26 14:30:00;2;74;77;87;73;2;2
2019-12-26 14:45:00;6;79;81;101;85;0;0
2019-12-26 15:00:00;4;68;68;90;63;2;2
2019-12-26 15:15:00;8;68;62;112;79;0;0
2019-12-26 15:30:00;22;61;63;76;68;2;2
2019-12-26 15:45:00;7;65;66;81;76;0;0
2019-12-26 16:00:00;0;59;56;74;62;2;2
2019-12-26 16:15:00;7;73;56;75;69;0;0
2019-12-26 16:30:00;10;78;67;80;68;2;2
2019-12-26 16:45:00;11;62;56;92;91;0;0
2019-12-26 17:00:00;6;68;65;91;80;2;2
2019-12-26 17:15:00;0;66;80;84;73;1;0
2019-12-26 17:30:00;40;45;129;90;74;2;3
2019-12-26 17:45:00;21;36;111;63;67;0;0
2019-12-26 18:00:00;6;1;119;75;62;2;2
2019-12-26 18:15:00;0;0;91;63;52;0;0
2019-12-26 18:30:00;4;0;114;65;73;1;1
2019-12-26 18:45:00;3;25;95;63;59;0;0
2019-12-26 19:00:00;0;49;67;70;54;2;2
2019-12-26 19:15:00;6;56;54;55;51;0;0
2019-12-26 19:30:00;2;58;57;69;58;3;3
2019-12-26 19:45:00;1;36;41;50;55;0;0
2019-12-26 20:00:00;2;42;43;57;44;2;2
2019-12-26 20:15:00;0;33;40;55;39;0;0
2019-12-26 20:30:00;0;38;45;38;26;1;1
2019-12-26 20:45:00;1;37;35;58;38;0;0
2019-12-26 21:00:00;0;38;36;35;26;2;2
2019-12-26 21:15:00;0;28;28;55;33;1;1
2019-12-26 21:30:00;0;40;37;36;26;1;1
2019-12-26 21:45:00;0;31;27;44;38;1;1
2019-12-26 22:00:00;0;31;29;40;34;2;2
2019-12-26 22:15:00;0;28;24;37;27;1;1
2019-12-26 22:30:00;0;23;22;35;32;1;1
2019-12-26 22:45:00;0;16;17;37;23;1;1
2019-12-26 23:00:00;2;17;14;40;28;2;2
2019-12-26 23:15:00;0;24;15;38;25;1;1
2019-12-26 23:30:00;0;23;20;23;14;1;1
2019-12-26 23:45:00;0;7;8;14;15;0;0
