DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-12-24 00:00:00;5;15;13;21;17;0;0
2019-12-24 00:15:00;2;8;11;19;18;3;2
2019-12-24 00:30:00;0;15;8;20;12;0;1
2019-12-24 00:45:00;0;15;9;14;9;1;1
2019-12-24 01:00:00;0;12;7;14;8;0;0
2019-12-24 01:15:00;0;13;13;16;13;0;0
2019-12-24 01:30:00;0;7;9;16;12;0;0
2019-12-24 01:45:00;0;16;8;17;6;0;0
2019-12-24 02:00:00;0;7;5;9;7;0;0
2019-12-24 02:15:00;0;7;4;7;4;0;0
2019-12-24 02:30:00;0;3;3;10;6;0;0
2019-12-24 02:45:00;0;8;2;5;1;0;0
2019-12-24 03:00:00;0;4;3;11;5;0;0
2019-12-24 03:15:00;0;8;2;9;4;0;0
2019-12-24 03:30:00;0;4;2;9;4;0;0
2019-12-24 03:45:00;0;5;1;7;3;0;0
2019-12-24 04:00:00;0;8;2;6;0;0;0
2019-12-24 04:15:00;0;6;2;8;6;0;0
2019-12-24 04:30:00;0;5;2;18;5;0;0
2019-12-24 04:45:00;0;7;8;10;6;0;0
2019-12-24 05:00:00;0;7;5;8;8;0;0
2019-12-24 05:15:00;0;11;7;17;12;0;0
2019-12-24 05:30:00;0;27;17;23;17;0;0
2019-12-24 05:45:00;0;13;13;19;22;0;0
2019-12-24 06:00:00;0;13;9;13;17;1;1
2019-12-24 06:15:00;0;23;9;18;15;1;1
2019-12-24 06:30:00;0;22;15;25;19;1;1
2019-12-24 06:45:00;10;20;20;25;17;1;1
2019-12-24 07:00:00;1;24;19;25;16;2;2
2019-12-24 07:15:00;0;21;21;28;26;1;1
2019-12-24 07:30:00;0;30;26;47;25;2;1
2019-12-24 07:45:00;0;30;25;39;37;1;2
2019-12-24 08:00:00;1;30;33;44;31;2;2
2019-12-24 08:15:00;0;44;19;47;31;2;2
2019-12-24 08:30:00;0;54;57;59;44;4;4
2019-12-24 08:45:00;0;61;61;61;60;0;0
2019-12-24 09:00:00;10;68;72;57;47;3;3
2019-12-24 09:15:00;10;54;75;75;62;2;2
2019-12-24 09:30:00;6;85;97;77;68;3;3
2019-12-24 09:45:00;14;100;107;89;86;1;1
2019-12-24 10:00:00;41;104;93;105;89;1;1
2019-12-24 10:15:00;1;109;104;114;114;3;3
2019-12-24 10:30:00;8;98;84;123;117;4;4
2019-12-24 10:45:00;6;121;106;112;109;1;1
2019-12-24 11:00:00;3;89;84;124;105;0;0
2019-12-24 11:15:00;13;93;90;107;115;4;4
2019-12-24 11:30:00;10;94;109;123;115;1;1
2019-12-24 11:45:00;36;110;111;107;136;3;3
2019-12-24 12:00:00;4;78;96;99;109;2;2
2019-12-24 12:15:00;4;97;86;118;107;3;3
2019-12-24 12:30:00;6;85;75;111;105;2;2
2019-12-24 12:45:00;8;82;84;127;121;2;2
2019-12-24 13:00:00;2;88;77;96;107;2;1
2019-12-24 13:15:00;1;86;96;91;90;2;3
2019-12-24 13:30:00;3;73;68;112;96;2;2
2019-12-24 13:45:00;5;71;73;89;77;2;2
2019-12-24 14:00:00;1;80;76;92;91;2;2
2019-12-24 14:15:00;4;72;72;102;98;3;3
2019-12-24 14:30:00;25;51;122;78;92;2;1
2019-12-24 14:45:00;28;27;127;85;95;2;2
2019-12-24 15:00:00;9;6;121;71;51;3;4
2019-12-24 15:15:00;3;2;126;66;62;1;1
2019-12-24 15:30:00;17;4;154;73;60;2;2
2019-12-24 15:45:00;20;5;117;100;87;2;2
2019-12-24 16:00:00;19;7;119;72;80;2;1
2019-12-24 16:15:00;19;4;131;77;63;2;3
2019-12-24 16:30:00;17;2;159;83;78;1;1
2019-12-24 16:45:00;10;2;149;72;78;3;3
2019-12-24 17:00:00;4;0;108;98;70;1;1
2019-12-24 17:15:00;7;0;100;95;102;2;2
2019-12-24 17:30:00;0;0;90;81;87;2;2
2019-12-24 17:45:00;22;4;101;84;74;2;2
2019-12-24 18:00:00;8;33;58;80;47;1;1
2019-12-24 18:15:00;0;41;29;78;55;1;1
2019-12-24 18:30:00;0;45;37;46;51;4;4
2019-12-24 18:45:00;2;34;35;37;30;2;2
2019-12-24 19:00:00;0;23;28;35;27;2;2
2019-12-24 19:15:00;0;30;21;27;17;2;2
2019-12-24 19:30:00;4;25;22;23;15;4;4
2019-12-24 19:45:00;12;27;24;29;32;1;1
2019-12-24 20:00:00;0;37;28;51;29;3;3
2019-12-24 20:15:00;0;36;30;36;33;2;2
2019-12-24 20:30:00;1;31;28;42;27;4;4
2019-12-24 20:45:00;1;32;69;44;44;1;1
2019-12-24 21:00:00;1;29;76;40;22;2;2
2019-12-24 21:15:00;1;19;74;62;34;1;1
2019-12-24 21:30:00;22;8;66;60;34;1;1
2019-12-24 21:45:00;21;12;84;47;44;1;1
2019-12-24 22:00:00;3;4;102;48;33;2;2
2019-12-24 22:15:00;5;2;90;35;31;2;2
2019-12-24 22:30:00;3;9;94;35;40;1;1
2019-12-24 22:45:00;3;8;77;38;24;1;1
2019-12-24 23:00:00;5;3;68;45;26;2;2
2019-12-24 23:15:00;0;0;60;39;29;1;1
2019-12-24 23:30:00;27;17;78;40;30;1;1
