2020-07-15 00:00:00;2;0;0;2;4
2020-07-15 00:15:00;5;2;6;8;2
2020-07-15 00:30:00;0;0;3;6;1
2020-07-15 00:45:00;1;0;0;1;2
2020-07-15 01:00:00;3;0;2;4;1
2020-07-15 01:15:00;2;0;1;0;2
2020-07-15 01:30:00;3;1;0;1;0
2020-07-15 01:45:00;0;0;1;5;0
2020-07-15 02:00:00;0;0;0;0;0
2020-07-15 02:15:00;0;0;1;0;0
2020-07-15 02:30:00;1;0;0;2;0
2020-07-15 02:45:00;0;0;1;1;1
2020-07-15 03:00:00;1;0;0;0;1
2020-07-15 03:15:00;0;0;0;0;0
2020-07-15 03:30:00;1;0;0;0;1
2020-07-15 03:45:00;1;0;0;1;1
2020-07-15 04:00:00;3;2;0;0;2
2020-07-15 04:15:00;1;0;0;3;0
2020-07-15 04:30:00;1;0;0;3;3
2020-07-15 04:45:00;0;0;0;2;6
2020-07-15 05:00:00;1;0;1;3;3
2020-07-15 05:15:00;5;2;1;6;3
2020-07-15 05:30:00;10;1;0;7;9
2020-07-15 05:45:00;15;3;3;14;12
2020-07-15 06:00:00;11;8;1;9;15
2020-07-15 06:15:00;45;9;3;28;33
2020-07-15 06:30:00;26;8;6;12;38
2020-07-15 06:45:00;37;6;8;19;41
2020-07-15 07:00:00;39;5;10;16;50
2020-07-15 07:15:00;46;11;5;23;95
2020-07-15 07:30:00;73;20;18;37;105
2020-07-15 07:45:00;80;18;13;48;62
2020-07-15 08:00:00;61;24;14;40;63
2020-07-15 08:15:00;39;15;16;22;68
2020-07-15 08:30:00;53;16;15;34;59
2020-07-15 08:45:00;63;18;20;516;60
2020-07-15 09:00:00;35;17;15;17;59
2020-07-15 09:15:00;36;18;15;24;55
2020-07-15 09:30:00;51;18;20;31;70
2020-07-15 09:45:00;35;12;19;42;76
2020-07-15 10:00:00;37;14;27;38;57
2020-07-15 10:15:00;42;11;27;30;60
2020-07-15 10:30:00;37;16;28;36;55
2020-07-15 10:45:00;49;27;22;39;64
2020-07-15 11:00:00;43;10;20;26;72
2020-07-15 11:15:00;44;12;16;33;56
2020-07-15 11:30:00;43;13;25;34;74
2020-07-15 11:45:00;43;15;19;32;59
2020-07-15 12:00:00;48;14;21;33;69
2020-07-15 12:15:00;64;16;19;40;66
2020-07-15 12:30:00;34;13;17;28;76
2020-07-15 12:45:00;49;13;21;28;85
2020-07-15 13:00:00;78;8;31;44;64
2020-07-15 13:15:00;58;12;20;41;63
2020-07-15 13:30:00;50;11;19;32;64
2020-07-15 13:45:00;41;15;21;32;77
2020-07-15 14:00:00;58;18;19;32;77
2020-07-15 14:15:00;50;10;15;33;50
2020-07-15 14:30:00;45;12;21;36;69
2020-07-15 14:45:00;44;12;18;29;76
2020-07-15 15:00:00;54;4;15;36;78
2020-07-15 15:15:00;66;13;24;31;91
2020-07-15 15:30:00;52;11;26;47;74
2020-07-15 15:45:00;46;9;17;266;76
2020-07-15 16:00:00;58;9;26;37;108
2020-07-15 16:15:00;52;8;19;33;83
2020-07-15 16:30:00;47;12;15;30;87
2020-07-15 16:45:00;50;8;21;39;104
2020-07-15 17:00:00;49;6;22;32;98
2020-07-15 17:15:00;54;11;16;23;95
2020-07-15 17:30:00;43;13;18;37;85
2020-07-15 17:45:00;57;6;17;46;70
2020-07-15 18:00:00;62;10;14;29;89
2020-07-15 18:15:00;49;9;21;31;75
2020-07-15 18:30:00;40;5;18;26;78
2020-07-15 18:45:00;35;6;12;15;66
2020-07-15 19:00:00;33;8;9;17;59
2020-07-15 19:15:00;30;6;6;21;53
2020-07-15 19:30:00;32;6;7;10;41
2020-07-15 19:45:00;26;4;14;12;35
2020-07-15 20:00:00;36;7;8;16;39
2020-07-15 20:15:00;22;8;7;14;27
2020-07-15 20:30:00;28;4;13;10;21
2020-07-15 20:45:00;19;2;6;7;16
2020-07-15 21:00:00;19;6;6;154;29
2020-07-15 21:15:00;17;1;2;604;22
2020-07-15 21:30:00;18;5;5;14;26
2020-07-15 21:45:00;21;3;5;543;32
2020-07-15 22:00:00;21;3;5;0;13
2020-07-15 22:15:00;23;2;4;12;20
2020-07-15 22:30:00;13;0;3;4;8
2020-07-15 22:45:00;14;2;1;261;14
2020-07-15 23:00:00;15;3;5;15;11
2020-07-15 23:15:00;6;2;3;301;9
2020-07-15 23:30:00;3;0;1;180;5
2020-07-15 23:45:00;5;0;1;254;7
