DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-11-01 00:00:00;17;10;3;8;2;9;0;0;0;0
2019-11-01 00:15:00;34;35;7;9;7;16;0;0;0;0
2019-11-01 00:30:00;14;14;4;8;2;2;0;0;0;0
2019-11-01 00:45:00;25;15;4;3;1;6;0;0;0;0
2019-11-01 01:00:00;21;13;8;7;3;5;0;0;0;0
2019-11-01 01:15:00;12;6;4;7;4;7;0;0;0;0
2019-11-01 01:30:00;13;12;2;6;5;5;0;0;0;0
2019-11-01 01:45:00;11;8;5;4;1;7;0;0;0;0
2019-11-01 02:00:00;18;16;8;5;0;1;0;0;0;0
2019-11-01 02:15:00;19;10;5;6;2;5;0;0;0;0
2019-11-01 02:30:00;16;9;3;1;2;8;0;0;0;0
2019-11-01 02:45:00;7;3;2;6;1;3;0;0;0;0
2019-11-01 03:00:00;4;7;4;4;1;3;0;0;0;0
2019-11-01 03:15:00;9;5;1;3;2;6;0;0;0;0
2019-11-01 03:30:00;11;4;2;3;1;5;0;0;0;0
2019-11-01 03:45:00;15;6;1;2;5;1;0;0;0;0
2019-11-01 04:00:00;3;4;0;1;1;4;0;0;0;0
2019-11-01 04:15:00;6;2;4;5;1;0;0;0;0;0
2019-11-01 04:30:00;4;2;2;1;0;3;0;0;0;0
2019-11-01 04:45:00;5;4;2;5;1;3;0;0;0;0
2019-11-01 05:00:00;3;2;0;1;2;3;0;0;0;0
2019-11-01 05:15:00;4;4;1;0;2;3;0;0;0;0
2019-11-01 05:30:00;2;3;3;0;1;11;0;0;0;0
2019-11-01 05:45:00;5;1;2;5;2;2;0;0;0;0
2019-11-01 06:00:00;3;7;3;5;0;2;0;0;0;0
2019-11-01 06:15:00;0;3;0;2;2;7;0;0;0;0
2019-11-01 06:30:00;5;3;2;3;2;5;0;0;0;0
2019-11-01 06:45:00;5;3;3;2;1;1;0;0;0;0
2019-11-01 07:00:00;5;4;1;3;1;2;0;0;0;0
2019-11-01 07:15:00;2;4;3;7;2;3;0;0;0;0
2019-11-01 07:30:00;10;3;5;6;2;5;0;0;0;0
2019-11-01 07:45:00;6;5;6;10;2;8;0;0;0;0
2019-11-01 08:00:00;1;1;4;14;2;3;0;0;0;0
2019-11-01 08:15:00;5;5;11;12;15;9;0;0;0;0
2019-11-01 08:30:00;8;6;4;12;6;6;0;0;0;0
2019-11-01 08:45:00;5;8;10;11;18;14;0;0;0;0
2019-11-01 09:00:00;8;9;11;12;17;6;0;0;0;0
2019-11-01 09:15:00;10;13;11;13;11;18;0;0;0;0
2019-11-01 09:30:00;20;10;16;21;17;25;0;0;0;0
2019-11-01 09:45:00;15;29;10;29;21;9;0;0;0;0
2019-11-01 10:00:00;16;17;14;21;17;15;0;0;0;0
2019-11-01 10:15:00;15;15;14;30;7;16;0;0;0;0
2019-11-01 10:30:00;19;15;23;35;20;15;0;0;0;0
2019-11-01 10:45:00;16;12;12;22;15;20;0;0;0;0
2019-11-01 11:00:00;12;27;18;32;19;14;0;0;0;0
2019-11-01 11:15:00;19;30;20;36;22;24;0;0;0;0
2019-11-01 11:30:00;16;20;17;21;29;22;0;0;0;0
2019-11-01 11:45:00;19;15;29;23;25;21;0;0;0;0
2019-11-01 12:00:00;23;22;18;31;19;24;0;0;0;0
2019-11-01 12:15:00;24;21;17;32;23;24;0;0;0;0
2019-11-01 12:30:00;15;16;12;21;25;22;0;0;0;0
2019-11-01 12:45:00;15;12;12;24;16;20;0;0;0;0
2019-11-01 13:00:00;24;23;23;31;16;13;0;0;0;0
2019-11-01 13:15:00;22;24;18;31;15;19;0;0;0;0
2019-11-01 13:30:00;22;25;9;31;27;29;0;0;0;0
2019-11-01 13:45:00;20;25;22;23;20;16;0;0;0;0
2019-11-01 14:00:00;29;31;15;21;30;28;0;0;0;0
2019-11-01 14:15:00;29;29;22;27;24;20;0;0;0;0
2019-11-01 14:30:00;33;25;15;32;14;27;0;0;0;0
