DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-04-27 00:00:00;2;0;0;0;1;2;0;0
2020-04-27 00:15:00;3;4;0;0;1;2;0;0
2020-04-27 00:30:00;2;2;0;0;1;1;0;0
2020-04-27 00:45:00;2;2;0;0;0;3;0;0
2020-04-27 01:00:00;1;1;0;0;0;3;0;0
2020-04-27 01:15:00;0;0;0;0;0;1;0;0
2020-04-27 01:30:00;1;0;0;0;0;0;0;0
2020-04-27 01:45:00;1;0;0;0;0;1;0;0
2020-04-27 02:00:00;0;1;0;0;0;3;0;0
2020-04-27 02:15:00;0;0;0;0;3;0;0;0
2020-04-27 02:30:00;2;2;0;0;0;0;0;0
2020-04-27 02:45:00;0;1;0;0;0;0;0;0
2020-04-27 03:00:00;0;2;0;0;2;0;0;0
2020-04-27 03:15:00;0;1;0;0;0;0;0;0
2020-04-27 03:30:00;0;0;0;0;0;0;0;0
2020-04-27 03:45:00;0;0;0;0;1;0;0;0
2020-04-27 04:00:00;1;1;0;0;0;0;0;0
2020-04-27 04:15:00;1;1;0;0;1;3;0;0
2020-04-27 04:30:00;0;4;0;0;4;0;0;0
2020-04-27 04:45:00;3;4;0;0;4;2;0;0
2020-04-27 05:00:00;5;15;0;0;11;7;4;0
2020-04-27 05:15:00;9;25;0;0;22;29;10;0
2020-04-27 05:30:00;14;44;0;0;30;28;14;0
2020-04-27 05:45:00;14;41;1;0;47;28;12;1
2020-04-27 06:00:00;17;37;0;0;32;20;4;2
2020-04-27 06:15:00;17;50;1;0;30;17;26;0
2020-04-27 06:30:00;28;73;0;0;44;54;9;0
2020-04-27 06:45:00;23;55;1;0;47;37;12;0
2020-04-27 07:00:00;28;69;1;0;39;34;13;2
2020-04-27 07:15:00;28;64;0;0;48;25;9;0
2020-04-27 07:30:00;34;60;0;0;40;43;10;0
2020-04-27 07:45:00;31;55;0;0;47;36;15;0
2020-04-27 08:00:00;20;42;1;0;32;22;7;2
2020-04-27 08:15:00;35;37;2;0;26;19;12;0
2020-04-27 08:30:00;23;41;0;0;28;15;10;0
2020-04-27 08:45:00;34;42;5;0;29;25;1;2
2020-04-27 09:00:00;21;32;6;0;23;22;4;2
2020-04-27 09:15:00;19;33;4;0;20;14;3;2
2020-04-27 09:30:00;29;28;4;0;26;30;9;0
2020-04-27 09:45:00;27;38;7;0;33;23;7;6
2020-04-27 10:00:00;24;27;8;0;37;27;6;0
2020-04-27 10:15:00;23;33;5;0;27;21;6;3
2020-04-27 10:30:00;24;32;5;0;33;18;3;1
2020-04-27 10:45:00;22;39;6;0;37;24;11;2
2020-04-27 11:00:00;24;33;6;0;22;17;8;2
2020-04-27 11:15:00;25;29;3;0;19;28;4;0
2020-04-27 11:30:00;25;35;3;0;36;28;0;5
2020-04-27 11:45:00;29;29;6;0;39;20;3;1
2020-04-27 12:00:00;27;29;3;0;39;21;2;9
2020-04-27 12:15:00;35;32;3;0;25;21;0;19
2020-04-27 12:30:00;23;39;5;0;30;16;6;5
2020-04-27 12:45:00;33;35;6;0;47;27;2;11
2020-04-27 13:00:00;29;32;5;0;33;28;20;4
2020-04-27 13:15:00;20;32;1;0;36;23;10;9
2020-04-27 13:30:00;31;44;3;0;32;32;3;5
2020-04-27 13:45:00;32;42;3;0;36;34;4;9
2020-04-27 14:00:00;42;48;3;0;38;40;9;12
2020-04-27 14:15:00;43;53;1;0;40;25;3;18
2020-04-27 14:30:00;35;43;4;0;57;30;0;16
2020-04-27 14:45:00;39;36;4;0;35;22;3;12
2020-04-27 15:00:00;31;43;6;0;51;32;0;8
2020-04-27 15:15:00;28;42;1;0;56;43;0;10
2020-04-27 15:30:00;36;42;5;0;44;30;2;6
2020-04-27 15:45:00;34;48;2;0;36;16;0;22
2020-04-27 16:00:00;33;45;3;0;50;30;0;13
2020-04-27 16:15:00;34;40;0;0;43;32;1;13
2020-04-27 16:30:00;37;33;2;0;39;20;0;5
2020-04-27 16:45:00;24;28;1;0;26;20;0;8
2020-04-27 17:00:00;23;28;2;0;29;24;1;2
2020-04-27 17:15:00;29;30;4;0;39;18;0;2
2020-04-27 17:30:00;30;36;4;0;30;20;0;1
2020-04-27 17:45:00;36;23;0;0;29;15;0;3
2020-04-27 18:00:00;32;21;0;0;27;17;0;5
2020-04-27 18:15:00;14;16;0;0;29;12;1;5
2020-04-27 18:30:00;14;25;0;0;12;8;0;3
2020-04-27 18:45:00;21;17;0;0;20;11;0;0
2020-04-27 19:00:00;14;11;1;0;17;13;0;0
2020-04-27 19:15:00;14;17;1;0;17;4;0;0
2020-04-27 19:30:00;13;25;0;0;16;12;0;0
2020-04-27 19:45:00;16;10;1;0;12;6;0;1
2020-04-27 20:00:00;16;17;2;0;11;3;0;0
2020-04-27 20:15:00;16;12;1;0;13;7;0;0
2020-04-27 20:30:00;10;5;1;0;6;6;0;0
2020-04-27 20:45:00;3;5;0;0;6;7;0;0
2020-04-27 21:00:00;5;7;0;0;6;7;0;0
2020-04-27 21:15:00;7;9;0;0;14;13;1;0
2020-04-27 21:30:00;7;10;0;0;5;7;0;0
2020-04-27 21:45:00;11;15;0;0;12;5;0;9
2020-04-27 22:00:00;4;11;1;0;18;10;0;4
2020-04-27 22:15:00;14;2;0;0;10;4;0;0
2020-04-27 22:30:00;0;3;0;0;2;2;0;0
2020-04-27 22:45:00;0;5;0;0;1;2;0;0
2020-04-27 23:00:00;5;1;0;0;4;3;0;0
