DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-06-25 00:00:00;8;8;8;2;16;8;0
2020-06-25 00:15:00;7;10;5;4;10;8;0
2020-06-25 00:30:00;5;4;4;6;3;2;0
2020-06-25 00:45:00;11;10;6;4;10;6;0
2020-06-25 01:00:00;3;4;3;1;1;2;0
2020-06-25 01:15:00;5;6;3;0;4;3;0
2020-06-25 01:30:00;1;1;1;0;4;2;0
2020-06-25 01:45:00;4;4;5;0;8;5;0
2020-06-25 02:00:00;1;1;0;1;5;4;0
2020-06-25 02:15:00;1;3;2;0;5;3;0
2020-06-25 02:30:00;0;0;0;1;4;1;0
2020-06-25 02:45:00;3;6;8;3;8;6;0
2020-06-25 03:00:00;2;2;2;8;3;4;0
2020-06-25 03:15:00;8;4;5;3;4;6;0
2020-06-25 03:30:00;6;6;2;5;9;2;0
2020-06-25 03:45:00;4;5;4;6;5;4;0
2020-06-25 04:00:00;4;6;5;4;9;6;0
2020-06-25 04:15:00;4;2;2;1;6;4;0
2020-06-25 04:30:00;5;6;4;1;7;4;0
2020-06-25 04:45:00;11;12;5;2;11;5;0
2020-06-25 05:00:00;24;11;7;14;22;9;0
2020-06-25 05:15:00;25;19;14;8;27;16;0
2020-06-25 05:30:00;46;29;19;10;43;17;0
2020-06-25 05:45:00;46;37;27;13;55;38;0
2020-06-25 06:00:00;54;37;29;13;51;32;0
2020-06-25 06:15:00;75;45;30;22;67;35;0
2020-06-25 06:30:00;68;35;33;20;87;38;4
2020-06-25 06:45:00;109;56;55;23;101;59;1
2020-06-25 07:00:00;88;50;51;74;66;30;2
2020-06-25 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 07:30:00;98;44;41;44;107;41;0
2020-06-25 07:45:00;108;55;53;52;95;51;3
2020-06-25 08:00:00;93;68;60;37;90;48;3
2020-06-25 08:15:00;78;60;54;30;68;43;1
2020-06-25 08:30:00;69;99;88;34;85;40;0
2020-06-25 08:45:00;56;36;26;35;73;55;0
2020-06-25 09:00:00;62;34;29;34;68;38;3
2020-06-25 09:15:00;70;42;35;29;79;43;2
2020-06-25 09:30:00;65;49;36;32;67;35;1
2020-06-25 09:45:00;70;46;38;29;78;49;0
2020-06-25 10:00:00;76;46;40;63;87;52;0
2020-06-25 10:15:00;73;42;34;39;86;42;1
2020-06-25 10:30:00;84;64;51;43;78;50;1
2020-06-25 10:45:00;66;39;37;30;91;52;0
2020-06-25 11:00:00;71;50;42;42;63;44;1
2020-06-25 11:15:00;73;57;45;47;83;51;1
2020-06-25 11:30:00;91;56;47;58;97;55;3
2020-06-25 11:45:00;80;63;51;52;83;49;3
2020-06-25 12:00:00;87;51;42;61;84;58;6
2020-06-25 12:15:00;73;47;47;43;95;49;3
2020-06-25 12:30:00;80;63;52;30;101;47;5
2020-06-25 12:45:00;71;44;44;38;107;60;0
2020-06-25 13:00:00;69;50;46;36;95;49;2
2020-06-25 13:15:00;94;53;46;29;101;58;3
2020-06-25 13:30:00;76;52;44;41;66;32;0
2020-06-25 13:45:00;
2020-06-25 14:00:00;
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;80;43;36;43;89;54;4
2020-06-25 14:45:00;100;58;49;34;103;59;0
2020-06-25 15:00:00;102;50;44;38;100;73;4
2020-06-25 15:15:00;83;44;43;52;94;42;4
2020-06-25 15:30:00;88;50;49;50;114;59;2
2020-06-25 15:45:00;96;63;58;51;111;72;2
2020-06-25 16:00:00;100;54;50;62;101;77;3
2020-06-25 16:15:00;96;65;62;51;109;61;1
2020-06-25 16:30:00;100;58;53;51;135;68;4
2020-06-25 16:45:00;65;44;39;38;117;71;3
2020-06-25 17:00:00;81;65;62;68;111;58;4
2020-06-25 17:15:00;74;57;49;49;94;45;5
2020-06-25 17:30:00;74;63;57;34;96;50;11
2020-06-25 17:45:00;62;50;44;33;79;46;0
2020-06-25 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 18:15:00;46;34;28;23;75;32;1
2020-06-25 18:30:00;68;33;24;19;61;36;0
2020-06-25 18:45:00;42;19;13;19;57;29;0
2020-06-25 19:00:00;50;33;20;12;55;26;0
2020-06-25 19:15:00;30;23;16;12;42;14;0
2020-06-25 19:30:00;30;22;16;15;55;16;0
2020-06-25 19:45:00;36;22;17;12;39;26;0
2020-06-25 20:00:00;32;22;15;11;43;19;3
2020-06-25 20:15:00;27;21;14;4;43;20;0
2020-06-25 20:30:00;26;18;14;7;28;6;0
2020-06-25 21:00:00;35;21;13;8;24;11;0
2020-06-25 21:15:00;28;17;13;6;41;13;0
2020-06-25 21:30:00;24;17;8;14;31;22;0
2020-06-25 21:45:00;24;16;8;4;26;13;0
2020-06-25 22:00:00;15;10;8;11;41;15;0
2020-06-25 22:15:00;22;10;8;5;35;15;0
2020-06-25 22:30:00;11;4;4;4;22;11;0
2020-06-25 22:45:00;19;18;6;2;14;8;0
2020-06-25 23:00:00;13;11;8;7;11;11;0
2020-06-25 23:15:00;12;9;6;1;10;8;0
2020-06-25 23:30:00;5;4;5;2;12;12;0
2020-06-25 23:45:00;8;5;6;2;8;10;0
