DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-02-21 00:00:00;14;0;3;7;9
2020-02-21 00:15:00;13;2;6;11;9
2020-02-21 00:30:00;9;2;3;6;8
2020-02-21 00:45:00;8;0;3;8;3
2020-02-21 01:00:00;13;0;0;9;3
2020-02-21 01:15:00;14;2;4;15;1
2020-02-21 01:30:00;6;0;1;3;1
2020-02-21 01:45:00;1;0;0;3;3
2020-02-21 02:00:00;6;1;2;6;4
2020-02-21 02:15:00;10;2;6;13;2
2020-02-21 02:30:00;6;0;2;3;2
2020-02-21 02:45:00;5;0;3;4;4
2020-02-21 03:00:00;3;0;3;3;2
2020-02-21 03:15:00;7;2;5;8;4
2020-02-21 03:30:00;3;1;5;8;4
2020-02-21 03:45:00;2;0;1;1;0
2020-02-21 04:00:00;3;0;2;9;3
2020-02-21 04:15:00;4;0;2;7;6
2020-02-21 04:30:00;1;1;1;3;5
2020-02-21 04:45:00;5;0;1;4;4
2020-02-21 05:00:00;7;0;4;8;1
2020-02-21 05:15:00;12;1;0;6;4
2020-02-21 05:30:00;11;1;1;11;8
2020-02-21 05:45:00;16;4;7;12;14
2020-02-21 06:00:00;11;3;2;8;11
2020-02-21 06:15:00;23;3;6;15;17
2020-02-21 06:30:00;25;3;5;17;33
2020-02-21 06:45:00;33;6;17;26;42
2020-02-21 07:00:00;40;5;9;20;51
2020-02-21 07:15:00;41;11;9;25;111
2020-02-21 07:30:00;51;16;28;64;128
2020-02-21 07:45:00;69;14;21;40;72
2020-02-21 08:00:00;61;12;17;49;64
2020-02-21 08:15:00;48;15;18;29;62
2020-02-21 08:30:00;35;9;10;30;58
2020-02-21 08:45:00;38;12;18;28;45
2020-02-21 09:00:00;49;19;18;29;55
2020-02-21 09:15:00;34;17;23;39;49
2020-02-21 09:30:00;38;10;17;32;57
2020-02-21 09:45:00;57;15;13;30;66
2020-02-21 10:00:00;33;21;15;32;60
2020-02-21 10:15:00;55;16;22;39;72
2020-02-21 10:30:00;46;13;15;33;132
2020-02-21 10:45:00;50;12;25;31;84
2020-02-21 11:00:00;37;8;24;37;84
2020-02-21 11:15:00;52;10;18;27;80
2020-02-21 11:30:00;46;11;17;32;90
2020-02-21 11:45:00;58;18;17;37;67
2020-02-21 12:00:00;79;8;28;38;88
2020-02-21 12:15:00;49;9;21;38;88
2020-02-21 12:30:00;61;9;27;43;81
2020-02-21 12:45:00;68;10;29;50;85
2020-02-21 13:00:00;79;17;28;39;101
2020-02-21 13:15:00;74;5;20;32;96
2020-02-21 13:30:00;51;14;30;46;73
2020-02-21 13:45:00;54;17;24;35;62
2020-02-21 14:00:00;71;7;31;44;72
2020-02-21 14:15:00;62;7;14;39;74
2020-02-21 14:30:00;69;8;15;29;85
2020-02-21 14:45:00;52;12;23;38;71
2020-02-21 15:00:00;53;17;25;43;66
2020-02-21 15:15:00;45;12;17;39;73
2020-02-21 15:30:00;47;5;22;27;92
2020-02-21 15:45:00;52;21;22;41;86
2020-02-21 16:00:00;50;5;16;31;91
2020-02-21 16:15:00;63;7;21;32;86
2020-02-21 16:30:00;54;12;26;29;93
2020-02-21 16:45:00;56;10;23;45;75
2020-02-21 17:00:00;61;12;22;32;86
2020-02-21 17:15:00;57;9;19;28;96
2020-02-21 17:30:00;48;7;27;36;72
2020-02-21 17:45:00;44;8;18;30;90
2020-02-21 18:00:00;37;11;17;24;74
2020-02-21 18:15:00;51;10;19;32;67
2020-02-21 18:30:00;59;14;11;38;53
2020-02-21 18:45:00;53;23;11;21;68
2020-02-21 19:00:00;52;28;14;27;66
2020-02-21 19:15:00;32;20;11;25;56
2020-02-21 19:30:00;32;15;10;30;46
2020-02-21 19:45:00;27;6;11;14;49
2020-02-21 20:00:00;32;3;7;23;48
2020-02-21 20:15:00;19;3;9;15;34
2020-02-21 20:30:00;23;6;8;11;26
2020-02-21 20:45:00;27;5;5;13;27
2020-02-21 21:00:00;16;4;6;19;29
2020-02-21 21:15:00;18;2;3;9;25
2020-02-21 21:30:00;18;1;1;17;19
2020-02-21 21:45:00;15;1;1;14;11
2020-02-21 22:00:00;25;4;4;19;17
2020-02-21 22:15:00;20;4;4;10;15
2020-02-21 22:30:00;23;6;5;18;21
2020-02-21 22:45:00;26;3;18;24;77
2020-02-21 23:00:00;19;3;12;16;34
2020-02-21 23:15:00;18;1;5;12;19
2020-02-21 23:30:00;16;0;6;7;14
2020-02-21 23:45:00;9;3;2;14;17
