DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-06-01 00:00:00;3;10;10;1;6;10;12;4
2020-06-01 00:15:00;16;15;15;1;3;5;14;5
2020-06-01 00:30:00;8;9;9;1;3;6;8;5
2020-06-01 00:45:00;8;7;7;5;8;7;13;5
2020-06-01 01:00:00;1;4;4;3;8;3;7;3
2020-06-01 01:15:00;6;7;7;0;1;1;4;2
2020-06-01 01:30:00;5;6;8;2;2;6;5;2
2020-06-01 01:45:00;0;5;5;1;3;1;6;4
2020-06-01 02:00:00;0;0;0;1;0;1;5;3
2020-06-01 02:15:00;3;8;9;4;2;3;6;2
2020-06-01 02:30:00;3;5;5;0;0;1;0;3
2020-06-01 02:45:00;0;4;4;0;0;1;4;1
2020-06-01 03:00:00;1;3;3;1;2;3;2;0
2020-06-01 03:15:00;0;2;2;0;1;2;3;2
2020-06-01 03:30:00;2;2;2;1;0;0;1;0
2020-06-01 03:45:00;0;1;1;0;0;3;0;1
2020-06-01 04:00:00;1;1;1;0;2;2;1;0
2020-06-01 04:15:00;0;1;1;0;2;2;2;2
2020-06-01 04:30:00;0;0;0;0;1;0;0;0
2020-06-01 04:45:00;1;2;2;0;2;4;2;4
2020-06-01 05:00:00;0;4;4;4;3;1;2;2
2020-06-01 05:15:00;7;3;2;0;0;4;3;2
2020-06-01 05:30:00;4;4;4;0;0;4;7;2
2020-06-01 05:45:00;5;6;6;0;1;2;7;1
2020-06-01 06:00:00;3;3;4;1;2;1;4;2
2020-06-01 06:15:00;3;1;1;1;0;1;9;5
2020-06-01 06:30:00;5;5;5;0;2;3;5;2
2020-06-01 06:45:00;6;3;3;0;1;2;9;4
2020-06-01 07:00:00;2;5;4;3;4;4;10;2
2020-06-01 07:15:00;6;10;9;4;6;4;5;3
2020-06-01 07:30:00;10;6;6;5;6;5;9;5
2020-06-01 07:45:00;5;4;5;3;7;7;13;2
2020-06-01 08:00:00;10;9;8;3;5;3;14;2
2020-06-01 08:15:00;11;13;13;3;5;5;12;4
2020-06-01 08:30:00;8;8;8;6;5;5;25;15
2020-06-01 08:45:00;19;24;23;5;4;4;25;9
2020-06-01 09:00:00;21;27;26;4;5;7;21;15
2020-06-01 09:15:00;22;22;22;10;8;4;21;11
2020-06-01 09:30:00;23;24;23;13;15;6;28;12
2020-06-01 09:45:00;32;25;27;9;9;8;26;12
2020-06-01 10:00:00;17;27;28;12;13;12;30;18
2020-06-01 10:15:00;27;29;28;8;12;3;34;15
2020-06-01 10:30:00;28;26;27;10;16;9;27;15
2020-06-01 10:45:00;23;32;29;13;20;15;43;19
2020-06-01 11:00:00;40;40;44;15;15;9;27;13
2020-06-01 11:15:00;24;33;33;10;13;6;38;17
2020-06-01 11:30:00;32;40;41;7;8;12;44;23
2020-06-01 11:45:00;42;39;37;15;21;11;47;24
2020-06-01 12:00:00;39;31;33;8;16;9;41;19
2020-06-01 12:15:00;41;44;43;17;13;11;45;27
2020-06-01 12:30:00;41;41;38;11;16;12;43;21
2020-06-01 12:45:00;34;40;38;15;33;17;56;34
2020-06-01 13:00:00;35;51;49;11;13;11;45;30
2020-06-01 13:15:00;35;39;36;15;20;14;38;29
2020-06-01 13:30:00;46;41;39;16;17;16;41;30
2020-06-01 13:45:00;50;50;52;13;22;14;44;31
2020-06-01 14:00:00;44;49;45;11;16;10;47;21
2020-06-01 14:15:00;37;44;41;16;26;16;57;27
2020-06-01 14:30:00;44;44;43;13;14;22;56;25
2020-06-01 14:45:00;47;46;43;24;21;15;56;36
