DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-10-21 00:00:00;14;11;1;1;0;0;0
2019-10-21 00:15:00;28;10;0;0;0;0;0
2019-10-21 00:30:00;15;4;0;0;0;0;0
2019-10-21 00:45:00;13;4;0;0;0;0;0
2019-10-21 01:00:00;13;8;0;0;0;0;0
2019-10-21 01:15:00;9;7;0;0;0;0;0
2019-10-21 01:30:00;8;9;0;0;0;0;0
2019-10-21 01:45:00;17;10;0;0;0;0;0
2019-10-21 02:00:00;11;10;2;2;0;0;0
2019-10-21 02:15:00;18;8;0;0;0;0;0
2019-10-21 02:30:00;8;7;0;0;0;0;0
2019-10-21 02:45:00;5;8;0;0;0;0;0
2019-10-21 03:00:00;5;8;0;0;0;0;0
2019-10-21 03:15:00;6;5;0;0;0;0;0
2019-10-21 03:30:00;5;6;0;0;0;0;0
2019-10-21 03:45:00;8;5;0;0;0;0;0
2019-10-21 04:00:00;8;13;0;0;0;0;0
2019-10-21 04:15:00;8;12;0;0;0;0;0
2019-10-21 04:30:00;19;11;0;0;0;0;0
2019-10-21 04:45:00;14;20;0;0;0;0;0
2019-10-21 05:00:00;33;24;2;2;0;0;0
2019-10-21 05:15:00;62;48;2;2;0;0;0
2019-10-21 05:30:00;94;52;0;0;0;0;0
2019-10-21 05:45:00;128;56;4;4;0;0;0
2019-10-21 06:00:00;82;81;1;1;0;0;0
2019-10-21 06:15:00;129;116;2;2;0;0;0
2019-10-21 06:30:00;153;120;5;5;3;0;0
2019-10-21 06:45:00;214;150;7;7;0;0;0
2019-10-21 07:00:00;196;166;8;8;2;0;0
2019-10-21 07:15:00;222;207;6;6;10;0;0
2019-10-21 07:30:00;199;243;18;18;26;0;0
2019-10-21 07:45:00;206;171;22;22;9;0;0
2019-10-21 08:00:00;206;193;16;16;1;0;0
2019-10-21 08:15:00;204;191;7;7;1;0;0
2019-10-21 08:30:00;200;172;8;8;1;0;0
2019-10-21 08:45:00;224;180;8;8;5;0;0
2019-10-21 09:00:00;253;156;6;6;6;0;0
2019-10-21 09:15:00;200;141;7;7;8;0;0
2019-10-21 09:30:00;209;173;5;5;1;0;0
2019-10-21 09:45:00;228;152;14;14;9;0;0
2019-10-21 10:00:00;201;162;8;8;10;0;0
2019-10-21 10:15:00;224;185;9;9;0;0;0
2019-10-21 10:30:00;210;174;11;11;2;0;0
2019-10-21 10:45:00;204;162;9;9;1;0;0
2019-10-21 11:00:00;191;198;9;9;1;0;0
2019-10-21 11:15:00;225;183;8;8;23;0;0
2019-10-21 11:30:00;216;215;7;7;5;0;0
2019-10-21 11:45:00;219;184;9;9;8;0;0
2019-10-21 12:00:00;214;195;13;13;5;0;0
2019-10-21 12:15:00;216;190;10;10;5;0;0
2019-10-21 12:30:00;241;186;4;4;6;0;0
2019-10-21 12:45:00;207;202;11;11;19;0;0
2019-10-21 13:00:00;199;157;8;8;12;0;0
2019-10-21 13:15:00;230;183;12;12;69;0;0
2019-10-21 13:30:00;202;185;9;9;0;0;0
2019-10-21 13:45:00;208;172;8;8;0;0;0
2019-10-21 14:00:00;192;190;6;6;0;0;0
2019-10-21 14:15:00;233;185;12;12;3;0;0
2019-10-21 14:30:00;188;168;9;9;8;0;0
2019-10-21 14:45:00;201;194;3;3;0;0;0
2019-10-21 15:00:00;200;208;10;10;8;0;0
2019-10-21 15:15:00;219;234;11;11;1;0;0
2019-10-21 15:30:00;205;222;8;8;12;0;0
2019-10-21 15:45:00;215;196;14;14;3;0;0
2019-10-21 16:00:00;270;224;10;10;13;0;0
2019-10-21 16:15:00;229;253;6;6;16;0;0
2019-10-21 16:30:00;224;221;9;9;3;0;0
2019-10-21 16:45:00;249;219;9;9;10;0;0
2019-10-21 17:00:00;238;220;12;12;14;0;0
2019-10-21 17:15:00;228;203;10;10;5;0;0
2019-10-21 17:30:00;253;231;12;12;40;0;0
2019-10-21 17:45:00;205;205;10;10;15;0;0
2019-10-21 18:00:00;230;223;12;12;21;0;0
2019-10-21 18:15:00;231;218;7;7;4;0;0
2019-10-21 18:30:00;186;193;5;5;9;0;0
2019-10-21 18:45:00;145;189;10;10;3;0;0
2019-10-21 19:00:00;169;196;7;7;1;0;0
2019-10-21 19:15:00;149;186;10;10;0;0;0
2019-10-21 19:30:00;115;167;9;9;4;0;0
2019-10-21 19:45:00;138;131;9;9;2;0;0
2019-10-21 20:00:00;132;141;1;1;6;0;0
2019-10-21 20:15:00;92;160;8;8;17;0;0
2019-10-21 20:30:00;78;88;5;5;9;0;0
2019-10-21 20:45:00;66;69;2;2;0;0;0
2019-10-21 21:00:00;76;67;8;8;0;0;0
2019-10-21 21:15:00;76;80;5;5;0;0;0
2019-10-21 21:30:00;92;85;5;5;0;0;0
2019-10-21 21:45:00;68;56;2;2;0;0;0
2019-10-21 22:00:00;73;88;3;3;0;0;0
2019-10-21 22:15:00;49;61;1;1;0;0;0
2019-10-21 22:30:00;49;56;2;2;0;0;0
2019-10-21 22:45:00;49;31;2;2;0;0;0
2019-10-21 23:00:00;24;42;3;3;0;0;0
2019-10-21 23:15:00;34;25;0;0;0;0;0
2019-10-21 23:30:00;25;22;0;0;0;0;0
2019-10-21 23:45:00;16;27;1;1;0;0;0
