DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-03-02 00:00:00;9;4;0;1;3;5;8;1;1;0;0;0;0;0
2020-03-02 00:15:00;5;0;0;3;1;3;5;6;3;1;0;0;0;0
2020-03-02 00:30:00;9;5;0;2;4;5;7;6;5;2;0;0;0;0
2020-03-02 00:45:00;3;5;1;1;4;2;2;1;0;0;0;0;0;0
2020-03-02 01:00:00;5;6;2;0;0;2;4;3;0;0;0;0;0;0
2020-03-02 01:15:00;3;2;1;0;1;6;7;0;0;0;0;0;0;0
2020-03-02 01:30:00;3;2;1;0;0;3;4;1;2;1;0;0;0;0
2020-03-02 01:45:00;0;1;2;2;2;6;7;1;0;0;0;0;0;0
2020-03-02 02:00:00;0;1;1;1;1;3;6;2;0;0;0;0;0;0
2020-03-02 02:15:00;3;5;0;0;1;6;6;2;0;0;0;0;0;0
2020-03-02 02:30:00;2;0;0;0;0;2;2;1;0;0;0;0;0;0
2020-03-02 02:45:00;6;3;0;0;0;3;4;3;0;0;0;0;0;0
2020-03-02 03:00:00;3;3;0;1;2;7;7;1;0;0;0;0;0;0
2020-03-02 03:15:00;2;2;1;0;1;3;4;1;0;0;0;0;0;0
2020-03-02 03:30:00;1;2;1;2;3;9;9;0;0;0;0;0;0;0
2020-03-02 03:45:00;4;2;0;3;2;7;6;1;0;0;0;0;0;0
2020-03-02 04:00:00;9;5;1;0;4;9;9;1;0;0;0;0;0;0
2020-03-02 04:15:00;9;9;0;2;4;14;16;4;0;0;0;0;0;0
2020-03-02 04:30:00;14;9;1;3;2;12;14;10;2;2;0;0;0;0
2020-03-02 04:45:00;29;17;3;1;2;15;18;7;3;0;0;0;0;0
2020-03-02 05:00:00;49;59;3;4;10;26;24;15;4;2;0;0;0;0
2020-03-02 05:15:00;63;62;4;9;12;25;27;18;4;5;0;0;0;0
2020-03-02 05:30:00;56;75;6;13;19;26;23;20;7;4;0;0;7;0
2020-03-02 05:45:00;51;71;2;26;17;36;27;36;13;5;0;0;0;0
2020-03-02 06:00:00;47;72;4;21;21;37;31;30;12;4;0;0;0;0
2020-03-02 06:15:00;80;101;8;24;30;42;27;34;12;10;0;0;0;0
2020-03-02 06:30:00;70;106;13;20;54;49;39;56;11;8;0;0;0;0
2020-03-02 06:45:00;79;102;17;38;49;57;49;57;24;6;0;0;0;0
2020-03-02 07:00:00;116;142;13;36;76;60;42;33;15;4;1;0;0;0
2020-03-02 07:15:00;115;135;23;40;110;81;94;42;14;11;1;0;0;0
2020-03-02 07:30:00;109;127;33;57;78;78;69;41;15;9;9;0;3;0
2020-03-02 07:45:00;113;117;35;70;76;100;102;50;19;8;0;0;0;0
2020-03-02 08:00:00;100;106;23;37;64;99;88;43;17;13;0;0;4;0
2020-03-02 08:15:00;104;121;21;44;55;87;88;34;16;7;0;0;2;0
2020-03-02 08:30:00;99;118;28;35;36;82;96;50;11;10;0;0;4;0
2020-03-02 08:45:00;93;93;39;38;45;103;108;57;12;9;0;2;5;0
2020-03-02 09:00:00;76;82;23;34;40;85;95;44;21;11;0;0;2;0
2020-03-02 09:15:00;92;101;24;41;40;90;85;47;15;12;0;0;8;0
2020-03-02 09:30:00;93;98;28;42;50;80;88;48;19;11;0;0;0;0
2020-03-02 09:45:00;84;88;40;51;39;96;105;49;19;9;5;4;0;0
2020-03-02 10:00:00;79;72;21;33;37;100;115;38;16;12;0;2;22;2
2020-03-02 10:15:00;87;73;23;42;35;92;112;47;15;12;5;6;0;0
2020-03-02 10:30:00;95;108;23;41;40;97;101;48;13;8;7;0;3;0
2020-03-02 10:45:00;93;78;26;50;42;106;115;46;13;9;0;0;2;0
2020-03-02 11:00:00;81;64;30;47;54;97;129;53;22;10;0;0;5;0
2020-03-02 11:15:00;81;83;27;39;36;97;106;41;15;5;0;0;1;0
2020-03-02 11:30:00;71;83;22;51;40;109;115;48;18;6;0;0;0;0
2020-03-02 11:45:00;86;83;25;36;33;102;113;55;20;8;0;0;11;0
2020-03-02 12:00:00;70;72;31;46;38;101;133;54;18;7;0;2;8;0
2020-03-02 12:15:00;85;83;28;45;41;54;158;37;14;10;0;2;0;0
2020-03-02 12:30:00;79;81;28;61;36;63;162;57;10;10;0;3;10;11
2020-03-02 12:45:00;92;77;35;45;35;106;121;49;10;9;0;3;0;0
2020-03-02 13:00:00;75;84;21;52;59;96;118;50;18;11;1;0;6;0
2020-03-02 13:15:00;99;104;27;35;48;91;123;41;12;9;15;0;0;1
2020-03-02 13:30:00;100;124;29;46;31;107;128;36;22;7;4;0;5;1
2020-03-02 13:45:00;83;102;20;29;31;102;113;48;18;8;0;0;0;0
2020-03-02 14:00:00;98;101;16;34;36;93;96;34;20;6;0;0;3;0
2020-03-02 14:15:00;68;86;17;24;37;108;144;38;9;10;1;0;5;0
2020-03-02 14:30:00;101;101;27;34;43;127;153;64;16;15;0;0;0;0
2020-03-02 14:45:00;84;90;28;41;38;120;144;54;15;11;0;0;1;0
2020-03-02 15:00:00;83;78;27;33;39;118;145;49;14;12;0;0;1;3
2020-03-02 15:15:00;99;116;26;47;44;129;155;52;17;11;1;0;0;0
