DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-09-18 00:00:00;3;9;3;1;2;0;0;0;1;0;0;0;0;0
2019-09-18 00:15:00;5;3;0;0;0;0;0;1;4;0;0;0;0;0
2019-09-18 00:30:00;4;9;5;1;1;2;3;4;6;0;0;0;0;0
2019-09-18 00:45:00;4;2;0;2;1;0;0;3;7;0;0;0;0;0
2019-09-18 01:00:00;1;2;0;1;0;0;1;5;10;0;0;0;0;0
2019-09-18 01:15:00;2;4;1;2;0;0;0;1;5;0;0;0;0;0
2019-09-18 01:30:00;0;1;0;1;0;0;0;3;6;0;0;0;0;0
2019-09-18 01:45:00;3;9;1;2;0;0;0;2;3;0;0;0;0;0
2019-09-18 02:00:00;3;4;0;2;0;0;0;4;2;0;0;0;0;0
2019-09-18 02:15:00;3;1;0;2;0;0;0;3;6;0;0;0;0;0
2019-09-18 02:30:00;1;6;1;1;0;2;0;1;1;0;0;0;0;0
2019-09-18 02:45:00;1;4;1;2;0;0;0;2;2;0;0;0;0;0
2019-09-18 03:00:00;4;4;3;3;0;0;1;1;5;0;0;0;0;0
2019-09-18 03:15:00;5;5;0;2;0;0;0;0;2;0;0;0;0;0
2019-09-18 03:30:00;5;6;0;5;0;0;0;3;8;0;0;0;0;0
2019-09-18 03:45:00;3;5;1;1;0;0;0;2;3;0;0;0;0;0
2019-09-18 04:00:00;5;6;1;2;1;1;0;2;5;0;0;0;0;0
2019-09-18 04:15:00;5;8;1;2;0;0;0;2;5;0;0;0;0;0
2019-09-18 04:30:00;4;5;2;3;2;0;0;7;11;0;0;0;0;0
2019-09-18 04:45:00;4;1;2;3;2;0;1;12;15;0;0;0;0;0
2019-09-18 05:00:00;5;14;14;15;9;0;0;47;65;0;0;0;3;2
2019-09-18 05:15:00;5;16;27;35;20;2;0;91;152;2;0;0;0;0
2019-09-18 05:30:00;28;47;20;31;21;1;6;75;128;1;0;0;5;8
2019-09-18 05:45:00;51;121;22;23;12;6;10;75;83;0;13;0;3;2
2019-09-18 06:00:00;58;140;19;28;6;4;11;48;54;0;0;0;3;0
2019-09-18 06:15:00;21;55;34;28;7;0;0;56;55;0;0;0;3;0
2019-09-18 06:30:00;13;27;67;65;21;5;2;86;105;0;0;1;4;5
2019-09-18 06:45:00;25;31;56;49;19;4;5;95;116;0;0;0;4;61
2019-09-18 07:00:00;22;32;33;43;16;4;1;86;121;1;0;0;5;0
2019-09-18 07:15:00;34;41;46;43;22;5;2;89;98;3;0;0;5;2
2019-09-18 07:30:00;51;50;54;55;16;2;0;95;140;0;0;0;3;0
2019-09-18 07:45:00;38;40;62;57;18;4;2;107;133;4;0;0;5;0
2019-09-18 08:00:00;27;45;45;49;14;5;1;115;119;5;0;0;8;1
2019-09-18 08:15:00;43;40;47;56;21;7;4;104;127;0;0;0;2;0
2019-09-18 08:30:00;42;39;33;24;11;7;6;80;80;1;0;1;9;0
2019-09-18 08:45:00;33;33;19;27;11;6;2;68;54;0;0;4;6;6
2019-09-18 09:00:00;34;44;21;32;13;8;1;51;53;0;0;0;4;4
2019-09-18 09:15:00;34;32;20;17;19;6;3;75;44;0;0;0;4;0
2019-09-18 09:30:00;38;36;18;16;13;3;0;43;30;0;0;0;4;5
2019-09-18 09:45:00;40;31;8;15;9;5;0;38;44;0;0;0;0;0
2019-09-18 10:00:00;37;42;13;13;16;3;0;35;32;0;0;0;1;3
2019-09-18 10:15:00;36;43;15;26;10;7;0;43;38;1;0;0;4;1
2019-09-18 10:30:00;28;33;20;21;13;6;4;36;27;1;0;0;3;0
2019-09-18 10:45:00;35;26;26;24;9;8;4;40;33;0;0;0;4;0
2019-09-18 11:00:00;45;42;24;25;14;11;0;37;43;0;0;0;5;1
2019-09-18 11:15:00;26;41;19;18;15;6;2;40;37;0;1;0;6;2
2019-09-18 11:30:00;39;46;12;16;16;8;2;35;46;0;0;0;3;17
2019-09-18 11:45:00;37;50;26;29;20;8;1;43;45;3;0;0;5;6
2019-09-18 12:00:00;35;62;20;24;9;6;4;37;42;4;0;0;9;1
2019-09-18 12:15:00;31;47;18;19;18;13;3;38;39;1;0;1;6;4
2019-09-18 12:30:00;39;57;28;26;19;5;5;44;57;0;1;2;9;2
2019-09-18 12:45:00;35;35;282;27;23;11;3;43;49;7;0;0;6;1
2019-09-18 13:00:00;33;41;24;23;24;5;3;33;49;2;0;4;5;2
2019-09-18 13:15:00;36;32;22;20;31;14;2;66;73;20;0;0;5;0
2019-09-18 13:30:00;34;45;34;41;32;6;1;72;91;0;0;1;7;1
2019-09-18 13:45:00;46;58;19;24;29;10;4;79;104;1;0;0;5;2
2019-09-18 14:00:00;81;123;26;32;35;15;9;65;71;3;0;0;4;1
2019-09-18 14:15:00;100;141;29;31;31;27;10;45;42;0;6;0;6;5
2019-09-18 14:30:00;95;137;33;32;23;18;6;42;31;0;0;2;8;1
2019-09-18 14:45:00;56;97;19;22;22;24;19;44;42;0;0;0;2;4
2019-09-18 15:00:00;68;77;28;32;61;37;19;46;52;0;0;0;11;14
2019-09-18 15:15:00;53;96;27;24;87;25;26;33;39;0;0;0;8;2
2019-09-18 15:30:00;54;94;18;28;42;30;18;37;50;3;0;0;8;8
2019-09-18 15:45:00;55;68;26;29;42;32;11;42;36;6;5;0;6;6
2019-09-18 16:00:00;68;84;18;27;37;36;12;34;50;0;0;0;4;0
2019-09-18 16:15:00;53;77;9;14;39;26;10;45;37;0;2;0;3;0
2019-09-18 16:30:00;60;90;22;23;31;25;10;45;45;0;0;0;6;3
2019-09-18 16:45:00;64;97;17;19;33;31;13;28;34;1;0;0;9;9
2019-09-18 17:00:00;58;73;17;23;41;24;16;25;54;5;0;0;4;21
2019-09-18 17:15:00;329;54;12;9;29;22;13;33;43;1;1;0;3;3
2019-09-18 17:30:00;267;65;13;18;38;33;14;26;39;0;2;0;6;0
2019-09-18 17:45:00;281;67;11;15;35;21;9;32;39;0;0;0;4;1
2019-09-18 18:00:00;264;80;268;15;22;22;12;29;44;0;0;0;10;117
2019-09-18 18:15:00;16;50;8;7;20;11;8;34;29;0;0;0;5;4
2019-09-18 18:30:00;63;56;8;11;16;18;7;33;35;2;0;1;6;0
2019-09-18 18:45:00;258;50;8;9;19;8;6;27;32;3;0;0;1;5
2019-09-18 19:00:00;25;40;6;8;4;15;6;12;25;0;0;0;6;2
2019-09-18 19:15:00;31;40;5;8;11;4;3;21;26;0;0;0;0;4
2019-09-18 19:30:00;20;31;3;4;7;5;2;22;23;0;0;0;2;0
2019-09-18 19:45:00;17;37;4;12;7;9;4;14;20;4;0;0;2;1
2019-09-18 20:00:00;21;28;2;3;4;6;1;15;20;0;0;0;4;0
2019-09-18 20:15:00;21;29;3;5;9;4;3;24;23;0;0;0;0;0
2019-09-18 20:30:00;12;26;3;4;9;11;4;17;29;0;0;0;2;0
2019-09-18 20:45:00;13;21;5;11;18;20;10;30;43;0;0;0;5;0
2019-09-18 21:00:00;16;12;11;13;10;3;0;35;56;0;0;0;3;0
2019-09-18 21:15:00;10;16;16;18;19;2;0;67;75;0;0;0;1;0
2019-09-18 21:30:00;21;26;5;9;12;4;2;34;47;1;0;0;0;0
2019-09-18 21:45:00;61;102;7;10;12;7;10;25;31;0;0;0;1;1
2019-09-18 22:00:00;72;156;14;15;12;8;5;22;24;0;0;0;2;0
2019-09-18 22:15:00;33;67;6;8;4;2;4;8;10;0;0;1;1;0
2019-09-18 22:30:00;18;25;0;2;3;2;0;11;13;0;0;0;3;0
2019-09-18 22:45:00;10;14;0;2;1;0;0;9;12;0;0;0;0;0
2019-09-18 23:00:00;7;7;1;2;2;0;2;5;15;0;0;0;0;0
2019-09-18 23:15:00;9;22;4;5;0;2;0;2;11;0;0;0;0;0
2019-09-18 23:30:00;5;11;3;3;2;2;0;7;8;0;0;0;0;0
2019-09-18 23:45:00;4;11;1;2;0;0;0;9;16;0;0;0;0;0
