DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-10-21 00:00:00;7;0;7;2;0;0;0;0;0;0;0;0
2019-10-21 00:15:00;5;0;3;3;0;0;0;0;0;0;0;0
2019-10-21 00:30:00;6;0;3;5;0;0;0;0;0;0;0;0
2019-10-21 00:45:00;6;0;4;4;0;0;0;0;0;0;0;0
2019-10-21 01:00:00;3;0;8;2;0;0;0;0;0;0;0;0
2019-10-21 01:15:00;1;0;5;1;0;0;0;0;0;0;0;0
2019-10-21 01:30:00;2;0;2;2;0;0;0;0;0;0;0;0
2019-10-21 01:45:00;2;0;3;1;0;0;0;0;0;0;0;0
2019-10-21 02:00:00;0;0;7;2;0;0;0;0;0;0;0;0
2019-10-21 02:15:00;3;0;6;2;0;0;0;0;0;0;0;0
2019-10-21 02:30:00;2;0;0;2;0;0;0;0;0;0;0;0
2019-10-21 02:45:00;3;0;1;2;0;0;0;0;0;0;0;0
2019-10-21 03:00:00;2;0;1;0;0;0;0;0;0;0;0;0
2019-10-21 03:15:00;4;0;4;1;0;0;0;0;0;0;0;0
2019-10-21 03:30:00;0;0;2;1;0;0;0;0;0;0;0;0
2019-10-21 03:45:00;1;0;1;0;0;0;0;0;0;0;0;0
2019-10-21 04:00:00;3;0;1;2;0;0;0;0;0;0;0;0
2019-10-21 04:15:00;6;0;2;4;0;0;0;0;0;0;0;0
2019-10-21 04:30:00;5;0;12;1;0;0;0;0;0;0;0;0
2019-10-21 04:45:00;5;0;15;4;0;0;0;0;0;0;0;0
2019-10-21 05:00:00;15;0;24;4;0;0;0;0;0;0;0;0
2019-10-21 05:15:00;24;0;46;14;0;0;0;0;0;0;0;0
2019-10-21 05:30:00;44;0;69;17;0;0;0;0;0;0;0;0
2019-10-21 05:45:00;42;0;38;9;0;0;6;0;0;0;0;0
2019-10-21 06:00:00;47;0;41;11;1;0;0;0;0;0;0;0
2019-10-21 06:15:00;42;0;69;14;0;0;0;0;0;0;0;0
2019-10-21 06:30:00;67;0;100;13;17;0;0;0;0;0;0;0
2019-10-21 06:45:00;78;0;103;22;1;0;0;2;0;0;0;0
2019-10-21 07:00:00;52;0;117;18;14;0;7;0;0;0;0;0
2019-10-21 07:15:00;60;0;192;22;14;0;9;0;0;0;0;0
2019-10-21 07:30:00;76;0;180;32;13;0;11;33;0;11;0;0
