DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-05-21 00:00:00;16;9;0;2;0;20;11;0;0
2020-05-21 00:15:00;26;13;0;0;0;20;19;0;0
2020-05-21 00:30:00;17;13;0;0;0;21;14;0;0
2020-05-21 00:45:00;17;14;0;0;0;20;13;0;0
2020-05-21 01:00:00;19;6;0;0;0;14;9;0;0
2020-05-21 01:15:00;12;9;0;0;0;18;8;0;0
2020-05-21 01:30:00;12;11;0;0;0;11;5;0;0
2020-05-21 01:45:00;11;5;0;0;0;9;7;0;0
2020-05-21 02:00:00;15;8;0;0;0;11;11;0;0
2020-05-21 02:15:00;5;3;0;0;0;7;4;0;0
2020-05-21 02:30:00;6;5;0;0;0;6;7;0;0
2020-05-21 02:45:00;15;1;0;0;0;8;5;0;0
2020-05-21 03:00:00;7;7;0;0;0;11;2;0;0
2020-05-21 03:15:00;7;2;0;0;0;8;2;0;0
2020-05-21 03:30:00;6;2;0;0;0;9;3;0;0
2020-05-21 03:45:00;6;5;0;0;0;2;0;0;0
2020-05-21 04:00:00;11;4;0;0;0;11;1;0;0
2020-05-21 04:15:00;7;4;0;0;0;3;2;0;0
2020-05-21 04:30:00;6;4;0;1;1;9;3;0;0
2020-05-21 04:45:00;8;4;0;0;0;8;2;0;0
2020-05-21 05:00:00;14;9;0;0;0;16;2;0;0
2020-05-21 05:15:00;15;5;0;0;0;12;4;0;0
2020-05-21 05:30:00;25;15;0;0;0;15;16;0;2
2020-05-21 05:45:00;44;35;0;0;0;18;13;0;1
2020-05-21 06:00:00;106;64;0;0;0;4;9;0;0
2020-05-21 06:15:00;32;35;1;0;0;22;9;0;0
2020-05-21 06:30:00;21;13;0;0;0;14;17;0;1
2020-05-21 06:45:00;10;11;0;0;0;16;7;0;0
2020-05-21 07:00:00;22;16;0;1;0;13;4;0;0
2020-05-21 07:15:00;14;15;1;0;0;10;5;0;0
2020-05-21 07:30:00;18;8;0;0;0;16;15;0;0
2020-05-21 07:45:00;13;15;1;0;0;15;11;0;1
2020-05-21 08:00:00;17;12;1;1;0;11;5;0;1
2020-05-21 08:15:00;23;14;1;0;0;12;4;0;0
2020-05-21 08:30:00;21;26;2;0;0;22;9;0;1
2020-05-21 08:45:00;21;28;0;0;0;23;20;0;1
2020-05-21 09:00:00;30;22;2;1;0;38;21;0;1
2020-05-21 09:15:00;30;31;2;0;0;23;21;0;1
2020-05-21 09:30:00;40;35;1;0;0;39;42;2;2
2020-05-21 09:45:00;44;37;0;2;2;37;39;0;0
2020-05-21 10:00:00;51;44;1;1;1;55;40;0;3
2020-05-21 10:15:00;48;48;1;0;1;42;34;0;2
2020-05-21 10:30:00;50;55;0;1;1;56;44;0;0
2020-05-21 10:45:00;61;50;1;2;0;51;39;3;2
2020-05-21 11:00:00;68;57;1;1;0;48;37;1;1
2020-05-21 11:15:00;43;49;1;2;1;43;49;1;2
2020-05-21 11:30:00;77;70;0;2;1;60;44;0;0
2020-05-21 11:45:00;48;70;0;3;0;42;43;0;5
2020-05-21 12:00:00;57;62;0;0;1;60;50;0;4
2020-05-21 12:15:00;70;61;4;1;2;57;42;0;2
2020-05-21 12:30:00;62;58;7;3;2;72;50;0;4
2020-05-21 12:45:00;49;58;2;7;2;66;42;0;2
2020-05-21 13:00:00;65;61;0;1;0;71;62;0;6
2020-05-21 13:15:00;68;44;1;3;1;61;51;4;1
2020-05-21 13:30:00;60;53;2;3;1;60;60;0;3
2020-05-21 13:45:00;59;51;1;0;0;71;39;2;2
2020-05-21 14:00:00;85;67;3;3;3;67;58;1;0
2020-05-21 14:15:00;54;60;0;0;1;55;47;0;0
2020-05-21 14:30:00;60;71;0;2;2;66;59;1;0
2020-05-21 14:45:00;58;55;1;0;1;71;52;0;0
