DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-01-11 00:00:00;3;13;33;6;1;16;0;0;0;0;0;0
2020-01-11 00:15:00;6;13;28;0;5;18;0;0;0;0;0;0
2020-01-11 00:30:00;3;6;26;1;0;20;0;0;0;0;0;0
2020-01-11 00:45:00;4;7;29;5;2;19;0;0;0;0;0;0
2020-01-11 01:00:00;7;15;24;0;1;13;0;0;0;0;0;0
2020-01-11 01:15:00;1;10;25;1;2;18;0;0;0;0;0;0
2020-01-11 01:30:00;3;9;17;1;2;10;0;0;0;0;0;0
2020-01-11 01:45:00;1;10;16;0;1;7;0;0;0;0;0;0
2020-01-11 02:00:00;6;12;22;1;0;10;0;0;0;0;0;0
2020-01-11 02:15:00;3;7;10;0;3;4;0;0;0;0;0;0
2020-01-11 02:30:00;4;7;15;2;0;7;1;0;0;0;0;0
2020-01-11 02:45:00;2;9;12;0;1;5;0;0;0;0;0;0
2020-01-11 03:00:00;4;10;14;0;0;5;0;0;0;0;0;0
2020-01-11 03:15:00;0;5;8;0;3;4;0;0;0;0;0;0
2020-01-11 03:30:00;2;7;9;0;0;4;0;0;0;0;0;0
2020-01-11 03:45:00;5;9;13;0;1;7;0;0;0;0;0;0
2020-01-11 04:00:00;6;10;19;2;0;11;0;0;0;0;0;0
2020-01-11 04:15:00;2;3;8;0;0;5;0;0;0;0;0;0
2020-01-11 04:30:00;3;10;18;0;1;8;0;0;0;0;0;0
2020-01-11 04:45:00;2;8;15;0;0;6;0;0;0;0;0;0
2020-01-11 05:00:00;2;3;7;1;0;4;0;0;0;0;0;0
2020-01-11 05:15:00;4;7;14;0;0;9;0;0;0;0;0;0
2020-01-11 05:30:00;7;8;10;0;0;5;0;0;0;0;0;0
2020-01-11 05:45:00;4;7;16;0;0;10;0;0;0;0;0;0
2020-01-11 06:00:00;4;8;13;1;1;9;0;0;0;0;0;0
2020-01-11 06:15:00;9;15;11;3;3;6;0;0;0;0;0;0
2020-01-11 06:30:00;6;9;13;1;1;7;0;0;0;0;0;0
2020-01-11 06:45:00;12;17;14;2;3;8;1;0;0;0;0;0
2020-01-11 07:00:00;11;14;21;4;5;12;0;0;0;0;0;0
2020-01-11 07:15:00;11;21;26;14;4;15;0;0;0;0;0;0
2020-01-11 07:30:00;12;37;38;18;4;19;0;0;0;0;0;0
2020-01-11 07:45:00;13;26;38;20;4;30;0;0;0;0;0;0
2020-01-11 08:00:00;18;25;37;4;6;21;0;0;0;0;0;0
2020-01-11 08:15:00;22;24;28;6;4;17;0;0;0;0;0;0
2020-01-11 08:30:00;32;33;38;6;5;16;0;0;0;0;0;0
2020-01-11 08:45:00;37;43;54;11;4;25;0;8;0;0;0;0
2020-01-11 09:00:00;33;39;51;10;6;30;1;0;0;0;0;0
2020-01-11 09:15:00;39;40;40;7;3;21;0;0;0;0;0;0
2020-01-11 09:30:00;53;53;60;11;5;37;0;0;2;0;0;0
2020-01-11 09:45:00;56;58;91;14;3;56;0;0;0;0;0;0
2020-01-11 10:00:00;49;56;81;22;4;48;1;0;0;0;0;0
2020-01-11 10:15:00;45;60;81;19;3;50;0;0;1;0;0;0
2020-01-11 10:30:00;46;49;89;16;6;60;0;0;4;0;0;0
2020-01-11 10:45:00;41;59;85;19;5;57;0;0;0;0;0;0
2020-01-11 11:00:00;57;58;77;28;6;43;0;0;1;0;0;0
2020-01-11 11:15:00;57;62;93;20;5;70;0;0;0;0;0;0
2020-01-11 11:30:00;48;67;83;28;5;57;0;0;9;0;0;0
2020-01-11 11:45:00;50;68;97;29;4;74;0;0;7;0;0;0
2020-01-11 12:00:00;43;53;94;19;6;71;0;0;1;0;0;0
2020-01-11 12:15:00;30;61;78;18;5;49;0;0;0;0;0;0
2020-01-11 12:30:00;30;40;81;45;5;57;0;0;1;0;0;0
2020-01-11 12:45:00;35;49;88;11;4;68;1;0;1;0;0;0
2020-01-11 13:00:00;28;47;84;29;7;52;0;2;1;0;0;0
2020-01-11 13:15:00;29;48;85;33;4;55;0;1;2;0;0;0
