2019-08-14 13:15:00;79;92;7;2;4;3;78;221;0;0;0;6;0;1;3
2019-08-14 13:30:00;87;108;7;5;8;5;78;205;0;0;0;8;1;1;1
2019-08-14 13:45:00;84;115;18;1;8;4;77;200;0;0;0;9;1;0;1
2019-08-14 14:00:00;67;96;9;1;7;5;60;219;0;0;0;7;0;0;2
2019-08-14 14:15:00;81;106;5;2;8;3;62;204;0;0;0;11;0;0;1
2019-08-14 14:30:00;84;113;10;1;6;4;70;224;0;0;0;9;1;0;2
2019-08-14 14:45:00;104;133;5;5;7;3;64;233;0;0;0;9;0;0;15
2019-08-14 15:00:00;82;109;3;1;13;6;49;200;0;0;0;17;0;0;1
2019-08-14 15:15:00;92;110;4;1;12;7;65;241;0;0;0;12;0;0;1
2019-08-14 15:30:00;90;130;4;1;13;6;66;226;0;0;0;16;0;0;2
2019-08-14 15:45:00;80;129;7;2;11;5;45;240;0;0;0;11;0;0;0
2019-08-14 16:00:00;91;125;5;3;3;5;72;222;0;0;0;7;0;0;3
2019-08-14 16:15:00;84;109;7;0;11;1;51;232;0;0;0;9;1;0;2
2019-08-14 16:30:00;93;109;9;0;7;5;52;228;0;0;0;11;15;0;2
2019-08-14 16:45:00;100;127;5;2;9;5;59;240;0;0;0;11;0;0;4
2019-08-14 17:00:00;92;135;11;3;10;5;37;236;0;0;0;10;0;0;1
2019-08-14 17:15:00;92;126;6;1;10;2;47;215;0;0;0;9;1;0;9
2019-08-14 17:30:00;94;129;5;4;6;2;48;190;0;0;0;8;0;0;4
2019-08-14 17:45:00;101;129;25;0;6;4;47;218;0;0;0;8;0;0;0
2019-08-14 18:00:00;95;133;6;1;7;7;52;186;0;0;0;9;0;0;5
2019-08-14 18:15:00;88;101;12;0;5;3;56;176;0;0;0;8;0;0;2
2019-08-14 18:30:00;89;96;3;2;5;6;48;168;0;0;0;7;0;0;2
2019-08-14 18:45:00;89;120;9;5;6;4;44;185;0;0;0;9;0;0;0
2019-08-14 19:00:00;67;93;11;2;2;3;39;139;0;0;0;4;0;0;3
2019-08-14 19:15:00;63;84;6;0;6;3;45;136;0;0;0;8;0;0;0
2019-08-14 19:30:00;72;80;1;1;4;2;62;156;0;0;0;5;0;0;0
2019-08-14 19:45:00;64;61;5;2;9;5;60;140;0;0;0;12;0;0;11
2019-08-14 20:00:00;57;70;7;4;5;1;47;140;0;0;0;7;1;0;4
2019-08-14 20:15:00;51;63;2;1;3;2;48;135;0;0;0;3;0;0;0
2019-08-14 20:30:00;52;66;3;1;5;2;48;119;0;0;0;7;0;0;1
2019-08-14 20:45:00;61;42;6;1;1;2;59;115;0;0;0;2;0;0;0
2019-08-14 21:00:00;65;38;3;0;1;3;50;85;0;0;0;4;0;1;3
2019-08-14 21:15:00;54;28;2;1;1;1;54;79;0;0;0;3;0;0;0
2019-08-14 21:30:00;67;32;0;0;2;0;55;76;0;0;0;2;0;0;0
2019-08-14 21:45:00;63;32;5;3;2;0;59;82;0;0;0;3;0;0;0
2019-08-14 22:00:00;64;34;8;0;2;3;50;60;0;0;0;2;0;0;1
2019-08-14 22:15:00;62;37;4;0;2;2;45;58;0;0;0;2;0;0;0
2019-08-14 22:30:00;56;30;1;0;2;0;50;67;0;0;0;2;0;0;0
2019-08-14 22:45:00;36;21;4;0;7;0;37;45;0;0;0;3;0;0;0
2019-08-14 23:00:00;46;32;1;0;0;0;50;49;0;0;0;1;0;0;0
2019-08-14 23:15:00;24;22;2;0;0;0;42;45;0;0;0;0;0;0;0
2019-08-14 23:30:00;44;22;3;0;1;2;29;31;0;0;0;2;0;0;2
2019-08-14 23:45:00;40;26;0;2;0;0;27;22;0;0;0;0;0;0;0
