DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-07-20 00:00:00;4;2;1;3;2;8;6;1;1;2;1;1;1
2020-07-20 00:15:00;6;1;0;2;4;5;5;1;1;2;4;0;0
2020-07-20 00:30:00;5;0;0;1;3;11;6;2;1;5;2;3;0
2020-07-20 00:45:00;3;0;2;1;3;7;5;2;2;1;0;0;2
2020-07-20 01:00:00;2;2;1;2;1;7;6;3;3;1;1;0;1
2020-07-20 01:15:00;5;0;1;2;2;3;3;2;2;1;1;1;1
2020-07-20 01:30:00;1;0;2;0;3;7;5;0;0;2;0;0;2
2020-07-20 01:45:00;3;1;1;0;1;6;4;1;1;2;3;2;1
2020-07-20 02:00:00;4;0;0;0;0;8;5;0;0;0;0;0;0
2020-07-20 02:15:00;1;0;1;2;0;7;4;1;0;1;0;0;1
2020-07-20 02:30:00;6;0;0;1;1;11;5;0;0;1;1;0;0
2020-07-20 02:45:00;4;1;0;2;2;3;3;0;0;2;4;2;0
2020-07-20 03:00:00;6;2;1;0;3;2;2;1;0;5;7;1;1
2020-07-20 03:15:00;4;1;1;0;3;5;2;1;1;5;3;2;1
2020-07-20 03:30:00;6;2;1;1;3;8;6;0;0;4;4;0;1
2020-07-20 03:45:00;5;1;0;2;3;7;6;1;0;2;3;0;0
2020-07-20 04:00:00;5;1;1;1;1;13;13;1;1;1;2;0;2
2020-07-20 04:15:00;6;2;1;2;3;5;3;3;1;1;1;0;1
2020-07-20 04:30:00;11;3;0;2;6;18;9;2;1;2;2;1;0
2020-07-20 04:45:00;8;1;0;3;11;21;17;4;1;2;1;0;0
2020-07-20 05:00:00;22;11;1;6;12;19;15;5;3;3;1;1;1
2020-07-20 05:15:00;20;13;5;12;24;36;25;10;5;3;2;2;5
2020-07-20 05:30:00;32;20;1;21;29;51;46;18;9;8;4;2;1
2020-07-20 05:45:00;35;29;6;19;27;57;47;21;11;9;7;1;6
2020-07-20 06:00:00;24;18;7;25;25;53;45;19;10;10;7;3;7
2020-07-20 06:15:00;46;48;10;32;37;63;53;29;16;17;7;1;10
2020-07-20 06:30:00;44;44;16;47;53;95;92;44;34;22;6;2;17
2020-07-20 06:45:00;53;54;23;72;35;102;121;60;50;47;22;11;22
2020-07-20 07:00:00;53;47;17;45;44;83;82;47;45;45;12;3;14
2020-07-20 07:15:00;75;78;31;54;47;97;117;59;36;46;27;11;24
2020-07-20 07:30:00;72;63;21;73;52;86;102;64;42;42;31;19;20
2020-07-20 07:45:00;62;52;21;84;60;111;125;62;42;51;23;16;19
2020-07-20 08:00:00;58;53;22;49;37;95;91;64;50;61;24;9;22
2020-07-20 08:15:00;52;46;17;53;36;114;109;75;38;44;35;16;17
2020-07-20 08:30:00;63;63;23;57;43;96;102;62;39;49;26;12;21
2020-07-20 08:45:00;55;48;17;54;33;103;102;70;48;49;33;21;18
2020-07-20 09:00:00;57;47;19;50;35;86;80;59;42;59;33;19;14
2020-07-20 09:15:00;68;63;18;77;43;113;99;60;52;65;40;17;18
2020-07-20 09:30:00;76;56;20;70;39;116;103;61;51;60;46;15;20
2020-07-20 09:45:00;80;81;18;96;32;109;99;91;56;76;47;14;19
2020-07-20 10:00:00;82;56;17;87;31;104;91;81;54;75;55;22;18
2020-07-20 10:15:00;72;69;22;76;42;108;88;79;45;80;66;28;25
2020-07-20 10:30:00;82;67;22;63;44;115;106;76;47;98;64;30;19
2020-07-20 10:45:00;74;69;23;84;34;131;134;74;35;100;75;39;23
2020-07-20 11:00:00;81;61;22;53;39;124;118;76;48;89;80;37;19
2020-07-20 11:15:00;68;84;22;87;40;93;111;67;49;101;64;34;21
2020-07-20 11:30:00;92;81;20;83;39;132;131;73;52;100;70;34;20
2020-07-20 11:45:00;79;72;26;69;43;90;105;76;54;91;78;38;22
2020-07-20 12:00:00;87;82;30;71;39;87;102;67;58;102;66;33;24
2020-07-20 12:15:00;86;59;16;61;43;94;99;75;46;104;79;35;14
2020-07-20 12:30:00;83;70;26;69;39;111;109;68;38;76;63;33;26
2020-07-20 12:45:00;83;63;24;65;38;116;110;77;51;92;65;38;25
2020-07-20 13:00:00;78;72;22;54;40;126;129;68;47;96;57;37;21
2020-07-20 13:15:00;64;62;12;71;46;115;136;76;37;99;71;32;13
2020-07-20 13:30:00;82;84;24;54;42;109;118;66;44;82;67;27;23
2020-07-20 13:45:00;68;59;21;65;47;101;91;68;41;89;61;32;21
2020-07-20 14:00:00;81;63;12;64;35;99;115;70;43;95;64;27;6
2020-07-20 14:15:00;90;91;29;74;34;135;104;53;42;89;63;23;26
2020-07-20 14:30:00;79;54;30;75;41;122;146;81;50;91;64;27;29
2020-07-20 14:45:00;77;71;15;77;51;124;108;65;40;87;59;39;20
2020-07-20 15:00:00;76;55;22;60;37;116;93;68;46;93;71;19;19
2020-07-20 15:15:00;82;76;30;77;45;110;110;63;35;83;65;28;31
2020-07-20 15:30:00;88;78;23;74;56;103;107;62;46;85;58;27;22
2020-07-20 15:45:00;78;85;24;67;42;106;104;75;45;87;47;32;24
2020-07-20 16:00:00;93;81;33;71;32;112;101;71;44;110;77;30;30
2020-07-20 16:15:00;95;105;42;73;41;113;114;63;40;116;81;33;43
2020-07-20 16:30:00;104;102;29;71;44;119;103;73;41;121;66;28;24
2020-07-20 16:45:00;87;101;22;73;40;115;99;59;49;124;73;31;22
2020-07-20 17:00:00;105;90;32;58;36;103;85;61;40;108;73;28;31
2020-07-20 17:15:00;86;72;33;84;44;109;85;69;51;130;79;33;34
2020-07-20 17:30:00;89;85;27;65;37;91;66;62;40;131;86;21;25
2020-07-20 17:45:00;77;50;22;69;38;83;69;54;39;97;74;32;22
2020-07-20 18:00:00;72;44;23;51;28;76;70;66;42;103;73;28;23
2020-07-20 18:15:00;62;56;16;65;32;84;71;57;47;118;85;28;17
2020-07-20 18:30:00;57;41;18;47;31;72;60;50;26;94;55;22;19
2020-07-20 18:45:00;68;49;18;42;30;59;48;33;21;82;66;31;20
2020-07-20 19:00:00;70;67;9;40;38;57;49;41;28;93;68;21;9
2020-07-20 19:15:00;72;54;14;21;36;51;39;41;28;72;59;20;15
2020-07-20 19:30:00;59;46;14;14;37;52;39;23;18;73;47;11;14
2020-07-20 19:45:00;45;29;12;18;41;44;28;12;6;56;59;17;13
2020-07-20 20:00:00;41;20;6;16;25;38;28;13;8;45;32;12;6
2020-07-20 20:15:00;33;20;5;11;17;51;36;20;14;45;34;14;5
2020-07-20 20:30:00;25;12;5;7;14;35;27;14;11;23;15;10;5
2020-07-20 20:45:00;37;19;10;14;15;39;23;11;9;17;14;6;10
2020-07-20 21:00:00;21;17;5;12;14;38;28;9;5;13;15;7;7
2020-07-20 21:15:00;26;12;8;6;13;35;19;10;8;22;12;7;8
2020-07-20 21:30:00;24;5;4;10;12;32;19;9;7;13;15;3;4
2020-07-20 21:45:00;23;8;5;5;7;33;16;12;15;13;7;3;6
2020-07-20 22:00:00;15;9;4;9;15;43;30;13;10;20;9;0;5
2020-07-20 22:15:00;23;10;5;6;3;35;26;13;8;19;11;5;5
2020-07-20 22:30:00;14;5;2;3;4;29;20;9;8;11;3;1;2
2020-07-20 22:45:00;9;5;2;2;4;13;10;8;7;9;3;3;2
2020-07-20 23:00:00;13;6;1;4;9;13;9;3;4;10;5;3;1
2020-07-20 23:15:00;14;8;6;3;3;7;4;2;1;4;1;0;6
