DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-06-29 00:00:00;3;2;0;3;1;2;1;3;0;0;0
2020-06-29 00:15:00;1;2;0;4;0;0;0;0;0;0;0
2020-06-29 00:30:00;1;1;0;2;0;0;0;0;0;0;0
2020-06-29 00:45:00;1;0;0;1;1;1;0;0;0;0;0
2020-06-29 01:00:00;1;3;0;3;1;2;0;0;0;0;0
2020-06-29 01:15:00;0;1;0;2;0;1;1;0;0;0;0
2020-06-29 01:30:00;1;1;0;1;0;1;0;0;0;0;0
2020-06-29 01:45:00;0;0;0;1;0;0;0;0;0;0;0
2020-06-29 02:00:00;3;1;0;2;0;1;0;0;0;0;0
2020-06-29 02:15:00;0;1;0;2;0;1;0;1;0;0;0
2020-06-29 02:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-06-29 02:45:00;3;2;0;1;0;1;0;0;0;0;0
2020-06-29 03:00:00;1;2;0;1;0;1;0;0;0;0;0
2020-06-29 03:15:00;0;0;0;1;0;1;0;0;0;0;0
2020-06-29 03:30:00;1;1;0;1;0;0;0;0;0;0;0
2020-06-29 03:45:00;1;0;0;1;0;1;0;0;0;0;0
2020-06-29 04:00:00;2;0;0;2;0;2;0;0;0;0;0
2020-06-29 04:15:00;0;0;0;4;0;2;0;1;0;0;0
2020-06-29 04:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-06-29 04:45:00;5;4;0;2;0;2;1;1;0;0;0
2020-06-29 05:00:00;4;5;0;2;1;2;1;3;0;0;0
2020-06-29 05:15:00;6;6;0;3;1;2;2;8;0;0;0
2020-06-29 05:30:00;9;7;0;11;3;6;1;7;0;0;0
2020-06-29 05:45:00;17;21;0;19;6;13;3;5;0;0;0
2020-06-29 06:00:00;20;14;0;15;4;10;1;3;0;0;0
2020-06-29 06:15:00;36;24;0;33;15;30;4;16;0;0;0
2020-06-29 06:30:00;43;28;0;29;15;24;5;16;0;0;0
2020-06-29 06:45:00;43;45;0;41;10;35;3;25;0;0;0
2020-06-29 07:00:00;51;53;0;31;13;24;6;21;0;0;0
2020-06-29 07:15:00;81;87;0;47;17;41;9;31;6;0;1
2020-06-29 07:30:00;104;104;0;69;28;58;6;45;4;0;1
2020-06-29 07:45:00;61;66;0;71;18;58;7;20;0;0;0
2020-06-29 08:00:00;74;55;0;62;18;49;1;27;0;0;0
2020-06-29 08:15:00;76;86;0;71;18;55;7;27;1;0;0
2020-06-29 08:30:00;57;61;0;92;20;87;7;19;4;0;0
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;44;32;0;49;12;42;2;10;0;0;0
2020-06-29 09:15:00;54;42;0;56;10;46;7;14;1;4;0
2020-06-29 09:30:00;53;38;0;68;11;49;2;11;0;0;0
2020-06-29 09:45:00;56;54;0;59;19;44;12;16;0;1;0
2020-06-29 10:00:00;49;43;0;53;15;43;8;19;0;0;0
2020-06-29 10:15:00;48;39;0;59;10;42;4;10;0;0;0
