DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-12-10 00:00:00;0;0;0;4;5;37;3;7;8;3;2
2019-12-10 00:15:00;1;1;0;7;6;11;3;3;2;1;1
2019-12-10 00:30:00;0;3;0;3;1;7;0;8;6;2;2
2019-12-10 00:45:00;0;0;0;5;7;11;2;7;6;2;1
2019-12-10 01:00:00;0;0;0;5;2;0;0;6;4;1;2
2019-12-10 01:15:00;0;1;0;4;1;0;0;3;3;1;1
2019-12-10 01:30:00;1;3;0;2;1;0;1;1;1;0;0
2019-12-10 01:45:00;0;1;0;2;4;3;1;4;4;0;0
2019-12-10 02:00:00;0;0;0;3;1;0;0;2;3;0;0
2019-12-10 02:15:00;0;1;0;1;1;0;3;3;6;3;4
2019-12-10 02:30:00;0;0;0;6;1;0;1;1;1;0;0
2019-12-10 02:45:00;0;0;0;0;3;2;3;4;2;1;1
2019-12-10 03:00:00;0;0;0;4;4;2;2;2;1;0;0
2019-12-10 03:15:00;0;0;0;3;1;0;3;1;3;1;1
2019-12-10 03:30:00;1;2;0;0;1;0;1;1;1;1;1
2019-12-10 03:45:00;0;0;0;2;2;20;0;2;3;1;1
2019-12-10 04:00:00;0;1;0;4;2;2;1;3;3;2;2
2019-12-10 04:15:00;0;3;0;5;2;1;1;2;1;1;1
2019-12-10 04:30:00;1;4;0;4;3;3;0;10;6;1;1
2019-12-10 04:45:00;0;4;0;12;4;2;1;12;6;1;1
2019-12-10 05:00:00;1;5;1;12;14;13;3;23;19;4;3
2019-12-10 05:15:00;5;14;0;20;12;14;6;55;58;18;15
2019-12-10 05:30:00;5;22;0;20;22;27;8;48;56;20;17
2019-12-10 05:45:00;3;28;3;48;30;47;4;83;89;23;20
2019-12-10 06:00:00;4;16;2;52;30;95;6;62;55;15;11
2019-12-10 06:15:00;6;31;3;82;39;13;16;86;106;24;19
2019-12-10 06:30:00;10;42;7;50;51;37;20;127;129;28;24
2019-12-10 06:45:00;15;47;4;50;28;64;26;121;152;33;26
2019-12-10 07:00:00;7;47;2;64;47;33;19;122;165;29;26
2019-12-10 07:15:00;15;57;17;88;72;80;44;152;211;32;22
2019-12-10 07:30:00;23;57;6;98;76;40;65;162;198;26;24
2019-12-10 07:45:00;126;50;3;106;76;26;56;142;182;26;24
2019-12-10 08:00:00;23;56;4;121;70;39;37;143;177;26;20
2019-12-10 08:15:00;20;59;6;125;63;24;28;124;138;25;18
2019-12-10 08:30:00;14;35;5;107;55;71;33;123;133;19;21
2019-12-10 08:45:00;15;35;8;89;49;56;36;100;116;19;18
2019-12-10 09:00:00;15;30;7;89;65;34;31;87;100;11;9
2019-12-10 09:15:00;6;21;5;69;54;68;24;75;88;7;7
2019-12-10 09:30:00;6;47;3;69;49;31;30;87;101;14;11
2019-12-10 09:45:00;12;31;4;90;61;36;30;80;60;6;5
2019-12-10 10:00:00;12;33;4;95;49;59;20;60;72;5;3
2019-12-10 10:15:00;8;26;5;94;46;42;21;78;74;11;10
2019-12-10 10:30:00;9;24;0;83;63;42;28;73;73;10;7
2019-12-10 10:45:00;8;112;4;92;71;15;34;77;80;2;4
2019-12-10 11:00:00;15;30;7;101;55;19;35;63;67;12;12
2019-12-10 11:15:00;18;25;7;119;68;85;42;81;69;9;11
2019-12-10 11:30:00;9;35;3;90;88;24;30;80;91;9;8
2019-12-10 11:45:00;12;30;8;103;71;30;43;86;89;8;4
2019-12-10 12:00:00;14;27;3;114;85;39;51;74;68;8;9
2019-12-10 12:15:00;10;26;7;115;84;60;40;71;63;14;12
2019-12-10 12:30:00;18;35;2;119;74;33;50;77;74;9;8
2019-12-10 12:45:00;25;32;5;114;88;43;47;87;77;13;13
2019-12-10 13:00:00;21;31;6;128;110;24;38;77;91;11;10
2019-12-10 13:15:00;13;31;6;126;114;41;32;84;75;8;7
2019-12-10 13:30:00;13;31;4;122;86;35;48;97;81;10;10
2019-12-10 13:45:00;14;42;3;103;80;22;39;90;84;6;5
2019-12-10 14:00:00;8;21;3;142;94;25;33;60;67;11;11
2019-12-10 14:15:00;5;23;7;140;115;13;29;87;89;15;13
2019-12-10 14:30:00;10;25;6;195;147;17;39;87;103;16;13
2019-12-10 14:45:00;23;35;8;164;124;22;44;89;77;15;14
2019-12-10 15:00:00;17;43;5;170;135;22;42;74;83;16;13
2019-12-10 15:15:00;13;17;2;194;147;21;37;85;89;23;14
2019-12-10 15:30:00;17;37;5;183;138;13;51;87;97;15;14
2019-12-10 15:45:00;16;28;5;213;156;30;41;76;90;16;13
2019-12-10 16:00:00;31;45;5;247;194;33;53;84;83;15;10
2019-12-10 16:15:00;19;40;3;214;169;24;67;87;86;19;18
2019-12-10 16:30:00;18;30;5;214;185;24;55;86;81;7;7
2019-12-10 16:45:00;18;28;3;224;186;25;86;90;89;11;10
2019-12-10 17:00:00;11;30;6;229;189;15;157;87;103;23;23
2019-12-10 17:15:00;21;32;3;210;182;39;65;93;92;20;17
2019-12-10 17:30:00;13;27;6;160;145;117;99;105;113;26;25
2019-12-10 17:45:00;14;32;3;149;120;19;42;78;102;27;21
2019-12-10 18:00:00;16;19;3;147;136;27;45;85;85;20;16
2019-12-10 18:15:00;14;39;6;132;103;18;41;76;74;18;15
2019-12-10 18:30:00;9;21;5;88;75;53;36;65;71;18;15
2019-12-10 18:45:00;17;22;3;100;79;66;35;61;65;11;11
2019-12-10 19:00:00;8;23;5;88;71;10;28;56;63;18;17
2019-12-10 19:15:00;5;22;6;84;60;16;38;49;47;10;7
2019-12-10 19:30:00;9;20;4;62;47;19;18;37;38;8;7
2019-12-10 19:45:00;5;15;3;59;43;78;21;45;46;11;11
2019-12-10 20:00:00;10;11;10;59;61;97;15;44;40;6;5
