DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-11-29 00:00:00;0;6;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 00:15:00;0;7;0;7;4;1;0;0;2;1;2;0;1;1;0;0;0;0;0;0
2020-11-29 00:30:00;0;6;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 00:45:00;0;7;0;3;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-11-29 01:00:00;0;5;0;2;2;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-11-29 01:15:00;0;1;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 01:30:00;0;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 01:45:00;0;3;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-11-29 02:00:00;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 02:15:00;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 02:30:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 02:45:00;2;2;0;0;0;1;1;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-11-29 03:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 03:15:00;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 03:45:00;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 04:00:00;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 04:15:00;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 04:30:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 04:45:00;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 05:00:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 05:15:00;0;1;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 05:30:00;3;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 05:45:00;1;8;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 06:00:00;1;5;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-11-29 06:15:00;0;4;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 06:30:00;1;4;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 06:45:00;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 07:00:00;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 07:15:00;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 07:30:00;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 07:45:00;0;4;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 08:00:00;1;7;0;4;2;1;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2020-11-29 08:15:00;1;8;0;6;4;0;0;1;3;1;0;1;1;0;0;0;0;0;0;0
2020-11-29 08:30:00;4;5;1;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 08:45:00;0;17;0;13;4;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-11-29 09:00:00;2;9;0;8;5;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-29 09:15:00;1;16;2;8;6;2;1;1;0;2;1;0;2;1;0;0;0;0;0;0
2020-11-29 09:30:00;3;19;1;8;5;0;1;1;1;3;0;0;3;0;0;0;0;0;0;0
2020-11-29 09:45:00;3;27;5;12;8;0;1;0;1;2;3;1;3;3;0;0;0;0;0;0
2020-11-29 10:00:00;1;18;0;15;5;3;2;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-29 10:15:00;3;24;2;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 10:30:00;3;17;0;14;9;1;0;2;1;0;1;0;0;1;0;0;0;0;0;0
2020-11-29 10:45:00;3;21;1;19;11;0;2;1;1;1;2;0;1;2;1;0;1;0;0;0
2020-11-29 11:00:00;3;18;2;21;5;1;0;0;1;5;0;0;5;0;0;0;0;0;0;0
