DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-12-25 00:00:00;1;2;0;0;1;0;0;0
2020-12-25 00:15:00;0;1;0;0;1;2;0;2
2020-12-25 00:30:00;0;0;0;0;0;0;0;0
2020-12-25 00:45:00;1;3;2;0;0;0;0;2
2020-12-25 01:00:00;0;0;0;1;1;1;0;1
2020-12-25 01:15:00;1;1;0;0;1;0;0;0
2020-12-25 01:30:00;0;0;0;0;0;0;0;0
2020-12-25 01:45:00;1;1;0;0;1;0;0;0
2020-12-25 02:00:00;0;1;0;0;0;1;0;0
2020-12-25 02:15:00;0;0;0;0;0;0;0;1
2020-12-25 02:30:00;0;0;0;0;0;0;0;0
2020-12-25 02:45:00;0;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;1;0;0;0;0
2020-12-25 03:15:00;0;0;0;0;0;0;0;1
2020-12-25 03:30:00;0;0;1;0;0;0;0;1
2020-12-25 03:45:00;0;0;0;0;1;1;0;0
2020-12-25 04:00:00;4;4;0;1;1;0;0;0
2020-12-25 04:15:00;1;0;0;0;0;3;0;1
2020-12-25 04:30:00;0;0;0;0;0;0;0;0
2020-12-25 04:45:00;1;1;1;0;0;1;0;2
2020-12-25 05:00:00;5;5;2;5;3;0;0;1
2020-12-25 05:15:00;2;2;1;0;0;6;0;5
2020-12-25 05:30:00;10;3;0;1;2;0;0;2
2020-12-25 05:45:00;3;5;1;4;3;3;0;3
2020-12-25 06:00:00;2;1;0;4;4;2;0;1
2020-12-25 06:15:00;4;2;1;1;3;7;0;8
2020-12-25 06:30:00;6;7;2;0;2;4;0;2
2020-12-25 06:45:00;6;4;0;2;6;4;0;1
2020-12-25 07:00:00;3;2;1;9;7;1;0;4
2020-12-25 07:15:00;4;4;2;1;1;3;0;3
2020-12-25 07:30:00;8;1;0;4;2;4;0;4
2020-12-25 07:45:00;8;8;4;0;2;3;0;1
2020-12-25 08:00:00;6;3;2;2;3;3;0;0
2020-12-25 08:15:00;1;3;2;4;1;2;0;2
2020-12-25 08:30:00;5;3;2;1;0;4;0;6
2020-12-25 08:45:00;11;2;3;3;2;2;0;3
2020-12-25 09:00:00;10;3;1;3;2;2;0;4
2020-12-25 09:15:00;6;5;5;3;2;3;0;4
2020-12-25 09:30:00;9;6;6;6;8;1;0;5
2020-12-25 09:45:00;12;13;2;5;2;2;0;5
2020-12-25 10:00:00;12;6;8;4;3;7;0;8
2020-12-25 10:15:00;16;13;9;7;5;2;0;4
2020-12-25 10:30:00;11;9;1;3;4;4;0;4
2020-12-25 10:45:00;16;10;7;5;4;7;0;11
2020-12-25 11:00:00;19;13;11;7;2;7;0;11
2020-12-25 11:15:00;24;22;10;10;8;5;0;15
2020-12-25 11:30:00;21;14;10;16;17;6;0;14
2020-12-25 11:45:00;19;21;10;14;9;19;0;15
2020-12-25 12:00:00;31;25;17;14;11;10;0;20
2020-12-25 12:15:00;22;21;12;16;26;10;0;17
2020-12-25 12:30:00;27;21;18;18;11;6;0;16
2020-12-25 12:45:00;29;21;14;22;11;13;0;12
2020-12-25 13:00:00;17;14;14;20;8;13;0;27
2020-12-25 13:15:00;16;10;16;20;13;13;0;20
2020-12-25 13:30:00;27;15;12;22;40;11;0;15
2020-12-25 13:45:00;24;15;18;18;18;9;0;15
2020-12-25 14:00:00;24;13;15;12;28;19;0;13
2020-12-25 14:15:00;27;25;16;12;42;9;0;18
2020-12-25 14:30:00;28;19;14;11;10;10;0;13
2020-12-25 14:45:00;27;17;14;18;11;11;0;26
2020-12-25 15:00:00;26;22;22;20;11;8;0;23
2020-12-25 15:15:00;20;17;16;18;15;11;0;16
2020-12-25 15:30:00;16;14;17;12;22;13;0;18
2020-12-25 15:45:00;25;25;19;14;12;19;0;14
2020-12-25 16:00:00;18;20;16;21;19;15;0;18
2020-12-25 16:15:00;26;23;18;13;17;11;0;19
2020-12-25 16:30:00;29;23;10;20;16;17;0;18
2020-12-25 16:45:00;30;18;12;34;18;15;0;21
2020-12-25 17:00:00;27;24;23;20;17;11;0;18
2020-12-25 17:15:00;20;12;13;11;8;10;0;11
2020-12-25 17:30:00;14;12;9;13;10;16;0;17
2020-12-25 17:45:00;17;13;15;16;12;8;0;25
2020-12-25 18:00:00;20;7;9;16;19;8;0;11
2020-12-25 18:15:00;20;18;11;20;8;10;0;13
2020-12-25 18:30:00;21;16;10;14;16;8;0;17
2020-12-25 18:45:00;18;12;7;13;11;7;0;11
2020-12-25 19:00:00;11;17;7;11;13;9;0;11
2020-12-25 19:15:00;11;10;9;13;7;10;0;7
2020-12-25 19:30:00;14;6;2;14;10;4;0;9
2020-12-25 19:45:00;17;16;10;10;10;10;0;17
2020-12-25 20:00:00;19;15;12;12;11;13;0;14
2020-12-25 20:15:00;16;10;11;13;7;11;0;13
2020-12-25 20:30:00;19;18;11;15;17;8;0;11
2020-12-25 20:45:00;16;18;12;17;10;10;0;19
2020-12-25 21:00:00;6;6;3;4;2;6;0;9
2020-12-25 21:15:00;5;4;3;2;2;5;0;4
2020-12-25 21:30:00;4;3;3;0;0;2;0;3
2020-12-25 21:45:00;3;1;1;8;4;1;0;1
2020-12-25 22:00:00;2;2;1;2;4;4;0;4
2020-12-25 22:15:00;2;0;1;4;2;4;0;0
2020-12-25 22:30:00;0;1;2;0;1;1;0;0
2020-12-25 22:45:00;2;2;3;10;7;0;0;1
2020-12-25 23:00:00;2;2;0;0;0;3;0;1
2020-12-25 23:15:00;0;0;0;0;0;0;0;1
2020-12-25 23:30:00;0;1;1;0;1;1;0;1
2020-12-25 23:45:00;3;1;0;4;3;0;0;0
