DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-12-09 00:00:00;5;3;3;2;5;7;1;7;0;0;0;0;0;0
2019-12-09 00:15:00;8;6;4;2;3;7;7;5;0;0;0;0;0;0
2019-12-09 00:30:00;9;5;6;0;7;4;2;1;0;0;0;0;0;0
2019-12-09 00:45:00;7;2;3;2;5;7;3;1;0;0;0;0;0;0
2019-12-09 01:00:00;3;0;0;1;4;6;1;1;0;0;0;0;0;0
2019-12-09 01:15:00;6;4;2;0;3;5;3;3;0;0;0;0;0;0
2019-12-09 01:30:00;6;4;0;0;2;4;1;0;0;0;0;0;0;0
2019-12-09 01:45:00;5;1;3;0;0;1;0;0;0;0;0;0;0;0
2019-12-09 02:00:00;7;2;2;1;4;6;3;0;0;0;0;0;0;0
2019-12-09 02:15:00;3;3;2;0;2;5;4;4;0;0;0;0;0;0
2019-12-09 02:30:00;4;3;2;1;7;6;3;1;0;0;0;0;0;0
2019-12-09 02:45:00;5;6;3;1;2;3;2;1;0;0;0;0;0;0
2019-12-09 03:00:00;5;3;1;0;3;4;1;2;0;0;0;0;0;0
2019-12-09 03:15:00;7;2;1;1;2;1;2;2;0;0;0;0;0;0
2019-12-09 03:30:00;6;0;2;0;2;5;2;2;0;0;0;0;0;0
2019-12-09 03:45:00;6;2;5;1;7;8;3;3;0;0;0;0;0;0
2019-12-09 04:00:00;5;1;2;0;3;6;4;1;0;0;0;0;0;0
2019-12-09 04:15:00;10;2;11;0;13;9;2;4;0;0;0;0;0;0
2019-12-09 04:30:00;12;3;14;2;8;9;4;4;0;0;0;0;0;0
2019-12-09 04:45:00;13;5;34;3;10;12;10;7;0;0;0;0;0;0
2019-12-09 05:00:00;28;12;65;3;17;22;10;9;0;1;0;0;0;0
2019-12-09 05:15:00;56;30;103;3;29;42;14;17;0;0;0;0;0;0
2019-12-09 05:30:00;67;45;82;13;36;58;21;23;0;0;0;0;0;0
2019-12-09 05:45:00;68;66;84;18;42;64;16;12;0;0;0;0;0;0
2019-12-09 06:00:00;68;48;42;11;47;73;15;14;0;0;0;0;0;0
2019-12-09 06:15:00;78;50;51;12;56;82;22;11;0;0;1;0;0;0
2019-12-09 06:30:00;80;83;70;21;57;102;31;37;0;0;0;2;0;0
2019-12-09 06:45:00;83;96;67;34;67;97;26;15;0;0;0;0;11;0
2019-12-09 07:00:00;79;90;99;47;76;94;31;20;0;0;0;0;0;18
2019-12-09 07:15:00;103;98;67;41;90;107;25;22;0;0;0;0;0;2
2019-12-09 07:30:00;106;112;77;36;107;135;55;33;0;3;0;0;0;0
2019-12-09 07:45:00;107;121;98;43;115;126;52;42;0;0;0;0;0;4
2019-12-09 08:00:00;98;124;93;44;124;109;43;31;0;0;0;0;0;0
2019-12-09 08:15:00;109;113;74;45;76;105;52;25;0;0;0;0;0;0
2019-12-09 08:30:00;107;116;48;40;89;107;52;38;0;0;0;0;0;7
2019-12-09 08:45:00;98;113;64;42;75;111;34;31;0;2;0;0;0;0
2019-12-09 09:00:00;101;106;46;31;78;90;45;30;0;4;0;0;0;0
2019-12-09 09:15:00;99;125;32;26;70;96;41;33;0;0;3;0;0;14
2019-12-09 09:30:00;91;114;38;22;84;105;40;30;0;0;0;0;0;0
2019-12-09 09:45:00;106;110;40;28;72;110;33;32;0;0;0;0;4;1
2019-12-09 10:00:00;101;118;47;31;80;103;46;32;0;0;0;0;0;0
2019-12-09 10:15:00;90;99;41;20;78;95;42;37;1;0;0;0;0;0
2019-12-09 10:30:00;109;117;50;37;82;110;43;23;0;0;0;0;0;0
2019-12-09 10:45:00;95;104;46;26;79;121;42;32;0;0;0;2;0;0
2019-12-09 11:00:00;111;117;43;24;96;137;42;36;3;0;5;0;5;4
2019-12-09 11:15:00;97;100;49;24;75;108;60;36;0;0;8;0;2;0
2019-12-09 11:30:00;110;114;48;26;97;130;47;50;0;0;0;0;0;0
2019-12-09 11:45:00;105;106;50;29;90;124;44;30;0;0;0;0;0;0
2019-12-09 12:00:00;97;107;49;28;94;117;41;31;0;0;0;0;0;0
2019-12-09 12:15:00;93;101;51;31;74;106;48;35;0;0;0;0;0;0
2019-12-09 12:30:00;106;104;54;28;86;118;56;42;0;0;0;4;0;0
2019-12-09 12:45:00;85;98;54;32;94;124;57;36;0;0;0;0;1;0
2019-12-09 13:00:00;101;102;75;35;89;118;53;36;0;0;0;0;0;0
2019-12-09 13:15:00;87;89;57;33;80;101;35;31;0;0;0;0;0;0
2019-12-09 13:30:00;114;115;109;35;112;131;48;44;0;0;1;0;0;0
2019-12-09 13:45:00;100;113;94;35;112;124;48;37;0;0;0;0;0;2
2019-12-09 14:00:00;120;116;57;31;117;126;80;82;0;0;0;0;1;0
2019-12-09 14:15:00;136;127;49;29;128;151;87;82;0;0;0;4;0;0
2019-12-09 14:30:00;130;117;42;29;130;161;88;55;0;0;0;0;0;0
