DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-02-15 00:00:00;9;9;4;7;1;18;8;4;0;8;4
2020-02-15 00:15:00;19;8;6;9;6;16;7;1;5;10;3
2020-02-15 00:30:00;16;11;4;8;3;17;11;2;4;8;2
2020-02-15 00:45:00;10;9;5;8;1;13;9;3;3;3;1
2020-02-15 01:00:00;7;8;3;6;2;17;8;4;4;7;1
2020-02-15 01:15:00;17;6;2;4;3;5;4;1;1;6;3
2020-02-15 01:30:00;14;7;1;2;1;7;10;3;2;1;0
2020-02-15 01:45:00;22;15;2;3;1;6;3;1;0;3;1
2020-02-15 02:00:00;17;12;2;4;2;5;11;3;0;5;2
2020-02-15 02:15:00;11;10;7;2;1;6;6;2;1;4;1
2020-02-15 02:30:00;8;5;3;3;1;4;8;3;1;0;0
2020-02-15 02:45:00;7;4;0;3;1;11;0;0;0;3;2
2020-02-15 03:00:00;5;4;2;2;1;9;4;1;0;2;0
2020-02-15 03:15:00;6;3;2;2;3;6;5;0;1;3;1
2020-02-15 03:30:00;9;5;1;1;0;6;3;2;1;2;2
2020-02-15 03:45:00;9;11;0;3;2;5;4;1;1;5;4
2020-02-15 04:00:00;6;5;2;1;1;4;4;2;0;2;1
2020-02-15 04:15:00;9;8;1;2;5;3;1;0;1;3;1
2020-02-15 04:30:00;10;7;0;1;2;6;3;0;2;3;2
2020-02-15 04:45:00;14;3;1;3;3;22;13;5;2;2;0
2020-02-15 05:00:00;14;7;3;3;11;43;30;0;1;5;4
2020-02-15 05:15:00;24;15;7;8;4;48;34;3;4;2;2
2020-02-15 05:30:00;33;27;10;13;3;49;41;6;7;13;6
2020-02-15 05:45:00;64;75;21;8;4;25;17;2;5;3;0
2020-02-15 06:00:00;72;60;12;9;7;19;16;3;4;7;2
2020-02-15 06:15:00;37;49;7;12;5;25;21;5;3;10;3
2020-02-15 06:30:00;35;26;5;14;7;37;19;5;7;9;6
2020-02-15 06:45:00;29;16;4;12;2;19;17;6;9;10;5
2020-02-15 07:00:00;29;23;8;20;6;28;18;5;6;15;4
2020-02-15 07:15:00;31;19;6;9;8;24;15;6;15;20;6
2020-02-15 07:30:00;38;34;4;25;13;34;21;6;10;11;3
2020-02-15 07:45:00;52;51;14;36;10;37;23;10;13;20;5
2020-02-15 08:00:00;51;36;10;25;13;32;16;6;7;22;4
2020-02-15 08:15:00;34;34;5;30;17;29;14;15;19;19;8
2020-02-15 08:30:00;62;43;10;46;19;32;19;14;13;26;11
2020-02-15 08:45:00;58;40;11;54;12;45;28;16;17;27;5
2020-02-15 09:00:00;47;48;13;58;21;49;41;17;14;40;11
2020-02-15 09:15:00;52;42;9;50;19;54;45;18;34;37;19
2020-02-15 09:30:00;57;49;17;58;19;58;37;15;15;42;16
2020-02-15 09:45:00;75;65;22;67;27;67;61;20;33;41;10
2020-02-15 10:00:00;83;81;18;75;28;54;43;16;23;41;24
2020-02-15 10:15:00;83;79;21;57;19;80;55;18;24;51;26
2020-02-15 10:30:00;82;74;29;60;29;70;56;32;33;53;24
2020-02-15 10:45:00;78;66;25;65;26;72;66;30;31;53;23
2020-02-15 11:00:00;87;82;26;47;23;72;61;33;28;49;19
2020-02-15 11:15:00;93;85;21;61;19;71;58;20;26;47;16
2020-02-15 11:30:00;87;82;21;47;26;90;67;26;37;40;17
2020-02-15 11:45:00;75;74;23;56;22;73;54;28;39;56;24
2020-02-15 12:00:00;88;81;26;51;16;85;74;31;39;59;24
2020-02-15 12:15:00;103;71;20;56;22;81;78;33;25;42;20
2020-02-15 12:30:00;77;66;27;56;20;82;64;24;27;48;24
2020-02-15 12:45:00;90;95;27;61;19;80;63;18;23;41;14
2020-02-15 13:00:00;94;94;27;36;25;92;90;27;24;50;13
2020-02-15 13:15:00;96;89;26;50;17;84;71;25;28;50;22
2020-02-15 13:30:00;96;86;24;36;22;85;64;29;28;56;15
2020-02-15 13:45:00;102;104;24;62;27;89;74;29;25;50;13
2020-02-15 14:00:00;111;91;28;46;22;86;74;26;25;55;19
2020-02-15 14:15:00;109;91;35;56;19;89;71;16;30;54;18
2020-02-15 14:30:00;125;118;28;48;22;96;85;20;27;53;21
