DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-01-30 00:00:00;15;7;12;9;0;0;0
2020-01-30 00:15:00;8;11;7;6;0;2;0
2020-01-30 00:30:00;8;7;10;14;2;3;0
2020-01-30 00:45:00;7;6;5;2;0;1;0
2020-01-30 01:00:00;7;6;8;5;0;2;0
2020-01-30 01:15:00;9;10;6;7;0;3;0
2020-01-30 01:30:00;6;10;11;1;1;2;0
2020-01-30 01:45:00;9;6;2;5;0;4;0
2020-01-30 02:00:00;7;11;6;4;0;1;0
2020-01-30 02:15:00;5;3;4;8;0;0;0
2020-01-30 02:30:00;9;3;7;2;0;0;0
2020-01-30 02:45:00;7;2;3;1;0;0;0
2020-01-30 03:00:00;4;3;7;3;0;0;0
2020-01-30 03:15:00;6;5;8;2;0;1;0
2020-01-30 03:30:00;3;4;8;9;0;1;0
2020-01-30 03:45:00;8;6;16;9;2;1;0
2020-01-30 04:00:00;7;3;6;3;1;1;0
2020-01-30 04:15:00;7;7;13;9;1;0;0
2020-01-30 04:30:00;16;16;30;13;2;2;0
2020-01-30 04:45:00;22;27;69;27;4;11;0
2020-01-30 05:00:00;29;31;136;54;5;8;0
2020-01-30 05:15:00;39;50;227;121;6;24;0
2020-01-30 05:30:00;51;88;229;142;7;14;0
2020-01-30 05:45:00;121;157;194;110;20;18;0
2020-01-30 06:00:00;172;218;210;132;7;24;3
2020-01-30 06:15:00;90;147;253;164;12;43;0
2020-01-30 06:30:00;68;106;214;210;14;54;0
2020-01-30 06:45:00;78;114;219;227;16;47;0
2020-01-30 07:00:00;71;87;235;242;33;52;0
2020-01-30 07:15:00;85;103;247;207;37;59;0
2020-01-30 07:30:00;95;130;228;227;49;77;3
2020-01-30 07:45:00;93;148;240;251;29;64;0
2020-01-30 08:00:00;88;136;243;244;33;63;0
2020-01-30 08:15:00;88;117;229;190;23;65;2
2020-01-30 08:30:00;72;119;213;177;26;35;0
2020-01-30 08:45:00;80;109;182;153;44;45;0
2020-01-30 09:00:00;86;104;133;136;28;36;0
2020-01-30 09:15:00;68;100;134;135;24;27;0
2020-01-30 09:30:00;62;98;123;115;30;23;0
2020-01-30 09:45:00;86;123;129;133;17;23;0
2020-01-30 10:00:00;90;124;117;116;13;18;2
2020-01-30 10:15:00;83;137;111;126;25;25;0
2020-01-30 10:30:00;77;131;126;118;23;26;0
2020-01-30 10:45:00;97;135;114;111;92;19;0
2020-01-30 11:00:00;86;140;113;102;18;26;0
2020-01-30 11:15:00;82;127;115;109;24;21;0
2020-01-30 11:30:00;85;138;117;135;25;34;0
2020-01-30 11:45:00;92;139;128;123;320;25;0
2020-01-30 12:00:00;113;177;115;89;37;21;0
2020-01-30 12:15:00;115;165;110;110;66;37;0
2020-01-30 12:30:00;104;161;133;132;21;37;0
2020-01-30 12:45:00;110;163;124;111;17;23;0
2020-01-30 13:00:00;99;173;142;126;22;33;0
2020-01-30 13:15:00;116;181;195;152;18;37;0
2020-01-30 13:30:00;106;162;222;169;18;41;0
2020-01-30 13:45:00;133;193;168;149;20;26;1
2020-01-30 14:00:00;169;231;163;130;33;38;0
2020-01-30 14:15:00;220;294;113;114;27;28;0
2020-01-30 14:30:00;223;302;109;128;23;25;0
2020-01-30 14:45:00;186;251;136;143;26;28;0
2020-01-30 15:00:00;175;253;104;135;25;34;0
2020-01-30 15:15:00;201;280;111;133;26;34;0
2020-01-30 15:30:00;205;263;130;162;20;29;4
2020-01-30 15:45:00;237;299;112;140;122;23;0
2020-01-30 16:00:00;221;285;108;143;22;42;0
2020-01-30 16:15:00;232;296;110;139;30;25;0
2020-01-30 16:30:00;227;266;128;155;21;36;0
2020-01-30 16:45:00;218;287;133;163;22;34;0
2020-01-30 17:00:00;182;243;138;178;12;40;3
2020-01-30 17:15:00;197;286;129;171;25;25;2
2020-01-30 17:30:00;195;247;130;170;111;27;0
2020-01-30 17:45:00;181;249;116;142;171;24;0
2020-01-30 18:00:00;169;233;115;187;19;42;0
2020-01-30 18:15:00;148;202;101;158;77;32;0
2020-01-30 18:30:00;137;171;111;132;195;30;0
2020-01-30 18:45:00;112;164;111;121;20;15;0
2020-01-30 19:00:00;95;157;84;104;13;26;0
2020-01-30 19:15:00;104;148;62;87;13;21;0
2020-01-30 19:30:00;74;122;61;80;6;19;0
2020-01-30 19:45:00;68;101;71;60;10;10;0
2020-01-30 20:00:00;82;97;75;76;7;23;0
2020-01-30 20:15:00;64;109;63;87;4;11;0
2020-01-30 20:30:00;51;73;72;60;3;15;0
2020-01-30 20:45:00;48;87;104;59;4;16;0
2020-01-30 21:00:00;46;70;147;70;4;15;0
2020-01-30 21:15:00;53;84;215;95;5;22;0
2020-01-30 21:30:00;55;78;120;59;1;12;0
2020-01-30 21:45:00;121;158;78;38;7;9;0
2020-01-30 22:00:00;171;216;45;38;5;5;0
2020-01-30 22:15:00;109;131;42;39;2;7;0
2020-01-30 22:30:00;53;66;37;28;1;3;0
2020-01-30 22:45:00;34;44;35;25;1;3;0
2020-01-30 23:00:00;26;31;21;17;0;5;0
2020-01-30 23:15:00;29;28;30;22;2;4;0
2020-01-30 23:30:00;18;22;22;13;2;5;0
2020-01-30 23:45:00;14;21;15;15;0;0;0
