DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-07-23 00:00:00;11;10;3;3;7;11;2
2020-07-23 00:15:00;6;5;0;2;3;9;7
2020-07-23 00:30:00;10;12;2;3;4;13;3
2020-07-23 00:45:00;7;6;1;2;2;9;5
2020-07-23 01:00:00;6;6;0;2;2;14;8
2020-07-23 01:15:00;7;2;0;2;6;10;5
2020-07-23 01:30:00;10;3;0;0;1;8;2
2020-07-23 01:45:00;7;3;1;2;4;4;1
2020-07-23 02:00:00;11;6;0;2;2;7;2
2020-07-23 02:15:00;9;4;0;2;2;6;3
2020-07-23 02:30:00;10;6;0;1;3;6;3
2020-07-23 02:45:00;8;4;0;1;2;4;3
2020-07-23 03:00:00;2;2;0;0;0;8;2
2020-07-23 03:15:00;1;1;0;2;2;9;2
2020-07-23 03:30:00;4;4;0;0;0;15;2
2020-07-23 03:45:00;9;3;0;0;1;7;2
2020-07-23 04:00:00;7;6;0;1;0;6;1
2020-07-23 04:15:00;6;10;1;2;4;12;4
2020-07-23 04:30:00;10;15;2;4;8;13;7
2020-07-23 04:45:00;13;13;0;3;3;31;14
2020-07-23 05:00:00;30;18;0;5;7;70;48
2020-07-23 05:15:00;31;38;3;11;17;117;102
2020-07-23 05:30:00;52;31;1;6;14;111;125
2020-07-23 05:45:00;103;68;6;7;22;112;105
2020-07-23 06:00:00;131;89;2;7;16;84;75
2020-07-23 06:15:00;109;82;3;11;49;112;134
2020-07-23 06:30:00;88;86;3;7;15;136;154
2020-07-23 06:45:00;61;76;8;14;30;141;154
2020-07-23 07:00:00;56;77;5;18;39;141;158
2020-07-23 07:15:00;69;64;3;11;30;142;158
2020-07-23 07:30:00;77;81;3;16;31;136;176
2020-07-23 07:45:00;92;65;11;27;41;143;144
2020-07-23 08:00:00;78;63;4;17;38;124;148
2020-07-23 08:15:00;69;75;3;13;28;129;143
2020-07-23 08:30:00;99;77;3;14;26;98;121
2020-07-23 08:45:00;97;68;5;22;28;111;100
2020-07-23 09:00:00;87;75;3;23;32;93;103
2020-07-23 09:15:00;100;52;2;9;23;96;94
2020-07-23 09:30:00;102;46;2;11;22;85;102
2020-07-23 09:45:00;105;60;4;15;28;91;98
2020-07-23 10:00:00;86;62;3;19;35;84;78
2020-07-23 10:15:00;82;67;3;21;33;77;68
2020-07-23 10:30:00;120;59;5;13;34;71;80
2020-07-23 10:45:00;102;75;6;10;24;88;84
2020-07-23 11:00:00;107;66;6;20;26;88;64
2020-07-23 11:15:00;119;74;7;21;29;76;85
2020-07-23 11:30:00;114;79;2;9;24;75;81
2020-07-23 11:45:00;93;60;4;20;31;76;74
2020-07-23 12:00:00;110;84;1;19;39;83;77
2020-07-23 12:15:00;126;101;15;7;39;74;92
