DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-11-15 00:00:00;0;6;11;12;4;0;0
2020-11-15 00:15:00;0;12;6;13;11;4;4
2020-11-15 00:30:00;1;11;11;14;9;0;0
2020-11-15 00:45:00;0;10;10;17;9;0;0
2020-11-15 01:00:00;0;7;8;16;3;0;0
2020-11-15 01:15:00;0;9;7;12;7;0;0
2020-11-15 01:30:00;0;9;6;8;7;0;0
2020-11-15 01:45:00;0;5;9;9;3;0;0
2020-11-15 02:00:00;0;3;7;9;9;0;0
2020-11-15 02:15:00;0;7;6;11;6;0;0
2020-11-15 02:30:00;0;4;4;9;3;0;0
2020-11-15 02:45:00;0;4;1;3;2;0;0
2020-11-15 03:00:00;0;5;2;5;3;0;0
2020-11-15 03:15:00;0;5;3;1;3;0;0
2020-11-15 03:30:00;0;6;5;5;1;0;0
2020-11-15 03:45:00;0;1;5;2;2;0;0
2020-11-15 04:00:00;0;4;1;1;1;0;0
2020-11-15 04:15:00;0;0;3;1;2;1;1
2020-11-15 04:30:00;0;2;2;5;4;0;0
2020-11-15 04:45:00;0;4;2;4;2;1;1
2020-11-15 05:00:00;0;2;6;10;3;0;0
2020-11-15 05:15:00;0;4;9;4;7;1;1
2020-11-15 05:30:00;0;12;8;6;3;0;0
2020-11-15 05:45:00;0;14;9;10;3;1;1
2020-11-15 06:00:00;0;7;7;11;9;0;0
2020-11-15 06:15:00;3;8;7;9;6;1;1
2020-11-15 06:30:00;0;8;8;12;7;0;0
2020-11-15 06:45:00;0;12;3;17;7;1;1
2020-11-15 07:00:00;0;10;4;13;8;0;0
2020-11-15 07:15:00;0;17;14;13;9;1;1
2020-11-15 07:30:00;0;10;17;14;10;0;0
2020-11-15 07:45:00;4;0;29;23;23;1;1
2020-11-15 08:00:00;0;1;26;16;15;2;2
2020-11-15 08:15:00;0;1;34;21;17;0;0
2020-11-15 08:30:00;0;0;35;25;22;2;2
2020-11-15 08:45:00;18;3;48;35;24;0;0
2020-11-15 09:00:00;6;31;16;35;28;1;1
2020-11-15 09:15:00;0;29;42;36;29;0;0
2020-11-15 09:30:00;4;15;56;31;27;2;2
2020-11-15 09:45:00;20;19;74;59;49;0;0
2020-11-15 10:00:00;20;25;66;43;50;3;3
2020-11-15 10:15:00;8;21;78;50;43;0;0
2020-11-15 10:30:00;2;33;79;42;52;2;2
2020-11-15 10:45:00;12;22;85;56;59;0;0
2020-11-15 11:00:00;16;32;62;57;50;2;2
2020-11-15 11:15:00;1;39;53;79;46;0;0
2020-11-15 11:30:00;0;47;47;64;47;2;2
2020-11-15 11:45:00;2;60;48;87;65;0;0
2020-11-15 12:00:00;5;54;48;79;75;2;2
2020-11-15 12:15:00;2;60;50;74;61;0;0
2020-11-15 12:30:00;11;53;53;67;58;3;3
2020-11-15 12:45:00;9;64;65;85;84;0;0
2020-11-15 13:00:00;7;61;65;65;63;2;2
2020-11-15 13:15:00;5;56;56;71;57;0;0
2020-11-15 13:30:00;36;63;67;67;68;1;1
2020-11-15 13:45:00;6;72;66;82;69;0;0
2020-11-15 14:00:00;1;74;68;89;78;2;2
2020-11-15 14:15:00;56;81;75;90;85;0;0
2020-11-15 14:30:00;10;75;71;89;83;2;2
2020-11-15 14:45:00;21;84;74;88;89;4;4
2020-11-15 15:00:00;12;68;64;95;90;2;2
2020-11-15 15:15:00;18;55;59;83;75;0;0
2020-11-15 15:30:00;21;38;64;84;79;2;2
2020-11-15 15:45:00;47;69;59;104;81;0;0
2020-11-15 16:00:00;10;73;58;96;87;2;2
2020-11-15 16:15:00;104;66;59;85;71;0;0
2020-11-15 16:30:00;2;65;52;99;84;2;2
2020-11-15 16:45:00;18;67;64;88;101;0;0
2020-11-15 17:00:00;19;68;63;94;88;2;2
2020-11-15 17:15:00;9;69;69;90;72;0;0
2020-11-15 17:30:00;12;63;96;70;74;3;2
2020-11-15 17:45:00;6;32;111;83;89;0;1
2020-11-15 18:00:00;16;38;103;74;60;2;2
2020-11-15 18:15:00;2;27;66;71;66;0;0
2020-11-15 18:30:00;5;29;89;62;66;1;1
2020-11-15 18:45:00;6;30;95;65;47;0;0
2020-11-15 19:00:00;4;34;53;63;75;2;2
2020-11-15 19:15:00;7;47;38;57;52;0;0
2020-11-15 19:30:00;2;28;33;48;27;3;3
2020-11-15 19:45:00;0;37;27;44;38;0;0
2020-11-15 20:00:00;2;31;32;50;33;2;2
2020-11-15 20:15:00;2;33;31;48;30;0;0
2020-11-15 20:30:00;1;39;29;40;28;1;1
2020-11-15 20:45:00;0;31;25;38;30;0;0
2020-11-15 21:00:00;0;30;34;34;24;2;2
2020-11-15 21:15:00;0;27;20;33;25;0;0
2020-11-15 21:30:00;0;24;21;22;31;1;1
2020-11-15 21:45:00;1;23;17;31;33;1;1
2020-11-15 22:00:00;4;25;20;28;20;2;2
2020-11-15 22:15:00;0;24;12;17;6;1;1
2020-11-15 22:30:00;0;8;6;17;13;1;1
2020-11-15 22:45:00;0;15;12;16;5;0;0
2020-11-15 23:00:00;0;7;5;8;10;2;2
2020-11-15 23:15:00;0;11;4;9;7;1;1
2020-11-15 23:30:00;0;7;0;14;10;1;1
2020-11-15 23:45:00;0;8;5;8;6;0;0
