DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-02-07 00:00:00;8;13;2;2;0;0;0
2020-02-07 00:15:00;15;14;0;0;0;0;0
2020-02-07 00:30:00;20;11;0;0;0;0;0
2020-02-07 00:45:00;9;12;0;0;0;0;0
2020-02-07 01:00:00;18;3;0;0;0;0;0
2020-02-07 01:15:00;11;6;0;0;0;0;0
2020-02-07 01:30:00;10;11;0;0;0;0;0
2020-02-07 01:45:00;5;8;1;1;0;0;0
2020-02-07 02:00:00;5;9;0;0;0;0;0
2020-02-07 02:15:00;8;11;0;0;0;0;0
2020-02-07 02:30:00;3;4;0;0;0;0;0
2020-02-07 02:45:00;8;9;0;0;0;0;0
2020-02-07 03:00:00;7;2;0;0;0;0;0
2020-02-07 03:15:00;7;7;0;0;0;0;0
2020-02-07 03:30:00;5;8;0;0;0;0;0
2020-02-07 03:45:00;4;6;1;1;1;0;0
2020-02-07 04:00:00;11;8;0;0;0;0;0
2020-02-07 04:15:00;5;12;0;0;0;0;0
2020-02-07 04:30:00;19;11;2;2;0;0;0
2020-02-07 04:45:00;17;14;0;0;0;0;0
2020-02-07 05:00:00;24;21;0;0;0;0;0
2020-02-07 05:15:00;77;45;0;0;0;0;0
2020-02-07 05:30:00;98;49;2;2;0;0;0
2020-02-07 05:45:00;132;74;0;0;0;0;0
2020-02-07 06:00:00;89;73;5;5;0;0;0
2020-02-07 06:15:00;138;105;3;3;0;0;0
2020-02-07 06:30:00;173;104;9;9;0;0;0
2020-02-07 06:45:00;187;118;8;8;0;0;0
2020-02-07 07:00:00;211;139;7;7;9;0;0
2020-02-07 07:15:00;204;186;6;6;6;0;0
2020-02-07 07:30:00;211;228;19;19;6;0;0
2020-02-07 07:45:00;238;195;14;14;10;0;0
2020-02-07 08:00:00;189;160;5;5;0;0;0
2020-02-07 08:15:00;176;161;7;7;2;0;0
2020-02-07 08:30:00;177;169;10;10;3;0;0
2020-02-07 08:45:00;209;150;12;12;7;0;0
2020-02-07 09:00:00;174;135;6;6;2;0;0
2020-02-07 09:15:00;180;140;8;8;2;0;0
2020-02-07 09:30:00;219;137;13;13;0;0;0
2020-02-07 09:45:00;198;184;7;7;1;0;0
2020-02-07 10:00:00;205;170;8;8;0;0;0
2020-02-07 10:15:00;204;177;5;5;2;0;0
2020-02-07 10:30:00;164;170;9;9;4;0;0
2020-02-07 10:45:00;207;174;10;10;9;0;0
2020-02-07 11:00:00;163;199;10;10;4;0;0
2020-02-07 11:15:00;186;177;9;9;2;0;0
2020-02-07 11:30:00;236;211;15;15;13;0;0
2020-02-07 11:45:00;222;196;12;12;6;0;0
2020-02-07 12:00:00;202;201;9;9;2;0;0
2020-02-07 12:15:00;223;194;12;12;4;0;0
2020-02-07 12:30:00;247;211;10;10;24;0;0
2020-02-07 12:45:00;236;212;11;11;10;0;0
2020-02-07 13:00:00;236;164;13;13;22;0;0
2020-02-07 13:15:00;227;210;8;8;8;0;0
2020-02-07 13:30:00;190;219;13;13;4;0;0
2020-02-07 13:45:00;214;200;12;12;0;0;0
2020-02-07 14:00:00;203;170;13;13;33;0;0
2020-02-07 14:15:00;223;189;10;10;3;0;0
2020-02-07 14:30:00;229;232;16;16;3;0;0
2020-02-07 14:45:00;204;196;12;12;6;0;0
2020-02-07 15:00:00;235;212;8;8;14;0;0
2020-02-07 15:15:00;250;204;9;9;47;0;0
2020-02-07 15:30:00;192;216;9;9;4;0;0
2020-02-07 15:45:00;229;208;11;11;3;0;0
2020-02-07 16:00:00;231;212;4;4;24;0;0
2020-02-07 16:15:00;250;230;8;8;1;0;0
2020-02-07 16:30:00;242;200;5;5;13;0;0
2020-02-07 16:45:00;219;208;12;12;0;0;0
2020-02-07 17:00:00;225;223;14;14;6;0;0
2020-02-07 17:15:00;251;198;13;13;1;0;0
2020-02-07 17:30:00;215;206;14;14;9;0;0
2020-02-07 17:45:00;236;231;14;14;15;0;0
2020-02-07 18:00:00;243;220;9;9;7;0;0
2020-02-07 18:15:00;216;220;12;12;19;0;0
2020-02-07 18:30:00;185;200;16;16;9;0;0
2020-02-07 18:45:00;176;191;7;7;10;0;0
2020-02-07 19:00:00;170;227;6;6;1;0;0
2020-02-07 19:15:00;184;200;7;7;0;0;0
2020-02-07 19:30:00;137;140;7;7;13;0;0
2020-02-07 19:45:00;112;153;11;11;42;0;0
2020-02-07 20:00:00;124;194;4;4;2;0;0
2020-02-07 20:15:00;94;135;6;6;0;0;0
2020-02-07 20:30:00;92;118;6;6;0;0;0
2020-02-07 20:45:00;97;144;8;8;0;0;0
2020-02-07 21:00:00;111;117;3;3;0;0;0
2020-02-07 21:15:00;111;104;7;7;0;0;0
2020-02-07 21:30:00;85;65;2;2;0;0;0
2020-02-07 21:45:00;83;83;7;7;0;0;0
2020-02-07 22:00:00;63;84;1;1;0;0;0
2020-02-07 22:15:00;94;122;4;4;0;0;0
2020-02-07 22:30:00;88;81;2;2;0;0;0
2020-02-07 22:45:00;71;65;1;1;0;0;0
2020-02-07 23:00:00;65;56;3;3;0;0;0
2020-02-07 23:15:00;85;61;1;1;0;0;0
2020-02-07 23:30:00;44;49;1;1;0;0;0
2020-02-07 23:45:00;54;49;1;1;0;0;0
