DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-07-05 00:00:00;14;8;0;0;15;6;5;5;1;0;13;8;5;21;5;0;0
2020-07-05 00:15:00;24;16;1;0;26;11;1;1;1;0;22;16;13;37;16;0;0
2020-07-05 00:30:00;16;12;0;0;18;12;1;1;1;0;17;12;10;28;11;0;0
2020-07-05 00:45:00;11;7;0;0;17;6;0;0;0;0;11;6;5;22;5;0;0
2020-07-05 01:00:00;17;10;0;0;15;3;1;1;1;0;16;11;3;18;3;0;0
2020-07-05 01:15:00;9;4;0;0;11;2;1;1;0;1;9;4;2;13;2;0;0
2020-07-05 01:30:00;9;3;0;0;13;5;1;1;0;2;8;4;5;18;5;0;0
2020-07-05 01:45:00;6;8;0;0;9;2;0;0;0;0;7;7;2;10;2;0;0
2020-07-05 02:00:00;10;3;0;0;9;2;1;1;1;0;11;3;3;11;3;0;0
2020-07-05 02:15:00;7;4;0;0;6;3;2;2;0;0;7;5;3;9;3;0;0
2020-07-05 02:30:00;7;4;0;0;8;3;2;2;1;1;6;4;2;9;2;0;0
2020-07-05 02:45:00;3;2;0;0;9;4;2;2;2;0;3;2;5;13;4;0;0
2020-07-05 03:00:00;3;4;0;0;8;2;2;2;1;0;4;4;3;10;3;0;0
2020-07-05 03:15:00;2;2;0;0;5;1;0;0;0;0;2;2;1;6;1;0;0
2020-07-05 03:30:00;9;4;0;0;10;0;0;0;0;0;7;7;0;10;0;0;0
2020-07-05 03:45:00;4;1;0;0;3;2;0;0;0;0;4;1;2;5;2;0;0
2020-07-05 04:00:00;1;0;0;0;7;1;0;0;0;0;1;0;1;8;1;0;0
2020-07-05 04:15:00;4;1;0;0;5;1;0;0;0;0;3;2;1;6;1;0;0
2020-07-05 04:30:00;2;0;0;0;3;1;0;0;0;0;2;0;1;4;1;0;0
2020-07-05 04:45:00;3;3;0;0;5;0;1;1;1;0;3;3;1;5;1;0;0
2020-07-05 05:00:00;7;2;0;0;8;3;0;0;0;0;7;3;3;11;3;0;0
2020-07-05 05:15:00;4;2;0;0;7;2;0;0;0;0;4;2;3;9;3;0;0
2020-07-05 05:30:00;9;3;0;0;9;1;0;0;0;1;9;3;1;9;1;0;0
2020-07-05 05:45:00;9;1;0;0;7;2;0;0;0;0;10;0;2;9;2;0;0
2020-07-05 06:00:00;11;3;0;0;4;1;0;0;0;0;11;3;1;5;1;0;0
2020-07-05 06:15:00;14;4;0;0;6;1;0;0;0;0;12;4;1;7;1;0;0
2020-07-05 06:30:00;5;6;0;0;9;3;0;0;0;0;6;5;4;12;3;0;0
2020-07-05 06:45:00;12;4;0;0;8;3;1;1;1;0;13;5;3;11;3;0;0
2020-07-05 07:00:00;7;3;0;0;12;4;0;0;0;0;5;3;4;16;4;0;0
2020-07-05 07:15:00;13;5;0;0;10;6;0;0;0;0;12;6;7;16;6;0;0
2020-07-05 07:30:00;17;6;0;0;16;5;0;0;0;0;16;5;5;21;5;0;0
2020-07-05 07:45:00;15;6;0;0;17;5;0;0;0;0;14;7;5;21;5;0;0
2020-07-05 08:00:00;26;6;0;0;15;8;0;0;0;0;24;7;7;22;7;0;0
2020-07-05 08:15:00;26;9;0;0;27;8;1;1;1;0;26;8;6;33;7;0;0
2020-07-05 08:30:00;15;10;0;1;17;15;0;0;0;0;14;11;14;30;14;0;0
2020-07-05 08:45:00;33;20;1;0;25;14;0;0;0;0;29;22;13;37;13;0;0
2020-07-05 09:00:00;34;13;0;0;33;14;0;0;0;0;31;14;15;46;15;0;0
2020-07-05 09:15:00;31;13;0;0;32;11;1;1;0;0;26;14;10;42;10;0;0
2020-07-05 09:30:00;53;21;0;0;46;17;1;1;0;0;42;21;17;61;19;0;0
2020-07-05 09:45:00;48;34;0;0;53;19;3;3;2;0;32;33;20;66;19;0;0
2020-07-05 10:00:00;46;27;0;0;45;12;2;2;1;1;43;28;12;55;11;0;0
2020-07-05 10:15:00;47;22;0;0;37;20;4;4;3;0;41;21;21;55;20;0;0
2020-07-05 10:30:00;54;20;0;0;55;20;1;1;1;1;49;21;19;72;19;0;0
2020-07-05 10:45:00;50;26;0;1;56;25;4;4;0;1;48;27;23;74;23;0;0
2020-07-05 11:00:00;104;48;0;0;43;22;10;11;5;0;73;39;22;59;23;0;0
2020-07-05 11:15:00;51;30;0;1;42;18;7;7;3;1;47;30;17;59;17;0;0
2020-07-05 11:30:00;58;26;0;1;58;21;7;7;3;3;48;32;21;71;22;0;0
2020-07-05 11:45:00;53;37;0;4;57;29;8;8;4;3;54;37;27;81;29;0;0
2020-07-05 12:00:00;52;24;0;0;48;18;5;5;5;0;51;26;19;67;19;0;0
2020-07-05 12:15:00;45;42;1;1;63;27;2;2;2;2;39;43;26;88;26;0;0
2020-07-05 12:30:00;56;30;0;0;50;20;3;3;2;1;53;30;20;66;20;0;0
2020-07-05 12:45:00;56;38;0;3;70;27;2;2;2;2;51;41;25;88;28;1;0
2020-07-05 13:00:00;63;30;2;0;53;25;3;3;2;2;63;28;25;79;26;0;6
2020-07-05 13:15:00;48;36;0;0;56;31;2;2;1;0;46;38;31;82;31;0;0
2020-07-05 13:30:00;54;32;2;1;69;29;6;6;3;0;49;31;26;91;29;1;0
2020-07-05 13:45:00;69;28;0;1;49;20;6;6;3;1;63;31;20;63;21;0;0
2020-07-05 14:00:00;52;32;0;1;56;34;5;5;3;2;53;29;35;85;34;0;0
2020-07-05 14:15:00;51;30;0;1;55;30;2;2;0;0;50;32;28;78;30;5;0
2020-07-05 14:30:00;51;34;1;2;49;10;3;3;0;1;45;32;11;55;10;0;0
2020-07-05 14:45:00;63;48;1;0;60;27;4;4;3;1;61;50;26;72;27;0;0
2020-07-05 15:00:00;55;29;0;0;64;29;4;4;3;1;52;31;32;89;32;0;0
2020-07-05 15:15:00;57;31;0;0;62;26;6;6;1;1;52;32;26;81;28;0;0
2020-07-05 15:30:00;40;35;1;2;62;28;3;3;2;2;36;36;24;86;25;0;0
2020-07-05 15:45:00;49;23;0;0;56;38;5;5;3;0;45;23;41;76;38;0;0
2020-07-05 16:00:00;46;22;0;0;45;22;6;6;5;2;44;25;21;66;22;11;1
2020-07-05 16:15:00;53;33;0;0;65;23;1;2;2;0;52;32;21;79;22;2;0
2020-07-05 16:30:00;55;26;0;0;49;27;6;6;2;1;56;23;29;73;28;2;0
2020-07-05 16:45:00;52;20;0;0;59;30;2;2;2;0;51;21;31;86;32;0;11
2020-07-05 17:00:00;65;27;0;0;50;20;4;4;3;0;67;30;18;66;20;0;0
2020-07-05 17:15:00;61;31;0;0;65;34;2;2;1;1;54;33;33;97;33;0;0
2020-07-05 17:30:00;73;39;3;1;74;36;1;1;0;2;66;37;36;103;36;0;3
2020-07-05 17:45:00;59;42;1;1;67;40;2;3;0;3;54;40;42;100;42;0;0
2020-07-05 18:00:00;54;37;0;1;64;31;3;3;3;0;52;37;32;89;33;0;0
2020-07-05 18:15:00;57;34;1;1;71;30;0;0;0;3;52;36;23;95;25;0;0
2020-07-05 18:30:00;62;39;2;0;56;28;3;3;1;3;59;40;26;79;27;0;0
2020-07-05 18:45:00;56;37;1;1;48;19;6;6;1;1;52;38;19;64;20;0;0
2020-07-05 19:00:00;50;46;0;0;66;29;3;3;1;1;50;46;29;94;29;0;0
2020-07-05 19:15:00;41;37;0;0;72;30;5;5;1;1;40;39;31;98;31;0;0
2020-07-05 19:30:00;46;19;0;0;44;32;2;2;1;1;45;23;33;68;34;0;0
2020-07-05 19:45:00;45;24;1;0;46;16;1;1;1;2;41;25;19;60;18;7;0
2020-07-05 20:00:00;36;31;0;0;49;22;3;3;0;0;35;31;24;70;24;3;0
2020-07-05 20:15:00;52;23;0;0;52;30;2;2;0;0;51;22;31;79;30;0;0
2020-07-05 20:30:00;24;26;1;0;35;21;1;1;1;0;22;27;19;51;20;0;0
2020-07-05 20:45:00;43;23;2;0;41;16;2;2;0;1;38;24;14;54;15;0;0
2020-07-05 21:00:00;29;23;1;0;34;17;1;1;1;0;26;25;18;47;18;0;0
2020-07-05 21:15:00;35;22;0;0;51;17;1;1;0;1;34;21;16;63;17;0;0
