DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-09-30 00:00:00;9;14;0;0;0;0;1;3;5;6;1;8;11;5;11;0;0
2019-09-30 00:15:00;6;4;0;0;0;0;1;8;9;6;2;7;10;5;0;2;0
2019-09-30 00:30:00;6;8;0;0;0;0;0;9;5;4;0;4;6;3;0;0;0
2019-09-30 00:45:00;5;12;0;0;0;0;0;10;6;4;2;6;3;5;2;1;0
2019-09-30 01:00:00;5;8;0;0;0;0;0;4;2;1;0;5;5;4;0;0;0
2019-09-30 01:15:00;8;4;0;0;0;0;0;2;5;1;0;6;3;1;0;0;0
2019-09-30 01:30:00;4;6;0;0;1;0;0;4;4;1;0;2;5;1;0;0;0
2019-09-30 01:45:00;8;7;0;0;0;0;0;5;4;2;0;2;8;1;0;0;0
2019-09-30 02:00:00;6;7;0;0;0;0;0;3;1;3;0;1;1;1;0;1;0
2019-09-30 02:15:00;6;6;0;0;0;0;0;3;1;2;0;1;1;0;0;1;0
2019-09-30 02:30:00;3;5;0;0;0;0;0;3;1;1;0;2;5;1;0;1;0
2019-09-30 02:45:00;6;3;0;1;0;1;1;1;1;1;0;6;4;3;0;1;0
2019-09-30 03:00:00;7;5;0;0;0;0;0;2;3;2;0;4;4;2;0;0;0
2019-09-30 03:15:00;5;2;0;0;0;0;0;4;1;2;1;4;4;3;0;0;0
2019-09-30 03:30:00;6;8;0;0;0;0;0;4;2;2;0;3;2;1;0;1;0
2019-09-30 03:45:00;4;7;0;1;0;0;0;11;4;3;0;1;2;1;0;2;0
2019-09-30 04:00:00;8;9;0;0;0;1;0;3;4;2;1;2;5;3;0;1;0
2019-09-30 04:15:00;9;13;0;1;0;3;0;6;6;5;2;8;3;1;0;1;0
2019-09-30 04:30:00;18;23;0;0;0;1;0;6;8;10;3;3;5;3;0;0;0
2019-09-30 04:45:00;16;24;0;0;0;1;0;12;10;10;4;15;12;4;16;1;0
2019-09-30 05:00:00;31;45;0;1;0;0;0;18;24;4;5;23;12;6;7;0;0
2019-09-30 05:15:00;33;56;0;1;0;0;1;15;26;16;7;37;13;3;11;4;0
2019-09-30 05:30:00;42;78;0;1;1;1;0;17;29;16;13;46;19;7;19;1;0
2019-09-30 05:45:00;69;73;0;0;0;2;0;26;30;23;19;47;29;8;6;3;0
2019-09-30 06:00:00;79;59;0;3;0;2;0;69;51;18;13;52;28;11;7;5;0
2019-09-30 06:15:00;92;93;0;5;0;1;3;44;50;20;14;52;37;15;9;12;0
2019-09-30 06:30:00;100;97;0;5;0;1;2;38;62;31;25;62;48;26;19;10;0
2019-09-30 06:45:00;125;94;0;12;1;2;1;49;62;32;31;69;58;53;13;15;0
2019-09-30 07:00:00;103;97;0;13;0;3;1;66;65;37;29;77;79;75;9;24;0
2019-09-30 07:15:00;84;112;0;37;2;0;0;111;83;38;32;94;78;76;52;67;0
2019-09-30 07:30:00;102;123;0;44;1;3;0;95;100;40;34;94;79;61;111;82;0
2019-09-30 07:45:00;90;112;0;14;1;6;7;87;98;53;46;98;60;61;22;33;0
2019-09-30 08:00:00;116;120;0;22;2;6;1;76;81;35;29;77;58;66;23;36;0
2019-09-30 08:15:00;88;118;0;28;1;5;2;99;88;46;41;85;62;48;17;31;0
2019-09-30 08:30:00;111;98;0;17;1;3;0;65;87;45;43;80;56;52;28;27;0
2019-09-30 08:45:00;86;112;0;18;3;4;3;74;72;41;34;63;46;44;25;27;0
2019-09-30 09:00:00;92;85;0;6;1;6;0;84;79;34;23;68;51;39;13;16;0
2019-09-30 09:15:00;96;92;0;9;1;2;10;80;75;46;34;70;50;47;18;16;0
2019-09-30 09:30:00;88;86;0;8;2;6;1;81;89;38;28;73;52;37;26;16;0
2019-09-30 09:45:00;75;94;0;6;0;2;4;74;82;53;43;102;46;53;18;9;0
2019-09-30 10:00:00;77;87;0;13;1;3;6;75;85;42;38;73;52;42;39;19;0
2019-09-30 10:15:00;91;100;0;2;1;1;2;80;78;40;32;79;51;39;9;8;0
2019-09-30 10:30:00;87;102;0;11;2;6;4;99;120;46;39;71;50;55;24;19;0
2019-09-30 10:45:00;109;95;0;11;2;4;6;74;86;44;32;75;48;42;10;16;0
2019-09-30 11:00:00;86;76;0;11;1;3;8;87;87;40;24;84;57;48;11;13;0
2019-09-30 11:15:00;85;73;0;9;0;6;8;97;92;41;35;77;51;41;11;15;0
2019-09-30 11:30:00;93;93;0;7;3;7;3;102;92;50;42;69;53;50;20;10;0
2019-09-30 11:45:00;82;83;0;11;1;7;9;74;80;43;36;75;45;50;19;20;0
2019-09-30 12:00:00;91;70;0;4;3;7;10;72;98;44;39;77;56;44;85;15;0
2019-09-30 12:15:00;84;80;0;3;2;7;2;87;97;44;40;67;55;57;25;14;0
2019-09-30 12:30:00;110;89;0;10;4;6;9;124;93;50;35;59;54;51;90;19;0
2019-09-30 12:45:00;96;93;0;8;2;3;10;72;96;46;41;85;52;41;22;7;0
2019-09-30 13:00:00;98;76;0;7;1;13;12;71;80;48;38;82;41;41;65;13;0
2019-09-30 13:15:00;79;95;0;8;3;8;13;91;105;50;55;79;57;51;31;17;0
2019-09-30 13:30:00;89;91;0;10;2;7;7;122;96;43;36;81;56;47;23;13;0
2019-09-30 13:45:00;69;95;0;12;3;5;5;90;99;44;23;83;62;51;48;19;0
2019-09-30 14:00:00;103;83;0;18;2;5;4;81;97;43;36;90;60;53;31;19;0
2019-09-30 14:15:00;74;78;0;12;4;8;10;85;104;47;40;68;35;43;6;11;0
2019-09-30 14:30:00;87;88;0;13;2;14;8;178;128;53;51;76;60;49;11;25;0
2019-09-30 14:45:00;62;87;0;15;3;4;10;149;173;52;40;93;64;61;28;27;0
2019-09-30 15:00:00;76;89;0;15;6;19;17;128;129;48;51;72;54;46;28;17;0
2019-09-30 15:15:00;109;87;0;14;3;21;16;105;128;55;48;89;55;45;23;23;0
2019-09-30 15:30:00;85;87;0;16;5;17;6;124;134;57;46;81;70;74;41;19;0
2019-09-30 15:45:00;117;111;0;8;10;17;17;147;144;62;55;78;70;66;42;12;0
2019-09-30 16:00:00;88;90;0;11;4;22;18;191;135;73;63;83;64;59;13;20;0
2019-09-30 16:15:00;115;94;0;11;6;25;16;138;153;59;68;109;78;67;22;21;0
2019-09-30 16:30:00;106;89;0;18;3;9;14;142;156;71;67;98;69;76;8;22;0
2019-09-30 16:45:00;97;101;0;23;9;16;10;130;146;54;52;106;74;77;40;28;0
2019-09-30 17:00:00;90;108;0;15;3;18;14;159;137;67;67;82;70;79;21;22;0
2019-09-30 17:15:00;101;102;0;13;6;28;26;138;148;65;60;96;80;81;10;17;0
2019-09-30 17:30:00;108;105;0;17;2;11;6;116;142;71;59;86;74;70;88;14;0
2019-09-30 17:45:00;98;94;0;21;3;14;15;121;139;49;43;94;72;75;25;26;0
2019-09-30 18:00:00;121;96;0;10;9;10;15;142;139;66;54;93;70;64;21;19;0
2019-09-30 18:15:00;96;97;0;6;6;10;15;120;171;52;48;72;74;65;27;15;0
2019-09-30 18:30:00;100;91;0;8;2;5;7;107;119;50;37;78;67;56;27;16;0
2019-09-30 18:45:00;79;92;0;13;2;6;9;90;104;31;29;68;56;49;42;15;0
2019-09-30 19:00:00;76;94;0;12;14;9;18;85;101;39;31;48;46;40;22;15;0
2019-09-30 19:15:00;67;85;0;8;4;6;9;75;81;31;19;52;52;36;61;9;0
2019-09-30 19:30:00;38;72;0;8;2;3;8;106;77;25;12;49;39;29;9;9;0
2019-09-30 19:45:00;52;60;0;11;3;2;5;55;69;23;13;54;37;33;22;15;0
2019-09-30 20:00:00;44;68;0;13;1;6;6;47;52;27;17;45;40;19;23;16;0
2019-09-30 20:15:00;46;51;0;7;4;3;5;52;50;23;19;31;33;22;25;10;0
2019-09-30 20:30:00;39;55;0;3;3;5;7;40;41;15;15;26;42;17;8;6;0
2019-09-30 20:45:00;54;53;0;1;2;3;2;27;43;26;16;48;31;21;22;2;0
2019-09-30 21:00:00;44;68;0;2;0;1;2;47;43;19;9;60;50;44;9;3;0
2019-09-30 21:15:00;47;65;0;4;0;2;3;60;49;22;16;63;61;54;20;6;0
2019-09-30 21:30:00;39;50;0;1;3;5;3;36;41;14;14;53;41;35;8;7;0
2019-09-30 21:45:00;28;51;0;1;0;5;5;47;60;22;14;28;33;17;9;3;0
2019-09-30 22:00:00;31;39;0;2;1;2;3;52;61;17;11;23;35;26;23;5;0
2019-09-30 22:15:00;37;30;0;1;0;5;3;38;58;28;11;15;25;10;53;2;0
2019-09-30 22:30:00;33;32;0;2;3;2;4;22;29;7;6;23;19;9;34;4;0
2019-09-30 22:45:00;18;24;0;1;0;3;1;18;20;12;6;15;20;12;22;3;0
2019-09-30 23:00:00;20;26;0;6;0;0;2;19;13;11;4;14;16;10;8;7;0
2019-09-30 23:15:00;12;21;0;2;1;0;1;8;15;6;2;6;16;12;4;2;0
2019-09-30 23:30:00;8;14;0;2;0;0;2;15;12;5;0;14;13;5;0;4;0
2019-09-30 23:45:00;7;14;0;2;2;2;0;14;10;4;3;10;9;1;0;0;0
