DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-08-08 00:00:00;9;4;3;3;3;11;10;5;4;10;5;1;3
2019-08-08 00:15:00;9;5;5;4;3;9;10;5;6;13;11;5;5
2019-08-08 00:30:00;8;7;2;4;2;8;7;7;5;8;3;1;3
2019-08-08 00:45:00;10;2;0;2;5;8;13;10;4;3;8;5;0
2019-08-08 01:00:00;11;3;2;2;1;7;11;3;1;1;4;4;2
2019-08-08 01:15:00;4;1;3;3;2;6;6;3;2;2;1;0;3
2019-08-08 01:30:00;9;2;0;1;1;5;4;2;0;0;1;1;1
2019-08-08 01:45:00;8;2;0;0;2;10;10;3;0;1;1;0;0
2019-08-08 02:00:00;3;2;1;1;1;2;1;1;1;3;2;0;1
2019-08-08 02:15:00;4;1;1;0;2;6;8;3;1;3;5;1;1
2019-08-08 02:30:00;5;1;2;1;1;7;6;2;0;0;0;0;3
2019-08-08 02:45:00;3;1;1;0;2;4;7;3;1;2;2;1;1
2019-08-08 03:00:00;5;2;0;0;1;4;4;2;1;4;5;0;0
2019-08-08 03:15:00;5;3;1;4;4;8;8;7;3;3;4;0;1
2019-08-08 03:30:00;10;0;0;1;1;9;7;3;1;1;3;1;0
2019-08-08 03:45:00;14;1;2;2;3;11;7;3;1;3;5;1;2
2019-08-08 04:00:00;5;1;1;4;6;11;10;3;2;2;5;0;1
2019-08-08 04:15:00;5;3;2;3;1;14;10;2;0;4;6;1;2
2019-08-08 04:30:00;7;1;0;2;7;17;16;4;2;7;5;0;0
2019-08-08 04:45:00;16;6;2;4;6;22;13;7;2;4;1;0;2
2019-08-08 05:00:00;16;10;4;6;16;23;27;10;3;2;1;0;4
2019-08-08 05:15:00;20;17;7;13;16;31;18;10;3;9;4;2;8
2019-08-08 05:30:00;34;24;12;19;21;39;27;13;0;5;8;1;12
2019-08-08 05:45:00;31;29;4;22;23;58;54;24;16;12;5;3;4
2019-08-08 06:00:00;36;32;8;21;28;50;52;25;8;9;7;2;9
2019-08-08 06:15:00;47;40;7;30;40;56;54;23;20;15;8;4;9
2019-08-08 06:30:00;46;47;10;46;38;75;88;54;44;31;12;6;12
2019-08-08 06:45:00;54;48;14;48;50;92;113;59;46;42;14;11;12
2019-08-08 07:00:00;34;38;12;45;36;71;82;59;40;35;20;7;13
2019-08-08 07:15:00;60;55;17;54;51;86;114;73;45;37;13;5;18
2019-08-08 07:30:00;48;55;7;86;41;77;97;76;58;55;14;10;8
2019-08-08 07:45:00;55;43;20;102;45;107;135;101;81;83;34;16;18
2019-08-08 08:00:00;57;57;17;82;54;73;88;72;51;55;27;11;18
2019-08-08 08:15:00;58;45;21;80;47;77;102;97;73;69;13;12;19
2019-08-08 08:30:00;57;45;17;86;42;68;95;84;69;85;36;19;17
2019-08-08 08:45:00;56;42;18;83;42;81;103;88;59;72;43;18;19
2019-08-08 09:00:00;56;51;22;58;37;79;90;69;63;67;43;18;21
2019-08-08 09:15:00;68;54;22;74;30;89;85;71;50;62;31;18;21
2019-08-08 09:30:00;64;61;22;75;44;75;84;69;39;66;44;14;20
2019-08-08 09:45:00;64;54;26;68;40;76;83;70;53;67;45;12;26
2019-08-08 10:00:00;76;56;16;56;29;83;77;61;53;69;54;19;18
2019-08-08 10:15:00;65;57;20;65;40;89;78;72;45;78;53;25;20
2019-08-08 10:30:00;89;66;25;72;34;86;80;62;50;91;56;25;21
2019-08-08 10:45:00;76;66;25;69;39;87;94;64;47;92;62;20;27
2019-08-08 11:00:00;71;54;15;73;36;93;86;66;59;77;59;23;14
2019-08-08 11:15:00;95;61;26;62;37;84;93;71;59;99;64;29;22
2019-08-08 11:30:00;89;73;23;64;34;81;97;65;49;99;67;32;24
2019-08-08 11:45:00;76;61;20;64;37;85;83;72;49;98;61;26;18
2019-08-08 12:00:00;95;76;15;69;36;82;93;81;52;100;76;41;14
2019-08-08 12:15:00;82;74;32;67;39;78;91;68;52;97;69;36;29
2019-08-08 12:30:00;88;70;25;66;30;67;74;67;51;93;63;37;27
2019-08-08 12:45:00;65;47;19;68;38;95;93;57;43;101;69;38;18
2019-08-08 13:00:00;75;67;18;67;30;73;78;60;48;83;50;29;15
2019-08-08 13:15:00;76;89;28;65;37;95;97;70;57;103;62;24;25
2019-08-08 13:30:00;75;68;28;67;38;85;89;64;49;92;62;26;29
2019-08-08 13:45:00;83;76;28;48;45;93;83;60;36;83;57;23;25
2019-08-08 14:00:00;74;55;17;54;36;92;91;52;43;110;64;22;14
2019-08-08 14:15:00;85;99;20;63;37;93;101;65;44;98;60;27;24
2019-08-08 14:30:00;82;84;31;71;38;104;112;67;46;92;57;33;31
2019-08-08 14:45:00;70;64;22;55;35;103;104;48;44;102;83;30;22
2019-08-08 15:00:00;81;83;30;54;35;103;114;60;43;93;69;24;29
2019-08-08 15:15:00;100;85;26;55;42;93;107;71;47;114;65;18;25
2019-08-08 15:30:00;100;90;23;65;44;105;91;51;51;116;74;36;22
2019-08-08 15:45:00;85;99;25;52;39;105;95;49;41;99;72;37;24
2019-08-08 16:00:00;83;93;28;65;28;84;88;63;46;110;72;28;28
2019-08-08 16:15:00;94;104;25;54;44;111;112;74;57;126;81;29;23
2019-08-08 16:30:00;98;124;42;69;40;98;96;56;44;134;82;32;40
2019-08-08 16:45:00;94;97;37;56;39;118;96;71;59;155;94;34;32
2019-08-08 17:00:00;91;86;30;55;41;119;106;79;73;142;89;36;29
2019-08-08 17:15:00;90;95;32;60;37;95;88;58;45;135;91;37;34
2019-08-08 17:30:00;88;85;30;66;27;86;86;72;49;123;86;32;30
2019-08-08 17:45:00;72;67;28;69;32;72;69;54;40;124;89;29;27
2019-08-08 18:00:00;83;80;24;57;32;84;63;41;27;122;81;37;21
2019-08-08 18:15:00;90;84;24;58;38;78;62;46;29;106;65;30;23
2019-08-08 18:30:00;94;58;24;62;40;77;60;47;37;105;63;30;21
2019-08-08 18:45:00;82;55;15;36;28;57;50;49;44;80;69;25;14
2019-08-08 19:00:00;65;43;17;40;32;77;54;42;38;97;70;24;14
2019-08-08 19:15:00;57;38;14;28;29;53;47;33;30;93;68;26;16
2019-08-08 19:30:00;38;26;6;28;28;44;37;34;30;58;63;20;7
2019-08-08 19:45:00;50;21;7;12;25;53;39;29;20;73;68;19;7
2019-08-08 20:00:00;25;14;13;13;25;54;40;23;17;55;77;18;12
2019-08-08 20:15:00;34;21;15;16;23;48;39;17;20;42;29;17;12
2019-08-08 20:30:00;31;17;3;17;19;48;31;20;28;40;26;9;5
2019-08-08 20:45:00;32;20;8;19;15;39;31;17;18;34;15;9;8
2019-08-08 21:00:00;35;18;7;13;11;35;27;11;11;32;21;5;9
2019-08-08 21:15:00;36;24;5;10;19;36;22;16;10;33;19;5;6
2019-08-08 21:30:00;26;9;4;10;13;36;20;14;13;24;9;3;5
2019-08-08 21:45:00;25;8;9;11;13;33;29;17;13;30;21;6;7
2019-08-08 22:00:00;27;5;7;11;7;33;34;16;12;23;12;13;6
2019-08-08 22:15:00;25;19;10;11;8;36;30;10;12;25;15;8;9
2019-08-08 22:30:00;21;14;5;8;9;26;18;14;11;21;14;3;6
2019-08-08 22:45:00;14;8;3;11;8;22;20;6;8;20;11;3;3
2019-08-08 23:00:00;17;10;6;3;5;19;19;12;13;21;13;6;5
2019-08-08 23:15:00;11;5;4;4;4;15;10;10;8;13;15;5;4
2019-08-08 23:30:00;9;6;4;6;4;19;14;6;5;8;8;5;3
2019-08-08 23:45:00;9;2;3;4;2;15;12;5;4;14;9;3;3
