DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-08-07 00:00:00;1;5;0;0;10;11;5;4;2;1;0;0;0
2019-08-07 00:15:00;3;0;0;0;7;7;9;5;2;4;1;0;0
2019-08-07 00:30:00;5;3;2;1;8;9;5;3;4;2;1;0;0
2019-08-07 00:45:00;1;0;0;1;3;5;4;5;1;0;0;0;0
2019-08-07 01:00:00;2;2;0;0;1;4;1;1;4;0;0;0;0
2019-08-07 01:15:00;1;1;0;0;3;3;1;0;3;1;0;0;0
2019-08-07 01:30:00;0;1;0;0;2;1;1;1;2;0;0;0;0
2019-08-07 01:45:00;2;1;0;0;3;3;2;3;1;0;0;0;0
2019-08-07 02:00:00;0;0;0;0;0;3;3;3;1;0;0;0;0
2019-08-07 02:15:00;4;1;1;0;0;0;2;1;0;0;0;0;0
2019-08-07 02:30:00;2;1;1;0;4;1;1;1;1;0;0;0;0
2019-08-07 02:45:00;2;0;0;0;1;1;1;1;1;0;0;0;0
2019-08-07 03:00:00;2;1;0;0;0;1;0;0;1;0;0;0;0
2019-08-07 03:15:00;0;0;0;0;3;1;2;0;1;0;0;0;0
2019-08-07 03:30:00;2;0;0;0;3;4;3;2;2;0;0;0;0
2019-08-07 03:45:00;2;3;0;0;1;1;0;1;0;0;0;0;0
2019-08-07 04:00:00;2;2;1;0;1;1;3;0;2;1;2;0;0
2019-08-07 04:15:00;2;1;0;0;5;2;1;2;1;0;1;0;0
2019-08-07 04:30:00;3;2;0;0;3;3;3;3;1;0;0;0;0
2019-08-07 04:45:00;0;0;0;0;1;5;9;5;3;4;1;0;0
2019-08-07 05:00:00;1;0;0;1;11;10;11;7;7;1;1;0;0
2019-08-07 05:15:00;5;3;0;0;14;18;31;23;6;4;2;0;1
2019-08-07 05:30:00;1;1;0;2;22;24;42;34;12;6;3;1;0
2019-08-07 05:45:00;9;5;0;1;29;27;43;39;25;11;6;2;2
2019-08-07 06:00:00;10;11;0;0;28;27;38;33;21;10;1;1;2
2019-08-07 06:15:00;10;9;1;1;35;35;44;36;33;14;2;0;1
2019-08-07 06:30:00;10;8;0;1;25;41;69;74;41;19;4;1;1
2019-08-07 06:45:00;13;10;0;3;48;51;79;55;50;24;3;8;1
2019-08-07 07:00:00;22;11;0;1;33;34;64;50;47;21;3;1;3
2019-08-07 07:15:00;19;6;1;1;37;47;64;61;46;22;4;2;1
2019-08-07 07:30:00;20;13;0;2;54;53;64;62;57;31;6;4;0
2019-08-07 07:45:00;18;11;1;4;61;62;69;68;58;19;5;1;0
2019-08-07 08:00:00;20;15;0;2;49;61;56;46;66;24;8;0;1
2019-08-07 08:15:00;27;14;1;3;53;64;58;48;39;20;3;2;2
2019-08-07 08:30:00;31;18;0;3;49;54;56;46;57;23;1;1;1
2019-08-07 08:45:00;36;20;1;6;50;65;63;32;67;28;4;8;1
2019-08-07 09:00:00;24;18;1;5;45;48;64;30;49;22;4;2;1
2019-08-07 09:15:00;20;19;3;4;58;50;61;25;57;18;5;1;3
2019-08-07 09:30:00;34;16;1;4;63;57;49;22;64;16;2;1;1
2019-08-07 09:45:00;22;21;1;4;58;60;59;28;60;28;4;1;1
2019-08-07 10:00:00;28;15;1;4;56;60;64;22;49;16;5;2;1
2019-08-07 10:15:00;36;22;1;1;64;76;46;34;42;15;2;2;2
2019-08-07 10:30:00;42;19;0;1;77;89;56;16;56;16;3;2;1
2019-08-07 10:45:00;38;19;1;6;72;74;45;27;56;27;8;3;2
2019-08-07 11:00:00;37;25;4;6;69;89;56;30;52;25;8;1;1
2019-08-07 11:15:00;35;22;5;6;67;77;56;25;50;16;6;5;2
2019-08-07 11:30:00;39;14;0;3;70;83;69;28;47;15;6;3;2
2019-08-07 11:45:00;30;27;2;2;74;88;58;29;42;15;3;1;2
2019-08-07 12:00:00;34;29;0;5;78;89;60;35;44;22;7;0;1
2019-08-07 12:15:00;33;26;2;5;62;62;62;29;38;12;8;1;0
2019-08-07 12:30:00;27;23;3;3;72;86;45;23;41;17;6;2;0
2019-08-07 12:45:00;38;31;0;2;76;95;48;16;52;26;5;3;1
2019-08-07 13:00:00;39;38;3;5;86;91;62;27;42;14;6;0;1
2019-08-07 13:15:00;32;25;2;0;61;90;57;27;40;21;6;3;3
2019-08-07 13:30:00;35;15;1;3;71;73;73;37;39;21;5;2;0
2019-08-07 13:45:00;36;26;0;0;51;70;64;30;51;22;4;1;1
2019-08-07 14:00:00;38;26;0;7;97;84;61;28;33;16;2;0;0
2019-08-07 14:15:00;26;31;0;2;113;146;51;27;56;19;6;1;2
2019-08-07 14:30:00;42;25;0;3;141;158;53;21;57;28;8;1;0
2019-08-07 14:45:00;27;27;1;4;112;128;53;19;66;34;8;0;1
2019-08-07 15:00:00;39;35;2;2;117;166;48;29;45;24;8;1;0
2019-08-07 15:15:00;57;29;1;1;129;160;59;22;56;23;6;2;2
2019-08-07 15:30:00;51;32;3;1;122;151;68;34;61;30;3;3;1
2019-08-07 15:45:00;31;30;1;3;131;158;66;40;47;32;9;9;1
2019-08-07 16:00:00;60;38;1;3;132;148;67;32;57;32;6;4;3
2019-08-07 16:15:00;42;36;5;2;161;179;58;35;49;31;2;5;2
2019-08-07 16:30:00;62;44;2;0;157;157;66;46;60;21;7;10;3
2019-08-07 16:45:00;54;41;2;2;145;134;51;25;51;23;10;6;0
2019-08-07 17:00:00;54;36;1;3;158;184;63;24;44;24;7;7;1
2019-08-07 17:15:00;49;38;3;2;144;158;77;42;54;24;5;5;4
2019-08-07 17:30:00;41;29;3;2;132;165;66;31;47;25;3;4;2
2019-08-07 17:45:00;37;32;1;3;126;167;61;32;50;30;2;4;1
2019-08-07 18:00:00;36;28;1;2;124;138;56;26;41;22;5;3;0
2019-08-07 18:15:00;30;21;0;4;103;126;65;29;51;24;5;4;3
2019-08-07 18:30:00;31;21;1;2;80;76;59;29;40;15;5;3;2
2019-08-07 18:45:00;25;18;1;4;75;83;50;21;36;16;2;6;1
2019-08-07 19:00:00;31;20;3;4;55;60;37;19;38;22;3;3;1
2019-08-07 19:15:00;33;16;2;1;44;50;37;16;39;14;3;0;3
2019-08-07 19:30:00;21;10;0;1;42;44;44;17;34;13;2;2;0
2019-08-07 19:45:00;17;9;0;1;44;43;35;13;31;14;3;4;2
2019-08-07 20:00:00;25;12;2;1;37;45;29;16;27;10;2;1;0
2019-08-07 20:15:00;20;15;0;2;44;41;30;11;30;15;6;7;4
2019-08-07 20:30:00;16;13;0;2;31;30;34;18;29;13;2;0;1
2019-08-07 20:45:00;17;10;2;0;26;30;36;11;21;9;3;2;1
2019-08-07 21:00:00;21;11;0;1;26;38;33;11;18;3;2;4;0
2019-08-07 21:15:00;17;6;1;0;29;25;35;14;18;5;1;2;0
2019-08-07 21:30:00;17;6;0;1;22;29;34;17;15;2;4;1;0
2019-08-07 21:45:00;10;8;1;0;29;34;23;9;9;2;1;0;0
2019-08-07 22:00:00;16;8;1;1;46;46;19;13;7;4;3;0;0
2019-08-07 22:15:00;13;8;1;2;31;31;22;8;13;6;2;0;0
2019-08-07 22:30:00;10;4;0;0;15;20;12;12;8;3;1;2;0
2019-08-07 22:45:00;7;7;2;0;8;21;10;5;10;6;8;1;0
2019-08-07 23:00:00;3;5;1;0;13;16;11;5;8;4;0;0;0
2019-08-07 23:15:00;2;4;2;0;9;11;8;7;3;2;0;0;0
2019-08-07 23:30:00;7;4;0;0;7;12;11;5;5;2;0;0;0
2019-08-07 23:45:00;5;1;0;0;6;7;12;2;7;2;31;0;0
