DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-06-16 00:00:00;3;0;0;2;5;2;1;0
2020-06-16 00:15:00;1;3;3;0;3;4;8;5
2020-06-16 00:30:00;1;4;4;0;1;0;7;2
2020-06-16 00:45:00;2;2;2;0;0;1;5;3
2020-06-16 01:00:00;4;2;4;0;0;0;3;4
2020-06-16 01:15:00;2;0;0;0;0;3;2;3
2020-06-16 01:30:00;0;1;1;0;0;0;1;5
2020-06-16 01:45:00;2;3;3;2;3;1;2;2
2020-06-16 02:00:00;1;1;1;2;2;1;4;4
2020-06-16 02:15:00;0;2;3;1;1;1;5;7
2020-06-16 02:30:00;2;4;4;1;0;3;3;3
2020-06-16 03:00:00;3;0;0;1;2;0;0;2
2020-06-16 03:15:00;1;1;1;0;0;0;1;1
2020-06-16 03:30:00;2;4;4;3;3;3;3;0
2020-06-16 03:45:00;2;0;0;1;2;2;1;1
2020-06-16 04:00:00;2;3;2;0;2;2;2;1
2020-06-16 04:15:00;2;3;3;1;2;5;4;5
2020-06-16 04:30:00;2;5;5;7;9;5;7;1
2020-06-16 04:45:00;6;13;13;2;12;10;9;2
2020-06-16 05:00:00;11;34;32;4;6;14;17;7
2020-06-16 05:15:00;37;67;69;9;17;20;44;17
2020-06-16 05:30:00;32;59;57;9;13;17;68;10
2020-06-16 05:45:00;41;48;52;28;37;34;68;27
2020-06-16 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 06:15:00;38;43;43;20;35;30;53;28
2020-06-16 06:30:00;46;48;46;14;16;18;57;32
2020-06-16 06:45:00;68;71;69;6;15;24;64;49
2020-06-16 07:00:00;80;64;65;10;17;32;66;40
2020-06-16 07:15:00;76;58;55;11;22;43;63;55
2020-06-16 07:30:00;106;69;72;17;32;67;110;83
2020-06-16 07:45:00;125;79;80;19;23;39;119;85
2020-06-16 08:00:00;67;63;61;9;13;36;91;73
2020-06-16 08:15:00;64;51;49;11;20;31;97;55
2020-06-16 08:30:00;72;62;62;18;32;30;96;65
2020-06-16 08:45:00;62;66;62;17;23;26;85;52
2020-06-16 09:00:00;49;40;42;13;19;18;76;36
2020-06-16 09:15:00;56;44;45;14;14;55;78;51
2020-06-16 09:30:00;68;42;39;6;15;25;71;48
