DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-04-07 00:00:00;5;1;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-04-07 00:15:00;11;6;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-04-07 00:30:00;15;6;1;0;0;0;4;4;0;0;0;0;0;0;0
2020-04-07 00:45:00;9;2;0;1;0;0;7;6;0;0;0;1;0;0;0
2020-04-07 01:00:00;11;3;0;0;0;0;6;5;0;0;0;0;0;0;0
2020-04-07 01:15:00;8;2;0;0;0;0;9;8;0;0;0;0;0;0;0
2020-04-07 01:30:00;1;2;2;0;1;0;8;7;0;0;0;1;0;0;0
2020-04-07 01:45:00;4;1;1;0;0;0;8;8;0;0;0;0;0;0;0
2020-04-07 02:00:00;5;4;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-04-07 02:15:00;4;5;1;0;0;0;13;11;0;0;0;0;0;0;0
2020-04-07 02:30:00;0;3;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-04-07 02:45:00;3;4;1;0;0;0;6;5;0;0;0;0;0;0;0
2020-04-07 03:00:00;0;0;0;0;0;0;5;6;0;0;0;0;0;0;0
2020-04-07 03:15:00;4;6;1;0;0;0;4;2;0;0;0;0;0;0;0
2020-04-07 03:30:00;10;6;0;0;0;0;14;12;0;0;0;0;0;0;0
2020-04-07 03:45:00;5;6;0;0;0;0;9;8;0;0;0;0;0;0;0
2020-04-07 04:00:00;4;5;0;0;0;0;4;4;0;0;0;0;0;0;0
2020-04-07 04:15:00;13;8;1;0;1;0;29;24;0;0;0;1;0;0;0
2020-04-07 04:30:00;6;6;0;0;0;0;18;15;0;0;0;0;0;0;0
2020-04-07 04:45:00;14;12;1;0;0;0;22;21;0;0;0;0;0;0;0
2020-04-07 05:00:00;20;13;0;0;0;0;40;37;0;0;0;0;0;0;0
2020-04-07 05:15:00;42;20;1;0;1;0;57;50;0;0;0;1;0;0;0
2020-04-07 05:30:00;63;52;1;0;2;1;58;58;0;0;0;3;0;0;0
2020-04-07 05:45:00;67;52;0;0;1;1;37;37;0;0;0;1;0;0;0
2020-04-07 06:00:00;61;38;2;0;0;0;46;48;0;0;0;0;0;0;0
2020-04-07 06:15:00;69;70;0;0;0;0;77;80;0;0;0;0;0;0;0
2020-04-07 06:30:00;69;100;4;1;3;1;51;108;0;0;0;4;0;0;0
2020-04-07 06:45:00;66;95;1;0;4;1;57;123;0;0;0;3;0;0;0
2020-04-07 07:00:00;73;82;6;0;4;3;62;112;0;0;0;6;0;0;0
2020-04-07 07:15:00;76;92;3;0;6;1;67;134;0;0;0;8;1;0;0
2020-04-07 07:30:00;82;106;2;2;26;2;60;115;0;0;0;11;0;0;1
2020-04-07 07:45:00;70;84;10;0;3;5;66;131;0;0;0;3;0;0;1
2020-04-07 08:00:00;70;67;6;2;3;2;66;110;0;0;0;3;0;0;0
2020-04-07 08:15:00;55;66;3;0;2;2;80;108;0;0;0;4;0;0;0
2020-04-07 08:30:00;73;74;3;1;8;3;62;115;0;0;0;6;0;0;2
2020-04-07 08:45:00;76;68;7;0;2;5;91;130;0;0;0;2;1;0;0
2020-04-07 09:00:00;69;65;8;0;5;1;92;88;0;0;0;5;0;0;0
2020-04-07 09:15:00;75;72;8;3;6;3;92;110;0;0;0;7;0;0;2
2020-04-07 09:30:00;82;70;2;0;2;0;102;122;0;0;0;2;0;0;1
2020-04-07 09:45:00;62;77;5;0;3;6;95;138;0;0;0;4;0;0;6
2020-04-07 10:00:00;61;83;6;1;8;0;99;124;0;0;0;7;1;0;0
2020-04-07 10:15:00;67;86;9;1;5;2;135;167;0;0;0;6;0;0;0
2020-04-07 10:30:00;57;83;5;0;2;3;99;124;0;0;0;3;0;0;0
2020-04-07 10:45:00;69;81;8;1;4;3;105;163;0;0;0;5;2;0;3
2020-04-07 11:00:00;55;78;7;0;5;5;65;124;0;0;0;5;0;0;1
2020-04-07 11:15:00;44;52;7;1;6;4;92;150;0;0;0;8;4;0;1
2020-04-07 11:30:00;55;66;7;4;5;3;87;142;0;0;0;5;0;0;4
