DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-03-17 00:00:00;3;3;4;1;0;0;0;0
2020-03-17 00:15:00;8;2;1;0;0;0;0;0
2020-03-17 00:30:00;8;5;1;1;0;0;0;0
2020-03-17 00:45:00;5;3;1;1;0;0;0;0
2020-03-17 01:00:00;1;2;1;1;0;0;0;0
2020-03-17 01:15:00;6;1;1;1;0;0;0;0
2020-03-17 01:30:00;1;1;0;0;0;0;0;0
2020-03-17 01:45:00;3;1;0;1;0;0;0;0
2020-03-17 02:00:00;0;0;0;0;0;0;0;0
2020-03-17 02:15:00;1;0;1;1;0;0;0;0
2020-03-17 02:30:00;1;3;1;0;0;0;0;0
2020-03-17 02:45:00;3;1;1;1;0;0;0;0
2020-03-17 03:00:00;0;0;1;1;0;0;0;0
2020-03-17 03:15:00;1;0;0;1;0;0;0;0
2020-03-17 03:30:00;3;1;3;2;0;0;0;0
2020-03-17 03:45:00;0;3;0;2;0;0;0;0
2020-03-17 04:00:00;2;1;1;1;0;0;0;0
2020-03-17 04:15:00;0;4;0;2;0;0;0;0
2020-03-17 04:30:00;5;1;1;0;0;0;0;0
2020-03-17 04:45:00;13;5;0;0;0;0;0;0
2020-03-17 05:00:00;10;8;1;1;0;0;0;0
2020-03-17 05:15:00;19;8;0;2;0;0;0;0
2020-03-17 05:30:00;17;21;0;0;0;0;0;0
2020-03-17 05:45:00;34;31;0;0;0;0;0;0
2020-03-17 06:00:00;30;23;2;2;0;0;0;0
2020-03-17 06:15:00;44;36;1;2;0;0;0;0
2020-03-17 06:30:00;54;23;4;1;0;0;0;0
2020-03-17 06:45:00;58;40;3;2;0;0;0;0
2020-03-17 07:00:00;67;33;3;5;0;0;0;0
2020-03-17 07:15:00;62;47;1;1;0;0;1;0
2020-03-17 07:30:00;67;35;2;1;0;0;0;0
2020-03-17 07:45:00;61;46;2;1;0;0;0;0
2020-03-17 08:00:00;39;33;1;4;0;0;0;0
2020-03-17 08:15:00;47;35;3;3;0;0;0;0
2020-03-17 08:30:00;59;51;1;0;0;0;0;0
2020-03-17 08:45:00;39;35;2;1;0;0;0;0
2020-03-17 09:00:00;54;39;2;2;0;0;1;0
2020-03-17 09:15:00;42;41;1;4;0;0;0;0
2020-03-17 09:30:00;42;39;1;0;0;0;0;0
2020-03-17 09:45:00;39;31;2;6;0;0;0;0
2020-03-17 10:00:00;45;43;2;1;0;0;1;2
2020-03-17 10:15:00;52;40;1;3;0;0;0;0
2020-03-17 10:30:00;53;50;2;0;0;0;0;0
2020-03-17 10:45:00;52;47;0;0;0;0;0;0
2020-03-17 11:00:00;59;40;2;1;0;0;0;0
2020-03-17 11:15:00;65;47;3;4;0;0;0;0
2020-03-17 11:30:00;42;42;0;0;0;0;0;0
2020-03-17 11:45:00;59;44;2;0;0;0;0;0
2020-03-17 12:00:00;61;43;3;2;0;0;1;8
2020-03-17 12:15:00;49;45;3;1;0;0;0;0
2020-03-17 12:30:00;47;36;0;0;0;0;0;0
2020-03-17 12:45:00;46;40;0;0;0;0;0;0
2020-03-17 13:00:00;56;32;3;2;0;0;0;0
2020-03-17 13:15:00;51;33;2;3;0;0;1;0
2020-03-17 13:30:00;62;30;4;1;0;0;1;1
2020-03-17 13:45:00;49;44;0;0;0;0;0;0
2020-03-17 14:00:00;47;38;1;1;0;0;10;8
2020-03-17 14:15:00;37;44;0;1;0;0;0;0
2020-03-17 14:30:00;50;40;2;1;0;0;0;0
2020-03-17 14:45:00;47;60;0;0;0;0;0;0
2020-03-17 15:00:00;55;51;4;3;0;0;0;0
2020-03-17 15:15:00;53;43;4;1;0;0;0;0
2020-03-17 15:30:00;61;50;3;1;0;0;0;0
2020-03-17 15:45:00;54;44;3;3;0;0;0;0
2020-03-17 16:00:00;59;60;3;4;0;0;0;0
2020-03-17 16:15:00;59;53;4;3;0;0;0;0
2020-03-17 16:30:00;59;34;5;2;0;0;0;0
2020-03-17 16:45:00;55;63;3;1;0;0;1;1
2020-03-17 17:00:00;52;45;2;3;0;0;0;0
2020-03-17 17:15:00;43;52;2;5;0;0;0;0
2020-03-17 17:30:00;63;45;1;3;0;0;0;0
2020-03-17 17:45:00;56;52;2;1;0;0;0;0
2020-03-17 18:00:00;35;45;1;1;0;0;0;0
2020-03-17 18:15:00;46;34;2;2;0;0;0;0
2020-03-17 18:30:00;39;32;2;0;0;0;0;0
2020-03-17 18:45:00;46;26;2;3;0;0;1;2
2020-03-17 19:00:00;33;21;1;0;0;0;0;0
2020-03-17 19:15:00;19;31;1;3;0;0;0;0
2020-03-17 19:30:00;33;17;1;0;0;0;0;0
2020-03-17 19:45:00;16;25;3;2;0;0;0;0
2020-03-17 20:00:00;25;23;3;3;0;0;0;0
2020-03-17 20:15:00;21;37;0;5;0;0;0;0
2020-03-17 20:30:00;13;13;0;0;0;0;0;0
2020-03-17 20:45:00;16;21;6;2;0;0;0;0
2020-03-17 21:00:00;28;9;2;0;0;0;0;0
2020-03-17 21:15:00;14;12;2;1;0;0;0;0
2020-03-17 21:30:00;17;10;0;2;0;0;1;1
2020-03-17 21:45:00;11;12;0;1;0;0;0;0
2020-03-17 22:00:00;13;19;2;2;0;0;0;0
2020-03-17 22:15:00;7;22;0;3;0;0;0;0
2020-03-17 22:30:00;11;6;0;0;0;0;0;0
2020-03-17 22:45:00;4;4;2;0;0;0;0;0
2020-03-17 23:00:00;8;9;2;1;0;0;0;0
2020-03-17 23:15:00;6;9;0;0;0;0;0;0
2020-03-17 23:30:00;5;5;0;0;0;0;0;0
