DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-02-17 00:00:00;5;2;1;2;1;9;5;4;3
2020-02-17 00:15:00;4;3;2;4;1;3;1;3;3
2020-02-17 00:30:00;6;2;3;4;0;2;2;0;0
2020-02-17 00:45:00;2;3;1;4;0;2;2;1;1
2020-02-17 01:00:00;2;0;1;2;3;5;1;2;2
2020-02-17 01:15:00;2;2;4;3;0;1;3;2;2
2020-02-17 01:30:00;1;1;0;1;0;3;0;2;2
2020-02-17 01:45:00;3;1;0;0;0;1;0;1;1
2020-02-17 02:00:00;2;1;0;3;1;3;3;3;3
2020-02-17 02:15:00;0;1;1;4;2;1;1;3;3
2020-02-17 02:30:00;2;3;1;6;0;1;1;2;2
2020-02-17 02:45:00;4;0;0;0;1;2;4;3;3
2020-02-17 03:00:00;1;0;0;2;0;4;0;3;3
2020-02-17 03:15:00;3;3;0;2;1;1;2;2;2
2020-02-17 03:30:00;2;1;1;3;1;1;0;5;5
2020-02-17 03:45:00;3;3;0;1;1;0;4;2;2
2020-02-17 04:00:00;1;0;1;4;2;3;0;5;5
2020-02-17 04:15:00;2;2;1;9;3;9;2;3;3
2020-02-17 04:30:00;4;6;0;5;5;6;4;4;4
2020-02-17 04:45:00;6;2;1;14;2;8;7;3;3
2020-02-17 05:00:00;22;7;2;15;5;19;21;3;3
2020-02-17 05:15:00;30;15;6;25;14;38;29;9;9
2020-02-17 05:30:00;41;33;4;32;22;38;46;10;10
2020-02-17 05:45:00;35;17;10;30;20;50;49;9;9
2020-02-17 06:00:00;32;17;4;35;25;55;76;15;17
2020-02-17 06:15:00;42;25;11;34;16;79;92;26;25
2020-02-17 06:30:00;52;32;12;33;33;120;137;18;17
2020-02-17 06:45:00;58;41;15;44;42;114;143;24;24
2020-02-17 07:00:00;53;29;6;32;27;179;169;26;26
2020-02-17 07:15:00;61;40;11;37;36;173;170;19;19
2020-02-17 07:30:00;61;48;18;39;34;177;147;37;37
2020-02-17 07:45:00;78;55;26;41;33;144;128;30;30
2020-02-17 08:00:00;60;54;14;40;29;107;91;23;23
2020-02-17 08:15:00;57;48;16;35;36;120;123;16;16
2020-02-17 08:30:00;64;41;33;34;26;113;113;18;18
2020-02-17 08:45:00;65;37;16;29;23;83;89;20;20
2020-02-17 09:00:00;65;41;23;35;27;67;62;26;26
2020-02-17 09:15:00;43;33;11;33;28;87;76;16;16
2020-02-17 09:30:00;65;31;20;40;36;53;63;13;13
2020-02-17 09:45:00;66;39;6;35;37;78;89;13;13
2020-02-17 10:00:00;59;43;26;44;35;60;56;18;18
2020-02-17 10:15:00;78;48;18;48;30;65;71;12;12
2020-02-17 10:30:00;70;54;30;43;42;72;77;20;20
2020-02-17 10:45:00;61;53;21;53;34;56;67;6;6
2020-02-17 11:00:00;70;51;16;51;51;39;47;18;18
2020-02-17 11:15:00;76;42;18;50;41;72;75;14;15
2020-02-17 11:30:00;75;56;22;40;43;59;57;28;27
2020-02-17 11:45:00;78;76;28;51;45;60;68;24;24
2020-02-17 12:00:00;82;77;24;51;56;57;66;17;18
2020-02-17 12:15:00;87;64;18;52;54;55;58;24;23
2020-02-17 12:30:00;74;53;20;57;57;56;56;17;17
2020-02-17 12:45:00;68;55;17;51;38;59;62;12;12
2020-02-17 13:00:00;76;66;14;55;58;62;83;25;25
2020-02-17 13:15:00;113;92;28;60;43;69;78;16;16
2020-02-17 13:30:00;77;75;20;47;55;82;87;27;28
2020-02-17 13:45:00;87;57;13;52;51;69;90;19;19
2020-02-17 14:00:00;76;69;15;63;71;69;84;22;22
2020-02-17 14:15:00;84;62;18;81;81;60;74;18;19
2020-02-17 14:30:00;82;91;20;82;84;59;64;22;21
2020-02-17 14:45:00;82;71;15;78;89;80;82;11;11
2020-02-17 15:00:00;84;69;30;69;82;59;70;14;14
2020-02-17 15:15:00;120;118;25;88;85;62;81;23;23
2020-02-17 15:30:00;102;82;25;90;87;74;77;26;26
2020-02-17 15:45:00;90;83;20;93;99;79;87;20;20
2020-02-17 16:00:00;137;141;19;99;91;89;75;15;15
2020-02-17 16:15:00;130;128;18;98;93;114;84;19;19
2020-02-17 16:30:00;109;112;14;84;91;96;77;15;15
2020-02-17 16:45:00;106;123;22;90;79;97;85;21;21
2020-02-17 17:00:00;132;121;19;100;94;92;81;21;21
2020-02-17 17:15:00;103;117;21;101;74;93;76;19;19
2020-02-17 17:30:00;105;86;13;76;59;84;85;14;14
2020-02-17 17:45:00;91;73;16;76;69;68;77;13;13
2020-02-17 18:00:00;93;72;20;70;57;67;75;9;9
2020-02-17 18:15:00;88;64;23;73;69;64;80;16;17
2020-02-17 18:30:00;76;64;20;69;40;46;52;14;13
2020-02-17 18:45:00;62;44;12;43;32;47;63;6;6
2020-02-17 19:00:00;64;36;22;42;35;44;44;5;5
2020-02-17 19:15:00;75;40;8;36;42;47;44;13;13
2020-02-17 19:30:00;66;35;13;26;34;41;33;6;6
2020-02-17 19:45:00;49;24;9;38;22;32;30;5;5
2020-02-17 20:00:00;44;19;7;30;18;36;34;13;13
2020-02-17 20:15:00;42;19;17;36;28;32;38;10;10
2020-02-17 20:30:00;47;22;7;25;20;22;16;7;7
2020-02-17 20:45:00;52;12;5;27;10;29;16;3;3
2020-02-17 21:00:00;54;15;13;30;11;27;27;9;9
2020-02-17 21:15:00;35;16;5;18;16;37;26;6;6
2020-02-17 21:30:00;51;19;1;26;14;17;16;2;2
2020-02-17 21:45:00;34;13;9;49;39;19;16;5;5
2020-02-17 22:00:00;32;22;11;84;60;30;34;4;4
2020-02-17 22:15:00;25;14;8;61;53;33;23;6;6
2020-02-17 22:30:00;30;6;6;19;21;23;9;3;3
2020-02-17 22:45:00;21;11;4;16;6;14;8;5;5
2020-02-17 23:00:00;14;7;1;12;5;15;12;6;6
2020-02-17 23:15:00;12;4;1;10;3;6;5;1;1
2020-02-17 23:30:00;5;5;2;10;2;11;7;1;1
2020-02-17 23:45:00;10;3;3;7;3;7;4;1;1
