DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-05-15 00:00:00;0;5;5;0;1;0;7;7
2020-05-15 00:15:00;2;4;4;2;2;0;12;2
2020-05-15 00:30:00;3;7;7;1;1;0;6;3
2020-05-15 00:45:00;4;6;5;1;2;0;4;5
2020-05-15 01:00:00;7;5;5;0;5;0;6;5
2020-05-15 01:15:00;4;3;3;0;1;0;3;3
2020-05-15 01:30:00;4;2;2;0;2;0;2;3
2020-05-15 01:45:00;2;7;7;0;0;0;1;3
2020-05-15 02:00:00;0;3;3;2;4;0;5;0
2020-05-15 02:15:00;1;5;4;2;2;0;3;0
2020-05-15 02:30:00;1;5;5;1;2;0;7;2
2020-05-15 02:45:00;5;4;4;2;2;0;1;2
2020-05-15 03:00:00;3;3;3;2;2;0;1;4
2020-05-15 03:15:00;6;1;1;0;0;0;3;2
2020-05-15 03:30:00;3;4;4;3;2;0;1;1
2020-05-15 03:45:00;2;3;3;2;5;0;0;1
2020-05-15 04:00:00;3;2;3;2;3;0;1;2
2020-05-15 04:15:00;1;6;6;2;3;0;3;0
2020-05-15 04:30:00;1;6;6;2;5;0;6;4
2020-05-15 04:45:00;3;18;18;12;19;0;11;3
2020-05-15 05:00:00;8;21;21;35;35;0;32;14
2020-05-15 05:15:00;41;61;62;15;30;0;28;15
2020-05-15 05:30:00;65;93;92;11;22;0;48;14
2020-05-15 05:45:00;43;55;55;5;14;0;35;16
2020-05-15 06:00:00;41;50;51;8;16;0;26;14
2020-05-15 06:15:00;47;55;51;9;12;0;24;16
2020-05-15 06:30:00;97;84;85;15;22;0;40;28
2020-05-15 06:45:00;77;68;69;4;9;0;36;25
2020-05-15 07:00:00;72;67;67;9;21;0;39;28
2020-05-15 07:15:00;91;88;89;8;12;0;48;30
2020-05-15 07:30:00;105;84;82;19;21;0;65;44
2020-05-15 07:45:00;129;77;76;10;16;0;66;48
2020-05-15 08:00:00;66;54;51;12;25;0;54;40
2020-05-15 08:15:00;63;59;61;13;74;0;48;30
2020-05-15 08:30:00;66;51;51;15;22;0;54;28
2020-05-15 08:45:00;85;80;74;18;20;0;58;43
2020-05-15 09:00:00;51;57;56;9;16;0;59;41
2020-05-15 09:15:00;50;56;53;11;19;0;55;40
2020-05-15 09:30:00;57;56;56;15;29;0;53;34
2020-05-15 09:45:00;63;76;72;14;19;0;64;38
2020-05-15 10:00:00;64;44;43;24;27;0;74;41
2020-05-15 10:15:00;67;64;66;11;28;0;65;43
2020-05-15 10:30:00;68;59;58;18;33;0;72;51
2020-05-15 10:45:00;79;83;82;14;27;0;73;60
2020-05-15 11:00:00;73;60;55;19;54;0;78;54
2020-05-15 11:15:00;92;84;86;22;23;0;75;57
2020-05-15 11:30:00;75;63;64;22;30;0;61;44
2020-05-15 11:45:00;83;60;58;24;34;0;73;40
2020-05-15 12:00:00;77;60;60;16;30;0;91;58
2020-05-15 12:15:00;82;60;61;16;34;0;89;56
2020-05-15 12:30:00;81;69;66;31;41;0;98;64
2020-05-15 12:45:00;74;67;67;19;22;0;82;52
2020-05-15 13:00:00;60;66;65;15;31;0;79;59
2020-05-15 13:15:00;89;81;78;18;36;0;86;56
2020-05-15 13:30:00;92;85;83;26;35;0;82;48
2020-05-15 13:45:00;92;85;88;35;47;0;101;70
2020-05-15 14:00:00;100;93;88;24;32;0;86;46
2020-05-15 14:15:00;61;53;47;22;32;0;56;41
2020-05-15 14:30:00;77;68;64;20;32;0;73;59
2020-05-15 14:45:00;87;64;61;25;37;0;93;61
2020-05-15 15:00:00;90;77;78;23;38;0;96;64
2020-05-15 15:15:00;67;51;46;22;28;0;77;61
2020-05-15 15:30:00;56;59;60;24;30;0;82;48
2020-05-15 15:45:00;93;69;65;25;30;0;67;48
2020-05-15 16:00:00;71;55;52;22;26;0;78;58
2020-05-15 16:15:00;83;53;52;15;31;0;83;63
2020-05-15 16:30:00;83;62;63;17;29;0;79;49
2020-05-15 16:45:00;85;64;61;17;28;0;80;51
2020-05-15 17:00:00;67;57;57;11;26;0;91;56
2020-05-15 17:15:00;82;63;60;19;26;0;78;46
2020-05-15 17:30:00;20;14;15;5;7;0;17;14
2020-05-15 17:45:00;
2020-05-15 18:00:00;
2020-05-15 18:15:00;
2020-05-15 18:30:00;
2020-05-15 18:45:00;38;41;42;8;15;0;41;26
2020-05-15 19:00:00;58;41;41;15;25;0;51;29
2020-05-15 19:15:00;33;46;45;12;22;0;58;23
2020-05-15 19:30:00;51;37;39;18;43;0;48;30
2020-05-15 19:45:00;55;33;33;9;18;0;40;18
2020-05-15 20:00:00;34;43;43;7;11;0;38;33
2020-05-15 20:15:00;41;44;44;14;16;0;36;21
2020-05-15 20:30:00;47;52;47;8;15;0;39;27
2020-05-15 20:45:00;31;31;30;10;21;0;33;21
2020-05-15 21:00:00;41;37;33;22;25;0;32;30
2020-05-15 21:15:00;34;67;65;13;12;0;40;19
2020-05-15 21:30:00;37;59;56;7;13;0;31;9
2020-05-15 21:45:00;20;24;24;16;19;0;33;12
2020-05-15 22:00:00;17;38;37;7;11;0;24;19
2020-05-15 22:15:00;22;13;13;10;13;0;25;16
2020-05-15 22:30:00;12;21;20;5;4;0;20;8
2020-05-15 22:45:00;11;18;17;3;4;0;12;5
2020-05-15 23:00:00;18;25;26;4;9;0;14;14
2020-05-15 23:15:00;10;14;14;3;9;0;15;10
2020-05-15 23:30:00;11;14;14;3;6;0;15;9
2020-05-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
