DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-11-13 00:00:00;1;3;0;0;0;5;1;0;4;1;0;0;0;0;0;0;0
2020-11-13 00:15:00;1;3;5;2;1;4;1;0;5;3;0;0;0;0;0;0;0
2020-11-13 00:30:00;1;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-13 00:45:00;0;4;1;0;0;8;0;0;6;0;0;0;0;0;0;0;0
2020-11-13 01:00:00;0;4;3;0;0;2;0;0;2;0;0;1;0;0;0;0;0
2020-11-13 01:15:00;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-11-13 01:30:00;1;1;3;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-11-13 01:45:00;0;0;0;1;1;4;1;0;5;0;0;0;0;0;0;0;0
2020-11-13 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 02:15:00;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-13 02:30:00;1;8;1;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-11-13 02:45:00;0;3;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-11-13 03:00:00;0;7;0;0;0;3;0;0;3;2;0;0;0;0;0;0;0
2020-11-13 03:15:00;0;3;1;1;1;1;1;1;2;0;1;1;0;0;0;0;0
2020-11-13 03:30:00;0;1;2;0;0;1;0;0;1;0;1;0;0;0;0;0;0
2020-11-13 03:45:00;2;9;3;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-13 04:00:00;0;4;2;1;1;1;1;2;3;1;2;2;0;0;0;0;0
2020-11-13 04:15:00;3;6;1;0;0;4;0;0;5;0;0;3;0;0;0;0;0
2020-11-13 04:30:00;2;11;1;0;0;2;0;0;3;0;0;1;0;0;0;0;0
2020-11-13 04:45:00;5;12;2;0;0;6;0;0;6;0;0;0;1;0;0;0;0
2020-11-13 05:00:00;2;17;4;0;0;8;0;0;7;0;1;6;0;0;0;0;0
2020-11-13 05:15:00;2;24;6;1;1;8;1;0;8;0;0;3;0;0;0;0;0
2020-11-13 05:30:00;11;38;13;1;0;8;1;0;10;1;2;4;0;0;0;0;0
2020-11-13 05:45:00;14;30;22;3;3;38;3;0;40;3;2;1;0;0;0;0;0
2020-11-13 06:00:00;15;22;11;1;1;35;1;0;34;5;0;11;0;0;0;0;0
2020-11-13 06:15:00;8;30;16;1;0;37;1;0;41;2;2;4;0;0;0;0;0
2020-11-13 06:30:00;11;54;31;6;3;74;5;1;70;6;7;6;0;0;0;0;0
2020-11-13 06:45:00;11;49;38;8;2;87;7;1;84;9;3;5;3;0;0;0;0
2020-11-13 07:00:00;5;60;27;3;1;101;4;1;100;5;7;11;0;0;0;0;0
2020-11-13 07:15:00;6;65;33;7;5;134;7;6;136;14;4;12;2;0;0;0;0
2020-11-13 07:30:00;14;61;52;13;3;114;4;3;111;7;4;6;0;0;0;0;0
