DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-07-21 00:00:00;3;0;4;1;4
2020-07-21 00:15:00;2;2;3;5;2
2020-07-21 00:30:00;1;1;0;7;4
2020-07-21 00:45:00;2;0;0;2;5
2020-07-21 01:00:00;1;1;0;1;3
2020-07-21 01:15:00;2;0;0;1;0
2020-07-21 01:30:00;1;0;0;1;1
2020-07-21 01:45:00;1;0;0;1;0
2020-07-21 02:00:00;0;0;1;0;1
2020-07-21 02:15:00;1;0;0;0;0
2020-07-21 02:30:00;1;0;0;1;2
2020-07-21 02:45:00;0;0;0;1;0
2020-07-21 03:00:00;2;0;1;2;3
2020-07-21 03:15:00;1;0;0;1;2
2020-07-21 03:30:00;1;0;0;0;1
2020-07-21 03:45:00;1;1;0;0;0
2020-07-21 04:00:00;0;0;0;1;1
2020-07-21 04:15:00;1;0;0;0;0
2020-07-21 04:30:00;0;0;0;0;1
2020-07-21 04:45:00;2;2;0;0;0
2020-07-21 05:00:00;3;0;1;3;1
2020-07-21 05:15:00;2;0;1;4;2
2020-07-21 05:30:00;12;1;0;6;18
2020-07-21 05:45:00;15;1;3;12;17
2020-07-21 06:00:00;9;4;2;6;12
2020-07-21 06:15:00;35;3;4;19;31
2020-07-21 06:30:00;16;3;2;21;31
2020-07-21 06:45:00;44;7;6;22;41
2020-07-21 07:00:00;44;7;11;18;58
2020-07-21 07:15:00;49;12;3;20;79
2020-07-21 07:30:00;49;17;12;25;113
2020-07-21 07:45:00;60;12;7;34;75
2020-07-21 08:00:00;56;15;19;34;52
2020-07-21 08:15:00;36;10;7;27;55
2020-07-21 08:30:00;38;23;16;37;67
2020-07-21 08:45:00;40;16;15;28;51
2020-07-21 09:00:00;33;12;21;37;59
2020-07-21 09:15:00;32;13;9;19;52
2020-07-21 09:30:00;45;19;18;24;85
2020-07-21 09:45:00;37;13;21;30;51
2020-07-21 10:00:00;48;13;23;20;60
2020-07-21 10:15:00;29;9;19;36;60
2020-07-21 10:30:00;45;9;18;27;60
2020-07-21 10:45:00;71;17;22;43;68
2020-07-21 11:00:00;39;23;23;21;62
2020-07-21 11:15:00;60;13;22;35;49
2020-07-21 11:30:00;61;12;17;22;75
2020-07-21 11:45:00;38;15;14;33;70
2020-07-21 12:00:00;59;15;24;31;55
2020-07-21 12:15:00;55;7;28;32;66
2020-07-21 12:30:00;49;11;22;27;62
2020-07-21 12:45:00;37;12;18;38;58
2020-07-21 13:00:00;53;12;21;24;81
2020-07-21 13:15:00;46;9;20;31;49
2020-07-21 13:30:00;44;10;21;25;60
2020-07-21 13:45:00;48;15;20;27;57
2020-07-21 14:00:00;53;12;26;32;58
2020-07-21 14:15:00;53;9;21;35;54
2020-07-21 14:30:00;54;15;18;38;64
2020-07-21 14:45:00;46;26;23;34;54
2020-07-21 15:00:00;52;11;21;31;54
2020-07-21 15:15:00;58;14;12;25;72
2020-07-21 15:30:00;60;8;13;30;77
2020-07-21 15:45:00;55;11;22;40;72
2020-07-21 16:00:00;64;18;31;45;85
2020-07-21 16:15:00;48;12;29;47;92
2020-07-21 16:30:00;48;15;20;37;83
2020-07-21 16:45:00;52;18;27;29;96
2020-07-21 17:00:00;62;9;20;41;92
2020-07-21 17:15:00;51;7;16;28;78
2020-07-21 17:30:00;61;12;22;33;89
2020-07-21 17:45:00;49;12;13;377;81
2020-07-21 18:00:00;49;13;15;8;85
2020-07-21 18:15:00;38;8;16;27;65
2020-07-21 18:30:00;39;6;14;19;50
2020-07-21 18:45:00;33;7;21;18;72
2020-07-21 19:00:00;43;11;9;13;37
2020-07-21 19:15:00;32;6;7;13;44
2020-07-21 19:30:00;27;11;8;15;37
2020-07-21 19:45:00;34;5;13;17;44
2020-07-21 20:00:00;38;6;8;7;35
2020-07-21 20:15:00;28;4;10;19;31
2020-07-21 20:30:00;39;8;7;20;25
2020-07-21 20:45:00;23;4;11;13;31
2020-07-21 21:00:00;27;7;6;16;27
2020-07-21 21:15:00;34;2;7;16;22
2020-07-21 21:30:00;30;3;4;5;18
2020-07-21 21:45:00;26;1;2;11;33
2020-07-21 22:00:00;30;6;8;13;24
2020-07-21 22:15:00;17;2;7;16;32
2020-07-21 22:30:00;19;2;3;15;16
2020-07-21 22:45:00;15;2;3;4;14
2020-07-21 23:00:00;18;6;8;10;16
2020-07-21 23:15:00;12;2;2;5;5
2020-07-21 23:30:00;6;0;3;8;4
