DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-02-03 00:00:00;3;14;9;0;0;0;0;0
2020-02-03 00:15:00;11;18;13;0;0;0;0;0
2020-02-03 00:30:00;9;14;12;0;0;0;0;0
2020-02-03 00:45:00;2;5;6;0;0;0;0;0
2020-02-03 01:00:00;3;9;3;0;0;0;0;0
2020-02-03 01:15:00;3;8;3;0;0;0;0;0
2020-02-03 01:30:00;2;10;6;0;0;0;0;0
2020-02-03 01:45:00;1;6;1;0;0;0;0;0
2020-02-03 02:00:00;1;8;5;0;0;0;0;0
2020-02-03 02:15:00;4;4;5;0;0;0;0;0
2020-02-03 02:30:00;4;14;5;0;0;0;0;0
2020-02-03 02:45:00;4;12;7;0;0;0;0;0
2020-02-03 03:00:00;2;8;4;0;0;0;0;0
2020-02-03 03:15:00;4;6;5;0;0;0;0;0
2020-02-03 03:30:00;2;5;3;0;0;0;0;0
2020-02-03 03:45:00;2;13;4;0;0;0;0;0
2020-02-03 04:00:00;10;9;9;0;0;0;0;0
2020-02-03 04:15:00;14;27;7;0;0;0;0;0
2020-02-03 04:30:00;17;21;23;0;0;0;0;0
2020-02-03 04:45:00;20;32;30;0;0;0;0;0
2020-02-03 05:00:00;27;51;65;0;0;0;0;0
2020-02-03 05:15:00;30;55;115;0;0;0;0;0
2020-02-03 05:30:00;44;76;114;0;0;0;0;0
2020-02-03 05:45:00;42;96;81;0;0;0;0;0
2020-02-03 06:00:00;50;102;61;0;0;0;0;0
2020-02-03 06:15:00;50;138;59;0;0;0;0;0
2020-02-03 06:30:00;76;163;86;0;0;0;0;0
2020-02-03 06:45:00;51;143;96;0;2;1;2;4
2020-02-03 07:00:00;46;109;92;0;3;3;9;2
2020-02-03 07:15:00;56;155;79;0;3;3;10;4
2020-02-03 07:30:00;77;151;93;0;6;15;16;1
2020-02-03 07:45:00;77;185;125;0;9;0;7;4
2020-02-03 08:00:00;86;182;87;0;11;0;7;3
2020-02-03 08:15:00;72;150;103;0;5;0;11;1
2020-02-03 08:30:00;82;155;75;0;1;8;9;0
2020-02-03 08:45:00;87;133;93;0;13;2;16;8
2020-02-03 09:00:00;58;143;73;0;5;0;2;2
2020-02-03 09:15:00;67;136;81;0;1;3;8;0
2020-02-03 09:30:00;61;136;100;0;2;5;13;3
2020-02-03 09:45:00;77;146;87;0;2;2;11;0
2020-02-03 10:00:00;77;113;90;0;16;2;8;9
2020-02-03 10:15:00;73;134;87;0;15;0;1;3
2020-02-03 10:30:00;75;168;65;0;28;2;6;3
2020-02-03 10:45:00;80;149;77;0;6;0;0;3
2020-02-03 11:00:00;72;145;66;0;3;3;3;2
2020-02-03 11:15:00;59;157;66;0;13;0;1;5
2020-02-03 11:30:00;84;165;75;0;2;0;0;0
2020-02-03 11:45:00;73;155;86;0;1;15;0;2
2020-02-03 12:00:00;86;163;68;0;26;6;6;7
2020-02-03 12:15:00;102;173;77;0;31;5;2;20
2020-02-03 12:30:00;78;169;69;0;17;4;6;5
2020-02-03 12:45:00;93;173;68;0;0;1;4;0
2020-02-03 13:00:00;83;175;88;0;16;4;8;11
2020-02-03 13:15:00;91;169;132;0;16;14;21;13
2020-02-03 13:30:00;101;154;126;0;11;4;3;12
2020-02-03 13:45:00;97;178;113;0;2;0;2;0
2020-02-03 14:00:00;140;190;95;0;10;9;9;3
2020-02-03 14:15:00;171;235;80;0;5;14;12;0
2020-02-03 14:30:00;159;196;93;0;6;4;9;1
2020-02-03 14:45:00;139;181;89;0;24;1;15;1
2020-02-03 15:00:00;129;225;99;0;7;0;3;0
2020-02-03 15:15:00;152;222;93;0;4;13;36;0
2020-02-03 15:30:00;138;222;85;0;53;4;15;3
2020-02-03 15:45:00;121;225;92;0;30;14;4;40
2020-02-03 16:00:00;132;243;114;0;31;9;6;59
2020-02-03 16:15:00;141;267;101;0;8;6;4;14
2020-02-03 16:30:00;160;221;68;0;23;9;19;0
2020-02-03 16:45:00;134;246;101;0;16;6;11;19
2020-02-03 17:00:00;117;234;112;0;15;0;11;11
2020-02-03 17:15:00;129;257;116;0;17;6;4;16
2020-02-03 17:30:00;133;229;85;0;8;10;15;15
2020-02-03 17:45:00;127;225;72;0;13;5;2;4
2020-02-03 18:00:00;152;235;78;0;16;2;0;4
2020-02-03 18:15:00;114;223;82;0;15;6;9;8
2020-02-03 18:30:00;78;174;73;0;31;1;5;8
2020-02-03 18:45:00;71;164;63;0;6;4;24;3
2020-02-03 19:00:00;67;146;66;0;2;0;1;0
2020-02-03 19:15:00;50;133;43;0;11;0;0;1
2020-02-03 19:30:00;64;123;61;0;2;0;7;2
2020-02-03 19:45:00;56;116;45;0;14;0;0;6
2020-02-03 20:00:00;43;141;53;0;3;0;0;2
2020-02-03 20:15:00;40;108;47;0;4;0;0;0
2020-02-03 20:30:00;36;92;39;0;7;0;0;0
2020-02-03 20:45:00;30;91;57;0;0;0;0;1
2020-02-03 21:00:00;42;63;53;0;0;1;0;0
2020-02-03 21:15:00;37;75;81;0;0;0;0;0
2020-02-03 21:30:00;30;72;68;0;0;0;0;0
2020-02-03 21:45:00;68;85;34;0;0;0;0;0
