DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-09-25 00:00:00;14;9;5;4;1;9;3;0;1
2019-09-25 00:15:00;16;6;2;1;0;8;6;0;1
2019-09-25 00:30:00;8;7;8;2;0;6;4;1;1
2019-09-25 00:45:00;10;8;11;6;1;6;6;1;1
2019-09-25 01:00:00;6;6;1;0;2;1;1;1;1
2019-09-25 01:15:00;14;2;3;1;0;7;8;0;0
2019-09-25 01:30:00;11;6;5;1;0;11;9;1;1
2019-09-25 01:45:00;12;7;4;2;0;6;3;0;0
2019-09-25 02:00:00;5;6;4;3;1;4;4;0;0
2019-09-25 02:15:00;4;6;3;2;0;4;6;0;0
2019-09-25 02:30:00;3;3;4;1;0;4;5;0;1
2019-09-25 02:45:00;7;5;2;2;0;3;4;0;0
2019-09-25 03:00:00;2;5;6;3;0;4;6;0;0
2019-09-25 03:15:00;6;3;2;1;0;12;7;0;0
2019-09-25 03:30:00;8;6;6;3;2;4;6;0;1
2019-09-25 03:45:00;7;5;1;1;1;8;3;0;0
2019-09-25 04:00:00;5;1;3;1;0;14;6;0;0
2019-09-25 04:15:00;8;2;2;0;0;9;5;1;0
2019-09-25 04:30:00;11;7;8;5;1;21;6;0;0
2019-09-25 05:00:00;46;20;15;3;0;27;17;2;3
2019-09-25 05:15:00;42;18;20;4;1;40;31;2;5
2019-09-25 05:30:00;44;36;27;9;4;44;30;6;8
2019-09-25 05:45:00;79;37;36;11;9;54;73;5;9
2019-09-25 06:00:00;54;37;51;16;2;66;61;7;10
2019-09-25 06:15:00;80;56;61;12;6;86;82;11;17
2019-09-25 06:30:00;66;62;55;19;7;78;71;6;13
2019-09-25 06:45:00;108;100;82;16;10;98;108;7;40
2019-09-25 07:00:00;111;124;93;17;11;77;92;8;18
2019-09-25 07:15:00;113;155;119;22;10;96;93;20;24
2019-09-25 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2019-09-25 07:45:00;84;89;72;31;13;83;91;11;21
2019-09-25 08:00:00;106;97;103;19;12;76;103;16;21
2019-09-25 08:15:00;96;82;78;23;7;76;87;8;18
2019-09-25 08:30:00;109;95;85;24;11;95;99;8;13
2019-09-25 08:45:00;91;72;69;16;9;94;80;10;12
2019-09-25 09:00:00;116;90;81;18;8;106;87;10;15
2019-09-25 09:15:00;112;73;67;22;10;83;73;9;12
2019-09-25 09:30:00;110;80;80;9;8;91;75;7;24
2019-09-25 09:45:00;127;97;72;19;7;89;69;8;12
2019-09-25 10:00:00;122;99;85;22;14;89;76;11;18
2019-09-25 10:15:00;134;85;92;23;11;91;79;18;25
2019-09-25 10:30:00;113;81;83;9;10;90;82;11;19
2019-09-25 10:45:00;114;93;81;27;14;92;86;13;20
2019-09-25 11:00:00;117;100;81;25;9;102;70;11;17
