DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-04-30 00:00:00;2;0;1;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-30 00:15:00;1;3;1;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 00:30:00;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 00:45:00;2;3;2;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 01:00:00;3;1;1;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 01:15:00;3;4;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-04-30 01:30:00;0;2;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-30 01:45:00;1;1;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 02:00:00;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 02:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 02:30:00;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 02:45:00;3;3;0;1;0;5;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 03:00:00;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-30 03:15:00;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 03:30:00;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 03:45:00;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-30 04:00:00;0;2;3;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0
2020-04-30 04:15:00;2;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 04:30:00;5;2;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 04:45:00;5;7;0;2;0;1;9;0;0;0;0;0;0;0;0;0;0;0
2020-04-30 05:00:00;10;21;2;3;0;5;18;1;0;0;4;0;0;0;0;0;0;0
2020-04-30 05:15:00;27;59;5;3;5;10;41;0;1;2;11;0;0;0;13;0;0;0
2020-04-30 05:30:00;48;64;4;4;1;16;49;1;3;5;5;4;2;0;39;0;3;0
2020-04-30 05:45:00;43;43;2;6;2;7;38;0;1;1;4;0;0;0;16;0;0;0
2020-04-30 06:00:00;28;30;6;1;1;11;36;1;3;3;1;0;0;0;1;0;0;0
2020-04-30 06:15:00;33;24;6;5;1;10;38;0;4;3;3;18;0;0;22;0;0;0
2020-04-30 06:30:00;49;56;2;5;3;25;85;2;2;5;15;1;0;0;9;0;0;0
2020-04-30 06:45:00;49;41;5;4;1;22;60;0;5;5;3;8;0;0;13;1;0;0
2020-04-30 07:00:00;31;36;6;4;1;25;47;2;4;3;8;0;0;0;4;0;0;0
2020-04-30 07:15:00;35;38;7;2;0;27;62;1;6;5;6;0;0;0;0;0;0;0
2020-04-30 07:30:00;35;51;9;5;0;23;56;2;1;1;6;2;0;0;1;0;0;0
2020-04-30 07:45:00;40;48;14;7;2;27;71;1;3;4;10;2;0;0;1;0;0;0
2020-04-30 08:00:00;32;30;8;1;0;21;47;0;2;2;2;2;0;0;3;0;0;0
2020-04-30 08:15:00;32;24;9;5;1;28;43;1;5;4;13;0;0;0;7;0;0;0
2020-04-30 08:30:00;20;18;8;6;3;32;36;4;3;3;7;11;0;0;20;0;0;0
2020-04-30 08:45:00;34;25;7;6;1;23;23;3;3;2;4;0;0;0;2;0;0;0
2020-04-30 09:00:00;27;21;4;4;1;28;32;2;2;2;6;0;0;0;3;0;0;0
2020-04-30 09:15:00;35;26;11;6;1;31;33;1;1;2;4;0;0;0;0;0;0;0
2020-04-30 09:30:00;32;28;11;4;6;21;33;2;2;3;3;0;0;0;1;0;0;0
2020-04-30 09:45:00;33;26;12;2;1;26;33;5;1;1;4;0;0;0;0;0;0;0
2020-04-30 10:00:00;42;24;12;4;6;30;27;3;1;1;6;0;0;0;0;0;0;0
2020-04-30 10:15:00;30;25;15;6;1;24;28;10;5;3;1;0;0;0;1;0;0;0
2020-04-30 10:30:00;31;24;15;5;6;27;38;3;4;4;3;0;0;0;0;0;0;0
2020-04-30 10:45:00;23;26;13;6;2;29;34;6;6;2;3;1;0;0;16;0;0;0
2020-04-30 11:00:00;26;29;15;4;1;26;29;7;3;1;2;0;0;0;9;0;0;0
2020-04-30 11:15:00;26;25;16;5;4;29;40;3;1;2;1;2;0;0;3;0;0;0
2020-04-30 11:30:00;33;34;15;5;5;30;28;5;5;6;0;0;0;0;9;0;0;0
2020-04-30 11:45:00;43;35;19;6;2;32;42;5;1;1;6;0;0;0;5;0;0;0
2020-04-30 12:00:00;28;41;18;9;5;37;35;4;2;2;4;5;0;0;18;0;0;0
2020-04-30 12:15:00;35;29;19;8;3;39;39;5;3;1;3;0;0;0;5;0;0;0
2020-04-30 12:30:00;42;31;20;7;2;32;43;3;4;4;8;2;0;0;8;0;0;0
2020-04-30 12:45:00;41;28;15;3;2;40;41;3;0;0;3;2;1;0;7;0;0;0
2020-04-30 13:00:00;35;31;14;5;5;33;32;5;2;3;4;4;0;0;1;0;0;0
2020-04-30 13:15:00;43;37;15;7;5;30;40;10;3;2;7;0;0;0;7;0;0;0
2020-04-30 13:30:00;41;22;19;3;5;25;42;4;3;4;6;1;0;0;6;0;0;2
2020-04-30 13:45:00;48;47;17;8;5;43;57;4;1;3;11;4;0;0;4;0;0;0
2020-04-30 14:00:00;42;47;26;6;4;47;66;2;2;4;6;0;2;0;19;23;0;0
2020-04-30 14:15:00;47;41;31;5;1;47;68;9;3;3;4;16;0;0;21;0;0;0
2020-04-30 14:30:00;52;39;34;10;1;77;94;4;0;4;8;0;0;0;43;11;0;0
2020-04-30 14:45:00;31;33;19;2;1;30;49;5;3;4;2;4;0;0;10;0;0;0
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;14;7;8;5;1;10;9;3;3;3;3;2;0;0;7;0;0;0
2020-04-30 16:30:00;36;30;22;5;1;36;47;8;2;1;8;0;0;0;7;0;0;0
2020-04-30 16:45:00;40;30;21;2;2;25;35;1;3;3;5;2;0;0;0;0;0;0
2020-04-30 17:00:00;29;31;27;7;2;30;37;1;1;2;5;0;0;0;0;0;0;0
2020-04-30 17:15:00;26;17;16;3;2;37;33;2;4;4;2;0;0;2;3;0;0;0
2020-04-30 17:30:00;28;21;16;4;4;25;39;4;2;1;1;0;0;1;6;21;0;0
2020-04-30 17:45:00;35;27;19;5;0;27;29;0;3;3;1;2;0;0;1;0;0;0
2020-04-30 18:00:00;20;21;13;10;3;23;28;2;2;4;2;2;0;0;8;0;0;0
2020-04-30 18:15:00;20;22;18;4;1;30;26;3;3;3;2;35;0;0;3;0;0;0
2020-04-30 18:30:00;19;19;19;7;4;21;26;4;0;0;2;0;0;0;4;0;0;0
2020-04-30 18:45:00;17;10;10;2;2;26;19;3;2;3;3;0;0;0;0;0;0;0
2020-04-30 19:00:00;17;20;14;3;0;23;17;4;1;2;0;0;0;0;0;0;0;0
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;
