DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-04-06 00:00:00;1;2;2;0;1;0;2;2
2020-04-06 00:15:00;2;2;3;1;1;0;4;2
2020-04-06 00:30:00;2;3;3;0;0;0;3;0
2020-04-06 00:45:00;2;4;5;1;1;0;2;5
2020-04-06 01:00:00;1;7;7;2;2;0;3;2
2020-04-06 01:15:00;1;4;4;0;0;0;2;2
2020-04-06 01:30:00;2;3;4;0;0;0;0;1
2020-04-06 01:45:00;2;1;1;2;1;0;1;1
2020-04-06 02:00:00;2;4;4;0;0;0;1;3
2020-04-06 02:15:00;3;1;1;4;4;0;2;2
2020-04-06 02:30:00;0;4;4;0;0;0;0;1
2020-04-06 02:45:00;1;2;2;0;1;0;2;3
2020-04-06 03:00:00;5;3;4;1;0;0;2;1
2020-04-06 03:15:00;2;4;4;0;0;0;2;1
2020-04-06 03:30:00;1;4;4;4;4;0;0;0
2020-04-06 03:45:00;0;3;3;0;2;0;1;3
2020-04-06 04:00:00;6;4;5;0;1;0;1;0
2020-04-06 04:15:00;2;4;4;1;2;0;2;0
2020-04-06 04:30:00;4;4;4;1;4;0;5;1
2020-04-06 04:45:00;1;5;5;3;4;0;7;4
2020-04-06 05:00:00;6;10;11;10;14;0;12;5
2020-04-06 05:15:00;7;14;15;6;11;0;10;6
2020-04-06 05:30:00;27;36;36;6;12;0;39;10
2020-04-06 05:45:00;33;29;31;2;9;0;22;7
2020-04-06 06:00:00;14;22;21;3;4;0;19;12
2020-04-06 06:15:00;46;38;37;8;13;0;20;8
2020-04-06 06:30:00;41;40;38;7;13;0;31;16
2020-04-06 06:45:00;56;43;43;7;13;0;35;22
2020-04-06 07:00:00;59;46;46;6;11;0;46;35
2020-04-06 07:15:00;56;62;64;8;10;0;44;31
2020-04-06 07:30:00;57;51;50;8;16;0;43;31
2020-04-06 07:45:00;60;62;59;10;12;0;42;31
2020-04-06 08:00:00;55;51;50;13;10;0;41;30
2020-04-06 08:15:00;47;36;37;10;16;0;35;32
2020-04-06 08:30:00;35;44;44;11;21;0;47;23
2020-04-06 08:45:00;37;41;39;10;8;0;40;33
2020-04-06 09:00:00;58;43;44;14;20;0;39;24
2020-04-06 09:15:00;45;44;41;15;14;0;37;16
2020-04-06 09:30:00;37;49;51;13;15;0;44;26
2020-04-06 09:45:00;35;41;40;12;9;0;42;29
2020-04-06 10:00:00;35;50;48;15;19;0;49;30
2020-04-06 10:15:00;43;48;45;10;15;0;61;34
2020-04-06 10:30:00;44;40;42;19;24;0;61;33
2020-04-06 10:45:00;59;53;53;12;18;0;51;37
2020-04-06 11:00:00;41;47;49;14;25;0;50;33
2020-04-06 11:15:00;51;60;63;15;17;0;48;33
2020-04-06 11:30:00;45;42;41;16;25;0;51;36
2020-04-06 11:45:00;42;48;45;11;16;0;55;48
2020-04-06 12:00:00;55;41;39;13;18;0;58;32
2020-04-06 12:15:00;53;49;51;19;21;0;59;34
2020-04-06 12:30:00;56;45;43;15;23;0;62;32
2020-04-06 12:45:00;50;40;37;17;24;0;48;31
2020-04-06 13:00:00;39;38;39;17;33;0;53;32
2020-04-06 13:15:00;54;61;59;19;24;0;60;44
2020-04-06 13:30:00;38;43;42;13;22;0;39;20
2020-04-06 13:45:00;44;46;44;17;31;0;51;32
2020-04-06 14:00:00;42;42;45;12;15;0;47;30
2020-04-06 14:15:00;54;55;52;15;23;0;61;42
2020-04-06 14:30:00;61;46;42;14;14;0;62;32
2020-04-06 14:45:00;52;49;51;12;28;0;50;29
2020-04-06 15:00:00;50;61;56;16;26;0;60;37
2020-04-06 15:15:00;59;67;62;16;25;0;52;34
2020-04-06 15:30:00;54;48;46;14;23;0;58;38
2020-04-06 15:45:00;52;53;52;16;25;0;58;35
2020-04-06 16:00:00;57;44;41;19;28;0;72;58
2020-04-06 16:15:00;57;59;56;15;26;0;55;49
2020-04-06 16:30:00;52;50;48;14;30;0;65;48
2020-04-06 16:45:00;67;56;57;14;17;0;54;47
2020-04-06 17:00:00;54;49;50;13;24;0;61;36
2020-04-06 17:15:00;47;46;47;20;16;0;66;50
2020-04-06 17:30:00;55;40;38;8;16;0;55;35
2020-04-06 17:45:00;49;42;39;13;15;0;59;43
2020-04-06 18:00:00;41;52;48;11;17;0;48;32
2020-04-06 18:15:00;36;35;33;8;12;0;47;33
2020-04-06 18:30:00;32;37;36;17;24;0;41;34
2020-04-06 18:45:00;35;39;38;10;13;0;44;26
2020-04-06 19:00:00;36;37;35;8;18;0;25;16
2020-04-06 19:15:00;25;30;33;10;14;0;37;20
2020-04-06 19:30:00;20;36;34;5;13;0;26;19
2020-04-06 19:45:00;28;31;32;5;6;0;31;17
2020-04-06 20:00:00;26;26;24;3;12;0;27;10
2020-04-06 20:15:00;15;40;39;6;5;0;22;16
2020-04-06 20:30:00;14;23;25;5;10;0;24;10
2020-04-06 20:45:00;13;16;15;6;13;0;20;5
2020-04-06 21:00:00;9;15;15;3;5;0;13;9
2020-04-06 21:15:00;8;14;14;2;7;0;11;9
2020-04-06 21:30:00;10;15;15;3;4;0;5;3
2020-04-06 21:45:00;7;9;9;2;4;0;8;7
2020-04-06 22:00:00;3;13;14;1;3;0;12;12
2020-04-06 22:15:00;3;10;11;2;2;0;12;3
2020-04-06 22:30:00;4;9;9;2;3;0;7;2
2020-04-06 22:45:00;2;3;3;2;3;0;5;2
2020-04-06 23:00:00;1;5;5;1;3;0;1;4
2020-04-06 23:15:00;6;5;5;0;1;0;6;4
2020-04-06 23:30:00;7;9;9;0;1;0;4;6
2020-04-06 23:45:00;2;6;5;3;5;0;3;1
